Sample,X,Y,Z
900,-0.820,-0.551,0.703
901,-0.328,-0.332,0.820
902,0.633,-0.125,0.836
903,0.316,-0.055,1.109
904,0.262,-0.105,1.020
905,-0.328,-0.297,0.910
906,-0.949,-0.543,0.816
907,-0.770,-0.547,0.668
908,-0.148,-0.262,0.742
909,0.020,-0.152,0.965
910,0.262,-0.016,1.059
911,-0.074,-0.215,1.047
912,-0.320,-0.348,0.949
913,-0.293,-0.309,0.840
914,-0.406,-0.293,0.828
915,-0.266,-0.297,0.762
916,-0.266,-0.297,0.762
917,-0.590,-0.367,0.930
918,-0.051,-0.352,0.887
919,0.027,-0.270,0.988
920,-0.004,-0.219,1.008
921,0.066,-0.242,0.871
922,-0.238,-0.211,0.910
923,-0.324,-0.227,0.867
924,-0.328,-0.297,0.801
925,-0.223,-0.328,0.836
926,-0.121,-0.344,0.863
927,-0.031,-0.324,0.922
928,-0.082,-0.246,0.957
929,-0.254,-0.266,0.914
930,-0.191,-0.277,0.824
931,-0.203,-0.266,0.824
932,-0.094,-0.262,0.875
933,0.043,-0.160,0.941
934,-0.273,-0.227,0.945
935,-0.523,-0.414,0.816
936,-0.625,-0.508,0.773
937,-0.516,-0.453,0.820
938,-0.051,-0.219,0.930
939,-0.012,0.016,1.059
940,-0.105,-0.117,0.992
941,-0.371,-0.332,0.867
942,-0.453,-0.469,0.828
943,-0.098,-0.375,0.840
944,0.121,-0.195,0.953
945,0.223,-0.102,0.977
946,-0.184,-0.266,0.895
947,-0.668,-0.473,0.867
948,-0.367,-0.480,0.793
949,-0.098,-0.262,0.879
950,0.191,-0.102,0.953
951,0.109,-0.090,1.004
952,-0.238,-0.188,0.984
953,-0.488,-0.406,0.871
954,-0.406,-0.477,0.820
955,-0.027,-0.359,0.844
956,0.188,-0.137,0.922
957,0.121,-0.117,0.980
958,-0.211,-0.289,0.883
959,-0.504,-0.457,0.758
960,-0.504,-0.422,0.707
961,-0.508,-0.309,0.797
962,-0.297,-0.277,0.832
963,-0.207,-0.203,0.969
964,-0.109,-0.168,0.992
965,-0.211,-0.234,0.965
966,-0.418,-0.359,0.898
967,-0.543,-0.453,0.867
968,-0.242,-0.273,0.902
969,0.023,-0.113,0.977
970,0.031,-0.113,0.973
971,-0.191,-0.328,0.867
972,-0.398,-0.473,0.840
973,-0.152,-0.402,0.816
974,0.137,-0.160,0.902
975,0.156,-0.082,0.957
976,-0.102,-0.160,0.961
977,-0.477,-0.363,0.902
978,-0.539,-0.457,0.879
979,-0.156,-0.387,0.848
980,0.289,-0.164,0.879
981,0.145,-0.043,0.980
982,-0.203,-0.172,0.934
983,-0.637,-0.430,0.824
984,-0.613,-0.523,0.762
985,-0.219,-0.402,0.797
986,0.207,-0.195,0.855
987,0.219,-0.105,0.996
988,-0.027,-0.156,0.957
989,-0.535,-0.355,0.922
990,-0.660,-0.473,0.793
991,-0.602,-0.430,0.797
992,-0.203,-0.309,0.852
993,0.047,-0.160,1.008
994,0.066,-0.094,1.066
995,-0.082,-0.215,1.000
996,-0.355,-0.352,0.891
997,-0.316,-0.387,0.777
998,-0.266,-0.305,0.785
999,-0.141,-0.227,0.863
Rate 1392, overflows 0
