Sample,X,Y,Z
642,-0.055,-0.328,0.910
643,-0.027,-0.355,0.875
644,0.000,-0.371,0.867
645,0.004,-0.281,0.895
646,-0.062,-0.301,0.922
647,-0.008,-0.285,0.887
648,-0.086,-0.297,0.910
649,0.016,-0.277,0.879
650,-0.020,-0.246,0.895
651,0.035,-0.316,0.840
652,0.000,-0.285,0.820
653,-0.016,-0.262,0.801
654,-0.004,-0.289,0.797
655,-0.055,-0.395,0.805
656,-0.023,-0.402,0.793
657,-0.047,-0.375,0.852
658,-0.043,-0.254,0.914
659,-0.062,-0.258,0.941
660,-0.062,-0.340,0.957
661,-0.031,-0.309,0.945
662,0.016,-0.273,0.949
663,0.012,-0.191,0.965
664,-0.004,-0.285,0.926
665,0.004,-0.340,0.859
666,-0.023,-0.375,0.824
667,0.008,-0.312,0.820
668,-0.035,-0.273,0.852
669,-0.027,-0.316,0.855
670,-0.082,-0.379,0.871
671,-0.035,-0.398,0.879
672,-0.031,-0.332,0.918
673,-0.043,-0.293,0.957
674,0.000,-0.258,0.930
675,-0.043,-0.289,0.918
676,0.020,-0.254,0.898
677,-0.027,-0.352,0.898
678,0.016,-0.371,0.863
679,-0.031,-0.332,0.863
680,-0.016,-0.340,0.859
681,-0.035,-0.340,0.832
682,-0.039,-0.328,0.852
683,-0.035,-0.281,0.875
684,0.016,-0.328,0.883
685,0.027,-0.309,0.914
686,-0.031,-0.320,0.934
687,-0.035,-0.254,0.930
688,-0.031,-0.270,0.918
689,0.012,-0.277,0.859
690,-0.023,-0.281,0.844
691,0.020,-0.355,0.844
692,0.023,-0.324,0.883
693,0.000,-0.324,0.887
694,-0.043,-0.273,0.875
695,-0.047,-0.312,0.871
696,-0.062,-0.285,0.875
697,-0.039,-0.262,0.891
698,0.023,-0.254,0.875
699,-0.051,-0.309,0.906
700,0.027,-0.344,0.898
701,-0.031,-0.340,0.863
702,-0.016,-0.324,0.863
703,0.004,-0.262,0.863
704,-0.023,-0.281,0.844
705,0.062,-0.266,0.828
706,-0.012,-0.312,0.867
707,0.023,-0.289,0.875
708,-0.008,-0.340,0.898
709,-0.055,-0.359,0.906
710,-0.066,-0.363,0.879
711,-0.020,-0.312,0.879
712,-0.047,-0.273,0.906
713,-0.027,-0.312,0.887
714,-0.012,-0.328,0.883
715,-0.027,-0.352,0.895
716,-0.020,-0.332,0.902
717,-0.074,-0.301,0.883
718,0.004,-0.285,0.824
719,-0.039,-0.270,0.859
720,-0.043,-0.309,0.852
721,0.051,-0.348,0.895
722,0.008,-0.316,0.930
723,-0.031,-0.336,0.961
724,-0.031,-0.367,0.934
725,-0.059,-0.367,0.895
726,-0.074,-0.332,0.887
727,-0.016,-0.215,0.891
728,-0.008,-0.227,0.891
729,-0.004,-0.266,0.895
730,0.004,-0.340,0.891
731,0.004,-0.324,0.875
732,-0.047,-0.340,0.848
733,-0.043,-0.375,0.805
734,-0.027,-0.289,0.812
735,-0.016,-0.270,0.863
736,-0.023,-0.277,0.902
737,0.004,-0.371,0.891
738,-0.023,-0.293,0.926
739,-0.074,-0.254,0.961
740,-0.062,-0.293,0.879
741,-0.066,-0.340,0.875
742,-0.016,-0.289,0.836
743,0.012,-0.262,0.855
744,0.051,-0.297,0.840
745,0.012,-0.305,0.859
746,-0.062,-0.328,0.867
747,-0.016,-0.301,0.859
748,-0.062,-0.324,0.887
749,-0.051,-0.312,0.898
750,0.012,-0.293,0.914
751,0.031,-0.273,0.945
752,-0.016,-0.270,0.945
753,-0.043,-0.340,0.895
754,-0.109,-0.363,0.883
755,-0.043,-0.379,0.848
756,0.035,-0.301,0.836
757,0.078,-0.258,0.867
758,0.000,-0.258,0.871
759,-0.062,-0.297,0.859
760,-0.051,-0.359,0.812
761,-0.035,-0.387,0.824
762,0.012,-0.367,0.863
763,-0.020,-0.309,0.934
764,-0.047,-0.285,0.941
765,-0.027,-0.215,0.949
766,-0.020,-0.266,0.953
767,0.012,-0.336,0.926
768,-0.039,-0.352,0.930
769,0.000,-0.328,0.898
770,-0.031,-0.324,0.867
771,0.004,-0.324,0.844
772,-0.023,-0.312,0.828
773,-0.039,-0.273,0.824
774,-0.066,-0.254,0.867
775,-0.055,-0.305,0.871
776,0.000,-0.348,0.871
777,0.027,-0.324,0.910
778,0.012,-0.242,0.957
779,-0.043,-0.266,0.922
780,-0.008,-0.305,0.863
781,-0.004,-0.324,0.820
782,0.004,-0.297,0.863
783,0.035,-0.293,0.883
784,-0.027,-0.375,0.859
785,-0.051,-0.348,0.852
786,-0.070,-0.301,0.875
787,-0.012,-0.227,0.883
788,-0.066,-0.297,0.902
789,-0.027,-0.352,0.844
790,-0.051,-0.320,0.863
791,-0.008,-0.273,0.895
792,-0.016,-0.273,0.934
793,0.016,-0.332,0.930
794,0.008,-0.324,0.918
795,0.000,-0.289,0.914
796,0.039,-0.301,0.887
797,0.012,-0.340,0.844
798,-0.004,-0.344,0.844
799,-0.043,-0.348,0.863
800,-0.012,-0.305,0.918
801,-0.070,-0.273,0.914
802,-0.062,-0.270,0.891
803,-0.059,-0.305,0.883
804,-0.016,-0.336,0.895
805,0.012,-0.336,0.887
806,0.020,-0.320,0.902
807,0.027,-0.277,0.910
808,0.016,-0.344,0.895
809,0.023,-0.297,0.887
810,-0.023,-0.340,0.867
811,-0.023,-0.328,0.844
812,-0.059,-0.328,0.844
813,-0.031,-0.340,0.836
814,-0.020,-0.281,0.875
815,-0.051,-0.273,0.918
816,-0.047,-0.262,0.918
817,-0.035,-0.305,0.898
818,0.016,-0.301,0.871
819,0.000,-0.312,0.895
820,-0.051,-0.344,0.895
821,-0.051,-0.375,0.855
822,0.066,-0.352,0.793
823,-0.008,-0.266,0.867
824,0.016,-0.258,0.898
825,-0.031,-0.258,0.906
826,-0.109,-0.328,0.887
827,-0.039,-0.277,0.859
828,-0.031,-0.297,0.883
829,0.027,-0.297,0.914
830,0.012,-0.340,0.926
831,-0.008,-0.309,0.914
832,-0.031,-0.281,0.879
833,-0.082,-0.320,0.887
834,0.000,-0.371,0.863
835,-0.023,-0.371,0.895
836,-0.012,-0.289,0.910
837,-0.012,-0.328,0.875
838,0.000,-0.293,0.863
839,-0.039,-0.301,0.852
840,-0.020,-0.320,0.855
841,-0.016,-0.281,0.852
842,-0.027,-0.309,0.863
843,-0.031,-0.328,0.871
844,0.070,-0.398,0.848
845,-0.008,-0.371,0.895
846,0.031,-0.297,0.910
847,-0.059,-0.234,0.945
848,-0.051,-0.266,0.945
849,0.023,-0.340,0.875
850,0.000,-0.336,0.895
851,0.043,-0.352,0.906
852,-0.059,-0.273,0.938
853,-0.043,-0.234,0.906
854,-0.031,-0.277,0.855
855,-0.047,-0.355,0.836
856,0.031,-0.316,0.832
857,-0.078,-0.289,0.930
858,0.000,-0.309,0.879
859,0.012,-0.316,0.879
860,-0.055,-0.348,0.910
861,-0.059,-0.355,0.867
862,-0.004,-0.262,0.887
863,0.023,-0.277,0.883
864,-0.051,-0.344,0.848
865,-0.008,-0.316,0.848
866,0.012,-0.316,0.887
867,-0.051,-0.367,0.859
868,-0.035,-0.277,0.848
869,-0.031,-0.242,0.859
870,-0.035,-0.316,0.852
871,0.016,-0.305,0.883
872,0.023,-0.328,0.934
873,0.020,-0.336,0.941
874,0.004,-0.301,0.934
875,0.020,-0.273,0.906
876,-0.066,-0.301,0.891
877,-0.051,-0.297,0.863
878,0.000,-0.293,0.852
879,-0.043,-0.340,0.875
880,-0.098,-0.410,0.891
881,-0.012,-0.355,0.855
882,-0.137,-0.320,0.895
883,-0.117,-0.273,0.887
884,-0.031,-0.285,0.879
885,-0.008,-0.324,0.891
886,0.086,-0.273,0.926
887,0.109,-0.289,0.941
888,0.035,-0.328,0.910
