Sample,Y
320,-0.047
321,-0.066
322,-0.051
323,-0.047
324,-0.043
325,-0.074
326,-0.062
327,-0.066
328,-0.055
329,-0.066
330,-0.070
331,-0.062
332,-0.066
333,-0.059
334,-0.094
335,-0.051
336,-0.059
337,-0.043
338,-0.051
339,-0.051
340,-0.070
341,-0.059
342,-0.043
343,-0.059
344,-0.047
345,-0.059
346,-0.051
347,-0.066
348,-0.047
349,-0.062
350,-0.066
351,-0.062
352,-0.074
353,-0.074
354,-0.066
355,-0.074
356,-0.078
357,-0.078
358,-0.062
359,-0.066
360,-0.066
361,-0.094
362,-0.082
363,-0.078
364,-0.070
365,-0.059
366,-0.070
367,-0.062
368,-0.074
369,-0.070
370,-0.059
371,-0.043
372,-0.055
373,-0.066
374,-0.059
375,-0.059
376,-0.055
377,-0.055
378,-0.070
379,-0.051
380,-0.066
381,-0.059
382,-0.062
383,-0.066
384,-0.070
385,-0.062
386,-0.051
387,-0.055
388,-0.051
389,-0.066
390,-0.043
391,-0.051
392,-0.070
393,-0.062
394,-0.047
395,-0.047
396,-0.062
397,-0.055
398,-0.074
399,-0.047
400,-0.059
401,-0.059
402,-0.066
403,-0.059
404,-0.059
405,-0.070
406,-0.055
407,-0.078
408,-0.055
409,-0.098
410,-0.066
411,-0.090
412,-0.059
413,-0.078
414,-0.074
415,-0.070
416,-0.062
417,-0.059
418,-0.078
419,-0.055
420,-0.066
421,-0.062
422,-0.070
423,-0.062
424,-0.082
425,-0.055
426,-0.062
427,-0.074
428,-0.062
429,-0.066
430,-0.070
431,-0.066
432,-0.051
433,-0.070
434,-0.062
435,-0.062
436,-0.059
437,-0.055
438,-0.043
439,-0.062
440,-0.078
441,-0.055
442,-0.066
443,-0.066
444,-0.074
445,-0.074
446,-0.066
447,-0.062
448,-0.055
449,-0.070
450,-0.070
451,-0.074
452,-0.070
453,-0.059
454,-0.062
455,-0.066
456,-0.070
457,-0.062
458,-0.070
459,-0.059
460,-0.070
461,-0.062
462,-0.070
463,-0.059
464,-0.066
465,-0.078
466,-0.066
467,-0.059
468,-0.051
469,-0.066
470,-0.070
471,-0.082
472,-0.059
473,-0.070
474,-0.066
475,-0.070
476,-0.074
477,-0.055
478,-0.059
479,-0.051
480,-0.090
481,-0.062
482,-0.066
483,-0.051
484,-0.078
485,-0.074
486,-0.074
487,-0.066
488,-0.051
489,-0.074
490,-0.074
491,-0.082
492,-0.059
493,-0.062
494,-0.062
495,-0.062
496,-0.062
497,-0.070
498,-0.066
499,-0.055
500,-0.070
501,-0.066
502,-0.074
503,-0.059
504,-0.074
505,-0.062
506,-0.082
507,-0.078
508,-0.059
509,-0.070
510,-0.055
511,-0.070
512,-0.055
513,-0.062
514,-0.051
515,-0.055
516,-0.074
517,-0.062
518,-0.062
519,-0.055
520,-0.086
521,-0.059
522,-0.078
523,-0.055
524,-0.062
525,-0.059
526,-0.074
527,-0.055
528,-0.059
529,-0.070
530,-0.059
531,-0.074
532,-0.070
533,-0.066
534,-0.059
535,-0.070
536,-0.062
537,-0.070
538,-0.070
539,-0.070
540,-0.070
541,-0.055
542,-0.078
543,-0.059
544,-0.078
545,-0.066
546,-0.062
547,-0.070
548,-0.070
549,-0.070
550,-0.066
551,-0.074
552,-0.051
553,-0.074
554,-0.070
555,-0.062
556,-0.055
557,-0.062
558,-0.070
559,-0.070
560,-0.074
561,-0.043
562,-0.066
563,-0.062
564,-0.074
565,-0.059
566,-0.059
567,-0.062
568,-0.062
569,-0.070
570,-0.059
571,-0.055
572,-0.055
573,-0.070
574,-0.059
575,-0.055
576,-0.047
577,-0.062
578,-0.059
579,-0.055
580,-0.055
581,-0.051
582,-0.066
583,-0.062
584,-0.070
585,-0.059
586,-0.066
587,-0.059
588,-0.062
589,-0.062
590,-0.062
591,-0.066
592,-0.055
593,-0.074
594,-0.062
595,-0.070
596,-0.055
597,-0.070
598,-0.055
599,-0.062
600,-0.066
601,-0.055
602,-0.066
603,-0.055
604,-0.074
605,-0.047
606,-0.066
607,-0.062
608,-0.066
609,-0.066
610,-0.051
611,-0.059
612,-0.062
613,-0.078
614,-0.047
615,-0.059
616,-0.055
617,-0.082
618,-0.055
619,-0.055
620,-0.055
621,-0.059
622,-0.082
623,-0.059
624,-0.066
625,-0.055
626,-0.066
627,-0.059
628,-0.070
629,-0.062
630,-0.059
631,-0.062
632,-0.055
633,-0.070
634,-0.059
635,-0.066
636,-0.047
637,-0.059
638,-0.078
639,-0.066
640,-0.062
641,-0.039
642,-0.070
643,-0.066
644,-0.070
645,-0.039
646,-0.059
647,-0.062
648,-0.078
649,-0.059
650,-0.059
651,-0.051
652,-0.055
653,-0.074
654,-0.059
655,-0.059
656,-0.055
657,-0.062
658,-0.078
659,-0.051
660,-0.059
661,-0.047
662,-0.074
663,-0.051
664,-0.070
665,-0.055
666,-0.070
667,-0.059
668,-0.074
669,-0.070
670,-0.070
671,-0.062
672,-0.059
673,-0.074
674,-0.066
675,-0.074
676,-0.070
677,-0.066
678,-0.059
679,-0.070
680,-0.066
681,-0.059
682,-0.062
683,-0.055
684,-0.074
685,-0.062
686,-0.074
687,-0.062
688,-0.066
689,-0.062
690,-0.066
691,-0.070
692,-0.062
693,-0.070
694,-0.059
695,-0.059
696,-0.051
697,-0.066
698,-0.051
699,-0.070
700,-0.059
701,-0.055
702,-0.066
703,-0.059
704,-0.074
705,-0.055
706,-0.074
707,-0.062
708,-0.062
709,-0.066
710,-0.066
711,-0.055
712,-0.051
713,-0.074
714,-0.059
715,-0.074
716,-0.059
717,-0.066
718,-0.062
719,-0.082
720,-0.074
721,-0.059
722,-0.078
723,-0.055
724,-0.074
725,-0.062
726,-0.070
727,-0.055
728,-0.082
729,-0.059
730,-0.074
731,-0.070
732,-0.059
733,-0.070
734,-0.070
735,-0.082
736,-0.055
737,-0.070
738,-0.059
739,-0.082
740,-0.066
741,-0.059
742,-0.051
743,-0.062
744,-0.074
745,-0.055
746,-0.082
747,-0.062
748,-0.059
749,-0.066
750,-0.074
751,-0.066
752,-0.059
753,-0.066
754,-0.051
755,-0.074
756,-0.070
757,-0.070
758,-0.051
759,-0.066
760,-0.059
761,-0.070
762,-0.070
763,-0.062
764,-0.059
765,-0.074
766,-0.082
767,-0.059
768,-0.066
769,-0.059
770,-0.070
771,-0.074
772,-0.059
773,-0.055
774,-0.066
775,-0.090
776,-0.062
777,-0.074
778,-0.043
779,-0.074
780,-0.059
781,-0.070
782,-0.055
783,-0.062
784,-0.070
785,-0.055
786,-0.078
787,-0.059
788,-0.074
789,-0.059
790,-0.066
791,-0.062
792,-0.066
793,-0.066
794,-0.066
795,-0.066
796,-0.066
797,-0.078
798,-0.051
799,-0.070
800,-0.074
801,-0.078
802,-0.062
803,-0.070
804,-0.062
805,-0.059
806,-0.074
807,-0.055
808,-0.070
809,-0.066
810,-0.062
811,-0.055
812,-0.078
813,-0.062
814,-0.062
815,-0.059
816,-0.059
817,-0.066
818,-0.062
819,-0.066
820,-0.055
821,-0.059
822,-0.059
823,-0.066
824,-0.082
825,-0.051
826,-0.051
827,-0.059
828,-0.066
829,-0.062
830,-0.074
831,-0.051
832,-0.059
833,-0.074
834,-0.062
835,-0.066
836,-0.055
837,-0.074
838,-0.055
839,-0.074
840,-0.043
841,-0.051
842,-0.059
843,-0.059
844,-0.062
845,-0.066
846,-0.062
847,-0.043
848,-0.070
849,-0.066
850,-0.070
851,-0.055
852,-0.059
853,-0.059
854,-0.070
855,-0.062
856,-0.062
857,-0.055
858,-0.059
859,-0.078
860,-0.070
861,-0.062
862,-0.055
863,-0.074
864,-0.070
865,-0.062
866,-0.055
867,-0.051
868,-0.066
869,-0.059
870,-0.070
871,-0.055
872,-0.066
873,-0.059
874,-0.062
875,-0.066
876,-0.070
877,-0.070
878,-0.043
879,-0.059
880,-0.051
881,-0.070
882,-0.059
883,-0.066
884,-0.055
885,-0.055
886,-0.066
887,-0.066
888,-0.066
889,-0.047
890,-0.059
891,-0.051
892,-0.070
893,-0.066
894,-0.059
895,-0.062
896,-0.059
897,-0.051
898,-0.055
899,-0.070
900,-0.047
901,-0.066
902,-0.055
903,-0.066
904,-0.070
905,-0.059
906,-0.059
907,-0.066
908,-0.082
909,-0.047
910,-0.066
911,-0.066
912,-0.074
913,-0.070
914,-0.062
915,-0.062
916,-0.062
917,-0.078
918,-0.051
919,-0.074
920,-0.047
921,-0.062
922,-0.062
923,-0.074
924,-0.051
925,-0.066
926,-0.070
927,-0.055
928,-0.074
929,-0.059
930,-0.062
931,-0.047
932,-0.074
933,-0.059
934,-0.070
935,-0.055
936,-0.055
937,-0.074
938,-0.055
939,-0.066
940,-0.039
941,-0.070
942,-0.055
943,-0.074
944,-0.059
945,-0.059
946,-0.059
947,-0.070
948,-0.062
949,-0.055
950,-0.074
951,-0.047
952,-0.066
953,-0.062
954,-0.074
955,-0.059
956,-0.066
957,-0.055
958,-0.059
959,-0.070
960,-0.062
961,-0.051
962,-0.055
963,-0.078
964,-0.066
965,-0.062
966,-0.066
967,-0.062
968,-0.074
969,-0.070
970,-0.070
971,-0.051
972,-0.066
973,-0.059
974,-0.066
975,-0.070
976,-0.066
977,-0.074
978,-0.066
979,-0.070
980,-0.043
981,-0.078
982,-0.062
983,-0.070
984,-0.059
985,-0.078
986,-0.066
987,-0.066
988,-0.070
989,-0.055
990,-0.074
991,-0.062
992,-0.074
993,-0.047
994,-0.078
995,-0.059
996,-0.078
997,-0.070
998,-0.062
999,-0.059
Rate 1388, overflows 0
