Sample,X,Y,Z
85,0.031,-0.125,0.938
86,0.039,-0.121,0.941
87,0.043,-0.125,0.938
88,0.035,-0.160,0.922
89,0.031,-0.141,0.926
90,0.031,-0.125,0.926
91,0.039,-0.141,0.910
92,0.023,-0.133,0.906
93,0.031,-0.145,0.902
94,0.000,-0.133,0.914
95,0.023,-0.141,0.914
96,0.020,-0.141,0.926
97,0.031,-0.137,0.918
98,0.016,-0.113,0.941
99,0.012,-0.113,0.938
100,0.020,-0.145,0.930
101,0.039,-0.137,0.926
102,0.035,-0.117,0.934
103,0.020,-0.125,0.930
104,0.020,-0.129,0.930
105,0.027,-0.109,0.930
106,0.020,-0.129,0.930
107,0.031,-0.121,0.926
108,0.031,-0.125,0.922
109,0.031,-0.141,0.906
110,0.023,-0.145,0.918
111,0.047,-0.137,0.930
112,0.039,-0.113,0.938
113,0.051,-0.105,0.930
114,0.035,-0.148,0.930
115,0.031,-0.133,0.930
116,0.039,-0.117,0.930
117,0.012,-0.137,0.945
118,0.043,-0.137,0.926
119,0.027,-0.121,0.926
120,0.016,-0.133,0.918
121,0.016,-0.141,0.930
122,0.016,-0.145,0.910
123,0.035,-0.141,0.918
124,0.027,-0.141,0.922
125,0.020,-0.145,0.934
126,0.008,-0.141,0.918
127,0.004,-0.141,0.918
128,0.004,-0.156,0.914
129,0.023,-0.125,0.914
130,0.020,-0.129,0.918
131,0.008,-0.145,0.930
132,0.023,-0.148,0.922
133,0.035,-0.117,0.930
134,0.027,-0.133,0.945
135,0.027,-0.121,0.926
136,0.031,-0.137,0.906
137,0.023,-0.156,0.934
138,0.031,-0.133,0.926
139,0.027,-0.109,0.930
140,0.070,-0.137,0.906
141,0.047,-0.141,0.918
142,0.023,-0.137,0.918
143,0.020,-0.137,0.922
144,0.016,-0.137,0.926
145,0.035,-0.141,0.918
146,0.031,-0.141,0.926
147,0.016,-0.121,0.934
148,0.027,-0.129,0.934
149,0.020,-0.145,0.934
150,0.012,-0.121,0.926
151,0.031,-0.109,0.934
152,0.027,-0.113,0.934
153,0.020,-0.145,0.930
154,0.016,-0.141,0.926
155,0.023,-0.133,0.926
156,0.043,-0.102,0.918
157,0.031,-0.133,0.930
158,0.031,-0.152,0.906
159,0.016,-0.117,0.914
160,0.035,-0.117,0.934
161,0.020,-0.125,0.926
162,0.051,-0.141,0.910
163,0.027,-0.137,0.922
164,0.031,-0.133,0.930
165,0.031,-0.109,0.941
166,0.047,-0.121,0.938
167,0.027,-0.141,0.934
168,0.023,-0.137,0.926
169,0.016,-0.117,0.938
170,0.023,-0.129,0.934
171,0.016,-0.145,0.926
172,0.016,-0.137,0.910
173,0.023,-0.125,0.934
174,0.020,-0.125,0.934
175,0.027,-0.141,0.918
176,0.027,-0.152,0.922
177,0.020,-0.156,0.922
178,0.012,-0.129,0.926
179,0.020,-0.121,0.930
180,0.027,-0.113,0.887
181,0.031,-0.145,0.926
182,0.016,-0.125,0.945
183,0.016,-0.129,0.934
184,0.012,-0.145,0.926
185,0.020,-0.156,0.926
186,0.020,-0.125,0.914
187,0.016,-0.129,0.926
188,0.012,-0.133,0.926
189,0.020,-0.148,0.906
190,0.020,-0.148,0.914
191,0.020,-0.133,0.922
192,0.020,-0.125,0.926
193,0.020,-0.133,0.918
194,0.027,-0.152,0.918
195,0.016,-0.125,0.926
196,0.027,-0.117,0.930
197,0.012,-0.145,0.934
198,0.020,-0.152,0.914
199,0.020,-0.125,0.918
200,0.035,-0.129,0.934
201,0.016,-0.125,0.930
202,0.027,-0.137,0.926
203,0.027,-0.137,0.922
204,0.035,-0.121,0.922
205,0.031,-0.129,0.926
206,0.023,-0.145,0.926
207,0.023,-0.145,0.918
208,0.055,-0.117,0.930
209,0.043,-0.105,0.938
210,0.027,-0.129,0.934
211,0.027,-0.148,0.902
212,0.012,-0.148,0.926
213,0.039,-0.121,0.922
214,0.039,-0.102,0.926
215,0.035,-0.137,0.910
216,0.008,-0.152,0.922
217,0.027,-0.121,0.938
218,0.023,-0.113,0.945
219,0.047,-0.129,0.918
220,0.000,-0.145,0.910
221,0.023,-0.137,0.934
222,0.004,-0.113,0.941
223,0.023,-0.105,0.926
224,0.039,-0.137,0.930
225,0.027,-0.160,0.918
226,0.016,-0.137,0.930
227,0.020,-0.109,0.930
228,0.027,-0.141,0.930
229,0.035,-0.137,0.922
230,0.039,-0.129,0.930
231,0.008,-0.133,0.930
232,0.020,-0.121,0.922
233,0.027,-0.145,0.918
234,0.020,-0.141,0.910
235,0.027,-0.117,0.922
236,0.012,-0.125,0.934
237,0.020,-0.156,0.926
238,0.027,-0.133,0.918
239,0.023,-0.121,0.930
240,0.070,-0.109,0.926
241,-0.004,-0.133,0.918
242,0.020,-0.141,0.914
243,0.008,-0.145,0.926
244,0.016,-0.129,0.922
245,0.027,-0.133,0.914
246,0.020,-0.133,0.922
247,0.023,-0.129,0.926
248,0.012,-0.137,0.926
249,0.023,-0.145,0.926
250,0.023,-0.133,0.922
251,0.035,-0.129,0.926
252,0.035,-0.129,0.926
253,0.012,-0.141,0.926
254,0.016,-0.141,0.934
255,0.027,-0.125,0.930
256,0.039,-0.121,0.930
257,0.039,-0.121,0.930
258,0.047,-0.121,0.926
259,0.016,-0.145,0.922
260,0.012,-0.141,0.922
261,-0.023,-0.109,0.910
262,0.047,-0.117,0.910
263,0.039,-0.129,0.914
264,0.008,-0.137,0.922
265,0.004,-0.137,0.938
266,0.020,-0.113,0.930
267,0.039,-0.125,0.922
268,0.035,-0.133,0.922
269,0.016,-0.141,0.922
270,0.016,-0.121,0.934
271,0.004,-0.125,0.945
272,0.039,-0.137,0.922
273,0.039,-0.129,0.910
274,0.020,-0.145,0.930
275,0.012,-0.125,0.922
276,0.012,-0.117,0.938
277,0.031,-0.145,0.918
278,0.027,-0.141,0.922
279,0.035,-0.117,0.922
280,0.035,-0.121,0.949
281,0.031,-0.129,0.926
282,0.039,-0.133,0.922
283,0.027,-0.121,0.926
284,0.020,-0.137,0.926
285,0.016,-0.137,0.926
286,0.031,-0.133,0.922
287,0.020,-0.145,0.918
288,0.027,-0.137,0.926
289,0.023,-0.125,0.934
290,0.020,-0.145,0.926
291,0.027,-0.141,0.922
292,0.027,-0.129,0.930
293,0.016,-0.145,0.926
294,0.023,-0.121,0.926
295,0.012,-0.148,0.922
296,0.023,-0.145,0.918
297,0.031,-0.113,0.934
298,0.020,-0.125,0.922
299,0.023,-0.145,0.926
300,0.051,-0.152,0.922
301,0.023,-0.145,0.926
302,0.016,-0.125,0.934
303,0.027,-0.125,0.926
304,0.039,-0.141,0.926
305,0.035,-0.152,0.914
306,0.020,-0.152,0.934
307,0.023,-0.090,0.934
308,0.023,-0.121,0.926
309,0.031,-0.168,0.918
310,0.031,-0.141,0.922
311,0.027,-0.133,0.930
312,0.008,-0.117,0.938
313,0.035,-0.121,0.930
314,0.035,-0.137,0.914
315,0.023,-0.160,0.922
316,0.023,-0.117,0.934
317,0.020,-0.098,0.930
318,0.023,-0.129,0.922
319,0.023,-0.141,0.910
320,0.035,-0.148,0.914
321,0.031,-0.129,0.930
322,0.031,-0.113,0.926
323,0.027,-0.133,0.922
324,0.023,-0.129,0.918
325,0.020,-0.145,0.930
326,0.027,-0.133,0.930
327,0.031,-0.109,0.930
328,0.012,-0.141,0.918
329,0.023,-0.145,0.926
330,0.039,-0.117,0.918
331,0.012,-0.133,0.926
332,0.016,-0.137,0.914
333,0.023,-0.137,0.926
334,0.023,-0.133,0.934
335,0.016,-0.141,0.922
336,0.027,-0.137,0.930
337,0.020,-0.133,0.930
338,0.012,-0.133,0.934
339,0.023,-0.137,0.930
340,0.012,-0.129,0.910
341,0.023,-0.125,0.934
342,0.012,-0.133,0.930
343,0.020,-0.145,0.926
344,0.027,-0.137,0.934
345,0.031,-0.125,0.930
346,0.008,-0.145,0.938
347,0.031,-0.137,0.918
348,0.027,-0.145,0.922
349,0.008,-0.148,0.934
350,0.020,-0.125,0.930
351,0.023,-0.129,0.930
352,0.020,-0.156,0.914
353,0.016,-0.137,0.926
354,0.016,-0.129,0.922
355,0.016,-0.133,0.930
356,0.031,-0.125,0.922
357,0.027,-0.145,0.922
358,0.023,-0.137,0.922
359,0.008,-0.137,0.930
360,-0.027,-0.129,0.914
361,0.000,-0.137,0.918
362,0.035,-0.121,0.922
363,0.023,-0.125,0.926
364,0.012,-0.148,0.930
365,0.020,-0.129,0.918
366,0.027,-0.129,0.918
367,0.027,-0.129,0.926
368,0.035,-0.125,0.914
369,0.020,-0.145,0.922
370,0.016,-0.137,0.934
371,0.031,-0.105,0.934
372,0.043,-0.109,0.922
373,0.031,-0.137,0.926
374,0.020,-0.156,0.914
375,0.016,-0.129,0.930
376,0.039,-0.102,0.938
377,0.039,-0.125,0.930
378,0.035,-0.148,0.910
379,0.008,-0.133,0.930
380,0.008,-0.141,0.961
381,0.031,-0.102,0.922
382,0.043,-0.133,0.914
383,0.031,-0.145,0.918
384,0.008,-0.129,0.926
385,0.004,-0.125,0.938
386,0.023,-0.125,0.926
387,0.031,-0.145,0.918
388,0.047,-0.133,0.922
389,0.012,-0.125,0.934
390,-0.004,-0.148,0.934
391,0.023,-0.129,0.926
392,0.035,-0.145,0.918
393,0.027,-0.129,0.914
394,0.027,-0.133,0.922
395,0.008,-0.152,0.930
396,0.016,-0.141,0.930
397,0.031,-0.145,0.930
398,0.043,-0.125,0.922
399,0.023,-0.133,0.922
400,0.016,-0.172,0.961
401,0.027,-0.152,0.930
402,0.043,-0.125,0.918
403,0.035,-0.133,0.930
404,0.023,-0.129,0.918
405,0.004,-0.141,0.918
406,0.000,-0.145,0.926
407,0.016,-0.141,0.934
408,0.047,-0.125,0.930
409,0.027,-0.133,0.926
410,0.012,-0.137,0.918
411,0.023,-0.129,0.926
412,0.023,-0.129,0.930
413,0.031,-0.133,0.930
414,0.020,-0.133,0.918
415,0.020,-0.129,0.930
416,0.016,-0.129,0.934
417,0.047,-0.125,0.926
418,0.023,-0.121,0.934
419,0.027,-0.152,0.918
420,0.059,-0.121,0.941
421,0.043,-0.117,0.926
422,0.035,-0.117,0.930
423,0.027,-0.133,0.918
424,0.012,-0.137,0.926
425,0.020,-0.125,0.930
426,0.031,-0.109,0.926
427,0.043,-0.125,0.926
428,0.016,-0.137,0.922
429,0.020,-0.133,0.918
430,0.023,-0.113,0.926
431,0.035,-0.129,0.922
432,0.020,-0.141,0.918
433,0.031,-0.129,0.918
434,0.023,-0.125,0.922
435,0.016,-0.137,0.926
436,0.027,-0.125,0.922
437,0.035,-0.121,0.922
438,0.016,-0.141,0.922
439,0.020,-0.141,0.922
440,0.027,-0.125,0.930
441,0.016,-0.133,0.934
442,0.016,-0.137,0.922
443,0.027,-0.141,0.914
444,0.012,-0.137,0.938
445,0.031,-0.137,0.934
446,0.031,-0.117,0.930
447,0.023,-0.145,0.918
448,0.012,-0.148,0.930
449,0.039,-0.133,0.926
450,0.027,-0.129,0.934
451,0.016,-0.141,0.926
452,0.016,-0.148,0.926
453,0.031,-0.129,0.922
454,0.031,-0.129,0.930
455,0.020,-0.137,0.926
456,0.016,-0.148,0.926
457,0.023,-0.133,0.914
458,0.016,-0.129,0.930
459,0.027,-0.145,0.938
460,0.031,-0.109,0.922
461,-0.004,-0.125,0.926
462,0.016,-0.145,0.926
463,0.035,-0.117,0.930
464,0.039,-0.121,0.922
465,0.016,-0.141,0.918
466,0.020,-0.133,0.922
467,0.027,-0.121,0.930
468,0.035,-0.125,0.918
469,0.020,-0.141,0.922
470,0.031,-0.125,0.914
471,0.020,-0.117,0.934
472,0.020,-0.125,0.934
473,0.035,-0.137,0.926
474,0.031,-0.137,0.914
475,0.027,-0.125,0.930
476,0.031,-0.121,0.926
477,0.027,-0.125,0.922
478,0.023,-0.137,0.918
479,0.027,-0.125,0.926
480,0.047,-0.129,0.910
481,0.027,-0.129,0.930
482,0.016,-0.125,0.930
483,0.035,-0.141,0.918
484,0.035,-0.125,0.926
485,0.031,-0.129,0.926
486,0.016,-0.133,0.930
487,0.020,-0.129,0.930
488,0.027,-0.125,0.918
489,0.035,-0.125,0.922
490,0.031,-0.133,0.930
491,0.008,-0.141,0.930
492,0.016,-0.141,0.930
493,0.031,-0.125,0.930
494,0.039,-0.129,0.918
495,0.023,-0.145,0.930
496,0.020,-0.137,0.922
497,0.008,-0.125,0.941
498,0.027,-0.141,0.926
499,0.031,-0.133,0.918
500,0.027,-0.148,0.953
501,0.004,-0.152,0.938
502,0.031,-0.141,0.938
503,0.031,-0.105,0.922
504,0.031,-0.145,0.926
505,0.008,-0.133,0.922
506,0.031,-0.137,0.918
507,0.020,-0.129,0.926
508,0.020,-0.141,0.930
509,0.023,-0.129,0.918
510,0.023,-0.129,0.934
511,0.023,-0.141,0.930
512,0.031,-0.141,0.918
513,0.035,-0.129,0.918
514,0.012,-0.125,0.934
515,0.008,-0.129,0.926
516,0.035,-0.133,0.918
517,0.027,-0.141,0.922
518,0.012,-0.141,0.922
519,0.016,-0.121,0.938
520,0.078,-0.109,0.941
521,0.027,-0.145,0.934
522,0.023,-0.156,0.910
523,0.023,-0.113,0.934
524,0.027,-0.117,0.930
525,0.020,-0.133,0.930
526,0.043,-0.156,0.910
527,0.020,-0.125,0.926
528,0.012,-0.125,0.938
529,0.027,-0.105,0.926
530,0.031,-0.145,0.914
531,0.035,-0.152,0.926
532,0.023,-0.109,0.926
533,0.020,-0.117,0.941
534,0.020,-0.133,0.930
535,0.035,-0.145,0.914
536,0.055,-0.137,0.914
537,0.020,-0.113,0.938
538,0.020,-0.121,0.930
539,0.031,-0.145,0.910
540,0.008,-0.160,0.918
541,0.035,-0.125,0.918
542,0.016,-0.109,0.941
543,0.031,-0.137,0.926
544,0.012,-0.156,0.922
545,0.039,-0.137,0.918
546,0.035,-0.117,0.926
547,0.012,-0.129,0.934
548,0.031,-0.148,0.922
549,0.016,-0.137,0.922
550,0.027,-0.137,0.922
551,0.016,-0.133,0.930
552,0.031,-0.129,0.926
553,0.023,-0.145,0.918
554,0.008,-0.141,0.930
555,0.039,-0.121,0.926
556,0.020,-0.137,0.926
557,0.008,-0.152,0.914
558,0.023,-0.141,0.922
559,0.023,-0.133,0.930
560,-0.012,-0.129,0.934
561,0.008,-0.129,0.910
562,0.023,-0.148,0.914
563,0.012,-0.145,0.926
564,0.016,-0.117,0.930
565,0.035,-0.121,0.930
566,0.035,-0.148,0.918
567,0.012,-0.152,0.918
568,0.020,-0.117,0.930
569,0.023,-0.113,0.941
570,0.031,-0.129,0.922
571,0.031,-0.148,0.906
572,0.008,-0.145,0.918
573,0.008,-0.121,0.930
574,0.035,-0.109,0.930
575,0.031,-0.129,0.914
576,0.020,-0.176,0.910
577,0.031,-0.117,0.926
578,0.027,-0.102,0.941
579,0.020,-0.129,0.926
580,0.078,-0.141,0.918
581,0.023,-0.172,0.914
582,0.020,-0.105,0.945
583,0.020,-0.098,0.938
584,0.020,-0.145,0.918
585,0.035,-0.152,0.910
586,0.023,-0.129,0.926
587,0.031,-0.121,0.938
588,0.023,-0.125,0.922
589,0.027,-0.156,0.906
590,0.027,-0.133,0.918
591,0.023,-0.117,0.934
592,0.023,-0.125,0.930
593,0.020,-0.148,0.922
594,0.039,-0.141,0.922
595,0.031,-0.117,0.934
596,0.031,-0.113,0.934
597,0.012,-0.133,0.934
598,0.027,-0.145,0.914
599,0.012,-0.145,0.926
600,0.043,-0.133,0.910
601,0.016,-0.121,0.934
602,0.020,-0.148,0.914
603,0.016,-0.160,0.922
604,0.027,-0.125,0.922
605,0.023,-0.113,0.938
606,0.016,-0.129,0.930
607,0.020,-0.156,0.914
608,0.027,-0.148,0.918
609,0.027,-0.113,0.930
610,0.012,-0.121,0.941
611,0.023,-0.133,0.922
612,0.035,-0.148,0.918
613,0.020,-0.145,0.930
614,0.016,-0.117,0.922
615,0.023,-0.137,0.930
616,0.023,-0.145,0.930
617,0.020,-0.148,0.922
618,0.035,-0.113,0.926
619,0.039,-0.129,0.922
620,0.004,-0.156,0.922
621,0.047,-0.145,0.922
622,0.012,-0.129,0.926
623,0.031,-0.129,0.930
624,0.035,-0.125,0.922
625,0.031,-0.137,0.922
626,-0.004,-0.152,0.926
627,0.020,-0.129,0.926
628,0.031,-0.113,0.934
629,0.039,-0.133,0.922
630,0.016,-0.148,0.926
631,0.012,-0.133,0.930
632,0.023,-0.125,0.926
633,0.043,-0.113,0.926
634,0.047,-0.137,0.918
635,0.027,-0.145,0.910
636,0.008,-0.141,0.922
637,0.023,-0.133,0.938
638,0.039,-0.105,0.922
639,0.043,-0.137,0.918
640,-0.016,-0.156,0.922
641,0.020,-0.125,0.941
642,0.023,-0.113,0.930
643,0.035,-0.125,0.930
644,0.035,-0.137,0.918
645,0.012,-0.145,0.930
646,0.012,-0.113,0.930
647,0.027,-0.121,0.930
648,0.035,-0.145,0.922
649,0.035,-0.141,0.910
650,0.008,-0.137,0.930
651,0.004,-0.129,0.930
652,0.016,-0.121,0.930
653,0.039,-0.141,0.914
654,0.016,-0.152,0.922
655,0.004,-0.133,0.926
656,0.012,-0.113,0.938
657,0.027,-0.125,0.926
658,0.023,-0.156,0.914
659,0.031,-0.129,0.918
660,0.055,-0.109,0.918
661,0.016,-0.129,0.926
662,0.031,-0.121,0.922
663,0.020,-0.152,0.922
664,0.020,-0.145,0.922
665,0.031,-0.109,0.934
666,0.023,-0.141,0.926
667,0.016,-0.145,0.922
668,0.023,-0.137,0.926
669,0.035,-0.121,0.922
670,0.023,-0.125,0.934
671,0.027,-0.148,0.922
672,0.023,-0.145,0.922
673,0.008,-0.133,0.930
674,0.027,-0.113,0.934
675,0.027,-0.133,0.926
676,0.035,-0.152,0.910
677,0.035,-0.152,0.910
678,0.016,-0.137,0.922
679,0.000,-0.117,0.938
680,0.023,-0.129,0.930
681,-0.027,-0.125,0.895
682,0.035,-0.168,0.898
683,0.004,-0.129,0.922
684,0.008,-0.105,0.945
685,0.023,-0.137,0.934
686,0.043,-0.137,0.918
687,0.035,-0.141,0.918
688,0.012,-0.133,0.941
689,0.023,-0.113,0.930
690,0.027,-0.117,0.934
691,0.023,-0.160,0.922
692,0.031,-0.125,0.918
693,0.023,-0.129,0.934
694,0.020,-0.125,0.930
695,0.023,-0.137,0.918
696,0.023,-0.137,0.922
697,0.027,-0.125,0.934
698,0.020,-0.117,0.926
699,0.020,-0.145,0.918
700,0.016,-0.145,0.902
701,0.043,-0.137,0.918
702,0.023,-0.125,0.934
703,0.027,-0.133,0.930
704,0.027,-0.133,0.914
705,0.012,-0.148,0.926
706,0.031,-0.129,0.918
707,0.031,-0.113,0.926
708,0.027,-0.137,0.926
709,0.023,-0.141,0.926
710,0.027,-0.137,0.926
711,0.016,-0.129,0.930
712,0.023,-0.133,0.922
713,0.027,-0.145,0.902
714,0.012,-0.133,0.934
715,0.016,-0.129,0.934
716,0.031,-0.145,0.918
717,0.027,-0.145,0.926
718,0.023,-0.137,0.922
719,0.012,-0.109,0.938
720,0.035,-0.141,0.922
721,0.031,-0.152,0.922
722,0.016,-0.152,0.926
723,0.008,-0.117,0.930
724,0.008,-0.113,0.938
725,0.031,-0.145,0.918
726,0.035,-0.152,0.910
727,0.016,-0.145,0.926
728,-0.016,-0.125,0.941
729,0.031,-0.090,0.938
730,0.047,-0.141,0.910
731,0.031,-0.160,0.914
732,0.000,-0.137,0.930
733,0.000,-0.113,0.930
734,0.027,-0.125,0.930
735,0.051,-0.145,0.914
736,0.039,-0.141,0.918
737,0.004,-0.121,0.949
738,0.000,-0.133,0.938
739,0.027,-0.137,0.926
740,0.000,-0.133,0.941
741,0.012,-0.137,0.934
742,0.012,-0.117,0.934
743,0.008,-0.145,0.930
744,0.016,-0.129,0.926
745,0.051,-0.133,0.922
746,0.031,-0.117,0.918
747,0.020,-0.125,0.922
748,-0.012,-0.148,0.922
749,0.023,-0.137,0.930
750,0.043,-0.113,0.918
751,0.043,-0.129,0.926
752,0.012,-0.141,0.922
753,0.008,-0.156,0.926
754,0.020,-0.113,0.926
755,0.039,-0.121,0.941
756,0.051,-0.117,0.918
757,0.016,-0.148,0.918
758,0.008,-0.145,0.918
759,0.023,-0.129,0.934
760,0.074,-0.102,0.941
761,0.035,-0.141,0.914
762,0.023,-0.133,0.914
763,0.004,-0.156,0.930
764,0.020,-0.121,0.938
765,0.031,-0.121,0.930
766,0.023,-0.137,0.922
767,0.027,-0.145,0.926
768,0.016,-0.129,0.934
769,0.020,-0.117,0.945
770,0.031,-0.121,0.918
771,0.027,-0.152,0.910
772,0.027,-0.156,0.922
773,0.016,-0.113,0.926
774,0.008,-0.125,0.945
775,0.023,-0.141,0.922
776,0.035,-0.133,0.910
777,0.023,-0.145,0.922
778,0.016,-0.129,0.926
779,0.012,-0.129,0.922
780,0.051,-0.113,0.918
781,0.043,-0.133,0.914
782,0.035,-0.125,0.922
783,0.020,-0.145,0.930
784,0.016,-0.137,0.934
785,0.012,-0.137,0.926
786,0.047,-0.121,0.930
787,0.039,-0.125,0.914
788,0.020,-0.148,0.918
789,0.004,-0.145,0.922
790,0.012,-0.133,0.934
791,0.051,-0.105,0.922
792,0.035,-0.141,0.922
793,0.027,-0.148,0.914
794,0.012,-0.133,0.926
795,0.008,-0.105,0.938
796,0.031,-0.125,0.922
797,0.035,-0.148,0.914
798,0.023,-0.148,0.918
799,-0.008,-0.129,0.938
800,0.066,-0.105,0.934
801,0.023,-0.133,0.926
802,0.039,-0.152,0.910
803,0.027,-0.129,0.926
804,0.008,-0.125,0.938
805,0.016,-0.121,0.926
806,0.016,-0.141,0.914
807,0.035,-0.141,0.922
808,0.027,-0.125,0.930
809,0.016,-0.125,0.938
810,0.020,-0.129,0.930
811,0.027,-0.145,0.910
812,0.023,-0.137,0.934
813,0.023,-0.133,0.926
814,0.016,-0.113,0.934
815,0.023,-0.141,0.922
816,0.023,-0.141,0.918
817,0.027,-0.129,0.926
818,0.016,-0.129,0.926
819,0.012,-0.137,0.930
820,-0.059,-0.160,0.887
821,0.035,-0.133,0.910
822,0.016,-0.137,0.930
823,0.020,-0.129,0.922
824,0.012,-0.133,0.926
825,0.023,-0.137,0.926
826,0.031,-0.133,0.922
827,0.023,-0.125,0.926
828,0.012,-0.137,0.926
829,0.012,-0.145,0.926
830,0.023,-0.121,0.926
831,0.027,-0.125,0.926
832,0.027,-0.133,0.926
833,0.016,-0.145,0.922
834,0.023,-0.137,0.926
835,0.016,-0.125,0.922
836,0.027,-0.137,0.926
837,0.031,-0.121,0.910
838,0.020,-0.148,0.926
839,0.012,-0.133,0.934
840,0.074,-0.117,0.945
841,0.012,-0.129,0.922
842,0.027,-0.145,0.922
843,0.027,-0.133,0.926
844,0.039,-0.137,0.922
845,0.008,-0.113,0.941
846,0.023,-0.141,0.926
847,0.016,-0.137,0.918
848,0.031,-0.129,0.918
849,0.020,-0.141,0.926
850,0.027,-0.113,0.930
851,0.020,-0.125,0.918
852,0.016,-0.145,0.926
853,0.035,-0.125,0.926
854,0.027,-0.125,0.930
855,0.020,-0.133,0.930
856,0.016,-0.141,0.926
857,0.023,-0.129,0.930
858,0.035,-0.113,0.926
859,0.027,-0.145,0.922
860,0.062,-0.148,0.898
861,0.035,-0.129,0.898
862,0.012,-0.137,0.922
863,0.023,-0.145,0.918
864,0.035,-0.137,0.918
865,0.031,-0.125,0.926
866,0.000,-0.137,0.934
867,0.031,-0.137,0.918
868,0.039,-0.125,0.926
869,0.012,-0.145,0.922
870,0.027,-0.129,0.934
871,0.027,-0.113,0.930
872,0.020,-0.145,0.934
873,0.027,-0.141,0.922
874,0.016,-0.129,0.922
875,0.031,-0.133,0.930
876,0.020,-0.125,0.926
877,0.031,-0.137,0.918
878,0.012,-0.137,0.922
879,0.031,-0.145,0.918
880,0.059,-0.121,0.945
881,0.020,-0.125,0.934
882,0.016,-0.133,0.914
883,0.023,-0.148,0.918
884,0.016,-0.137,0.938
885,0.039,-0.105,0.926
886,0.016,-0.137,0.934
887,0.016,-0.148,0.918
888,0.027,-0.125,0.930
889,0.031,-0.121,0.930
890,0.031,-0.137,0.926
891,0.023,-0.129,0.922
892,0.016,-0.148,0.922
893,0.020,-0.129,0.926
894,0.043,-0.121,0.910
895,0.020,-0.129,0.922
896,0.004,-0.152,0.922
897,0.027,-0.129,0.918
898,0.027,-0.113,0.941
899,0.023,-0.129,0.934
900,0.047,-0.117,0.953
901,0.027,-0.148,0.922
902,0.004,-0.141,0.941
903,0.023,-0.109,0.934
904,0.031,-0.125,0.926
905,0.020,-0.160,0.918
906,0.020,-0.141,0.918
907,0.035,-0.117,0.934
908,0.008,-0.129,0.934
909,0.043,-0.129,0.914
910,0.031,-0.148,0.918
911,0.027,-0.133,0.922
912,0.004,-0.109,0.938
913,0.027,-0.133,0.934
914,0.027,-0.145,0.918
915,0.031,-0.137,0.914
916,0.023,-0.125,0.941
917,0.020,-0.137,0.930
918,0.031,-0.137,0.914
919,0.047,-0.145,0.914
920,0.020,-0.137,0.926
921,0.016,-0.137,0.938
922,0.023,-0.121,0.926
923,0.020,-0.148,0.914
924,0.031,-0.137,0.918
925,0.023,-0.117,0.938
926,0.016,-0.137,0.930
927,0.027,-0.141,0.922
928,0.023,-0.141,0.922
929,0.027,-0.141,0.922
