Sample,Y
727,-0.078
728,-0.062
729,-0.074
730,-0.051
731,-0.074
732,-0.062
733,-0.082
734,-0.055
735,-0.059
736,-0.066
737,-0.055
738,-0.086
739,-0.055
740,-0.066
741,-0.059
742,-0.078
743,-0.066
744,-0.062
745,-0.059
746,-0.062
747,-0.074
748,-0.059
749,-0.070
750,-0.062
751,-0.074
752,-0.062
753,-0.066
754,-0.062
755,-0.074
756,-0.074
757,-0.062
758,-0.070
759,-0.066
760,-0.082
761,-0.051
762,-0.062
763,-0.062
764,-0.074
765,-0.074
766,-0.055
767,-0.070
768,-0.055
769,-0.086
770,-0.062
771,-0.070
772,-0.062
773,-0.074
774,-0.062
775,-0.066
776,-0.066
777,-0.062
778,-0.078
779,-0.051
780,-0.062
781,-0.051
782,-0.074
783,-0.055
784,-0.047
785,-0.070
786,-0.074
787,-0.074
788,-0.059
789,-0.055
790,-0.070
791,-0.070
792,-0.059
793,-0.055
794,-0.062
795,-0.055
796,-0.066
797,-0.055
798,-0.066
799,-0.051
800,-0.070
801,-0.066
802,-0.062
803,-0.062
804,-0.070
805,-0.059
806,-0.062
807,-0.074
808,-0.059
809,-0.074
810,-0.059
811,-0.066
812,-0.062
813,-0.082
814,-0.051
815,-0.059
816,-0.074
817,-0.062
818,-0.066
819,-0.055
820,-0.059
821,-0.055
822,-0.074
823,-0.066
824,-0.062
825,-0.059
826,-0.055
827,-0.066
828,-0.059
829,-0.074
830,-0.043
831,-0.074
832,-0.070
833,-0.066
834,-0.062
835,-0.062
836,-0.059
837,-0.059
838,-0.082
839,-0.051
840,-0.062
841,-0.062
842,-0.066
843,-0.066
844,-0.066
845,-0.059
846,-0.051
847,-0.078
848,-0.059
849,-0.055
850,-0.059
851,-0.070
852,-0.066
853,-0.059
854,-0.051
855,-0.059
856,-0.062
857,-0.078
858,-0.059
859,-0.051
860,-0.062
861,-0.066
862,-0.074
863,-0.051
864,-0.051
865,-0.066
866,-0.074
867,-0.070
868,-0.055
869,-0.055
870,-0.066
871,-0.074
872,-0.062
873,-0.059
874,-0.066
875,-0.059
876,-0.078
877,-0.051
878,-0.066
879,-0.062
880,-0.062
881,-0.047
882,-0.074
883,-0.066
884,-0.070
885,-0.062
886,-0.059
887,-0.074
888,-0.059
889,-0.078
890,-0.039
891,-0.066
892,-0.070
893,-0.074
894,-0.055
895,-0.062
896,-0.066
897,-0.055
898,-0.082
899,-0.047
900,-0.074
901,-0.059
902,-0.074
903,-0.047
904,-0.074
905,-0.066
906,-0.055
907,-0.078
908,-0.066
909,-0.062
910,-0.047
911,-0.078
912,-0.059
913,-0.070
914,-0.047
915,-0.059
916,-0.066
917,-0.066
918,-0.066
919,-0.051
920,-0.059
921,-0.047
922,-0.074
923,-0.055
924,-0.062
925,-0.066
926,-0.066
927,-0.059
928,-0.059
929,-0.070
930,-0.055
931,-0.070
932,-0.062
933,-0.070
934,-0.066
935,-0.074
936,-0.070
937,-0.051
938,-0.074
939,-0.059
940,-0.078
941,-0.059
942,-0.062
943,-0.059
944,-0.078
945,-0.066
946,-0.055
947,-0.059
948,-0.070
949,-0.078
950,-0.051
951,-0.070
952,-0.062
953,-0.078
954,-0.055
955,-0.062
956,-0.062
957,-0.074
958,-0.070
959,-0.059
960,-0.078
961,-0.059
962,-0.082
963,-0.055
964,-0.074
965,-0.051
966,-0.074
967,-0.070
968,-0.055
969,-0.066
970,-0.062
971,-0.078
972,-0.043
973,-0.082
974,-0.066
975,-0.066
976,-0.059
977,-0.062
978,-0.070
979,-0.070
980,-0.086
981,-0.043
982,-0.074
983,-0.066
984,-0.070
985,-0.059
986,-0.062
987,-0.062
988,-0.078
989,-0.070
990,-0.059
991,-0.070
992,-0.059
993,-0.082
994,-0.055
995,-0.074
996,-0.059
997,-0.066
998,-0.070
999,-0.062
Rate 1387, overflows 0
