Sample,X,Y,Z
76,-0.020,-0.297,0.898
77,-0.004,-0.262,0.902
78,-0.031,-0.297,0.910
79,0.016,-0.277,0.879
80,-0.062,-0.277,0.926
81,0.012,-0.301,0.902
82,-0.020,-0.270,0.902
83,-0.016,-0.277,0.910
84,0.004,-0.293,0.895
85,-0.031,-0.293,0.891
86,-0.008,-0.273,0.898
87,-0.027,-0.293,0.902
88,-0.004,-0.289,0.887
89,-0.035,-0.281,0.902
90,0.008,-0.285,0.891
91,-0.016,-0.285,0.898
92,-0.023,-0.281,0.906
93,-0.004,-0.285,0.891
94,-0.035,-0.289,0.898
95,-0.016,-0.285,0.902
96,0.004,-0.273,0.895
97,-0.043,-0.285,0.910
98,0.004,-0.289,0.895
99,-0.016,-0.297,0.895
100,-0.039,-0.266,0.914
101,-0.020,-0.285,0.891
102,-0.023,-0.285,0.898
103,-0.012,-0.289,0.895
104,-0.008,-0.285,0.891
105,-0.008,-0.273,0.906
106,-0.027,-0.277,0.910
107,-0.016,-0.285,0.898
108,-0.012,-0.285,0.895
109,-0.008,-0.285,0.902
110,-0.102,-0.367,0.891
111,0.148,-0.316,0.883
112,0.234,-0.211,0.965
113,0.312,-0.215,0.941
114,0.160,-0.254,0.902
115,-0.055,-0.336,0.840
116,-0.035,-0.383,0.789
117,0.012,-0.363,0.887
118,0.359,-0.238,0.969
119,0.375,-0.188,1.039
120,0.375,-0.180,0.984
121,0.117,-0.273,0.855
122,-0.027,-0.367,0.797
123,0.047,-0.383,0.809
124,0.227,-0.301,0.914
125,0.359,-0.238,0.980
126,0.344,-0.242,0.957
127,0.215,-0.289,0.867
128,0.051,-0.344,0.793
129,0.027,-0.344,0.816
130,0.121,-0.305,0.918
131,0.242,-0.219,0.988
132,0.258,-0.184,1.016
133,0.258,-0.227,0.918
134,0.051,-0.328,0.863
135,-0.035,-0.398,0.832
136,-0.027,-0.395,0.820
137,0.078,-0.336,0.906
138,0.242,-0.230,0.977
139,0.309,-0.176,1.008
140,0.266,-0.219,0.922
141,0.125,-0.293,0.895
142,-0.031,-0.383,0.812
143,-0.031,-0.387,0.801
144,0.004,-0.344,0.910
145,0.246,-0.270,0.969
146,0.410,-0.215,1.020
147,0.488,-0.188,1.008
148,0.398,-0.195,0.922
149,0.129,-0.312,0.836
150,0.016,-0.387,0.781
151,0.016,-0.398,0.805
152,0.246,-0.312,0.922
153,0.398,-0.180,1.020
154,0.320,-0.195,0.977
155,0.051,-0.340,0.855
156,-0.172,-0.426,0.770
157,-0.094,-0.379,0.832
158,0.320,-0.156,1.012
159,0.602,-0.109,1.047
160,0.332,-0.246,0.945
161,-0.031,-0.359,0.801
162,-0.121,-0.441,0.723
163,0.047,-0.371,0.758
164,0.020,-0.328,0.930
165,0.133,-0.301,0.984
166,0.297,-0.215,1.000
167,0.285,-0.145,1.008
168,0.320,-0.172,0.938
169,0.168,-0.281,0.918
170,-0.043,-0.336,0.891
171,-0.078,-0.434,0.809
172,-0.066,-0.391,0.863
173,0.059,-0.332,0.941
174,0.406,-0.242,0.941
175,0.367,-0.207,1.008
176,0.227,-0.246,0.945
177,0.215,-0.270,0.809
178,-0.090,-0.324,0.805
179,0.055,-0.379,0.789
180,0.145,-0.316,0.918
181,0.492,-0.238,0.996
182,0.480,-0.234,0.996
183,0.426,-0.223,0.867
184,0.004,-0.297,0.781
185,-0.438,-0.445,0.824
186,0.078,-0.375,0.840
187,0.363,-0.156,1.039
188,0.461,-0.105,1.086
189,0.477,-0.223,0.941
190,0.035,-0.340,0.844
191,-0.348,-0.402,0.789
192,-0.047,-0.438,0.785
193,0.383,-0.254,0.910
194,0.449,-0.133,1.027
195,0.281,-0.152,0.984
196,-0.109,-0.324,0.844
197,-0.441,-0.469,0.766
198,-0.168,-0.438,0.797
199,0.273,-0.266,0.949
200,0.344,-0.215,1.066
201,0.504,-0.176,0.992
202,0.277,-0.156,0.957
203,0.066,-0.230,0.891
204,0.113,-0.352,0.793
205,0.027,-0.445,0.805
206,-0.008,-0.480,0.809
207,0.125,-0.344,0.859
208,0.141,-0.176,0.996
209,0.316,-0.148,0.992
210,0.469,-0.320,0.961
211,0.594,-0.195,0.926
212,0.027,-0.270,0.969
213,0.273,-0.227,0.852
214,0.203,-0.324,0.848
215,-0.086,-0.332,0.953
216,0.309,-0.367,0.867
217,0.211,-0.414,0.914
218,0.492,-0.316,0.836
219,0.168,-0.148,0.969
220,0.523,-0.098,0.922
221,0.148,-0.211,0.941
222,-0.164,-0.254,0.879
223,-0.191,-0.488,0.758
224,-0.086,-0.465,0.785
225,-0.098,-0.336,0.938
226,0.117,-0.336,1.008
227,0.426,-0.172,1.023
228,0.355,-0.105,1.035
229,-0.039,-0.184,0.930
230,0.094,-0.352,0.758
231,-0.277,-0.430,0.848
232,-0.141,-0.344,0.914
233,0.332,-0.398,0.934
234,0.543,-0.172,1.012
235,0.828,-0.305,0.848
236,0.480,-0.199,0.906
237,0.309,-0.219,0.816
238,-0.406,-0.367,0.836
239,-0.324,-0.469,0.801
240,0.363,-0.410,0.832
241,0.301,-0.266,1.082
242,0.820,-0.035,1.012
243,0.652,-0.137,0.914
244,-0.102,-0.289,0.758
245,-0.930,-0.516,0.742
246,-0.559,-0.566,0.719
247,0.098,-0.406,0.898
248,0.723,-0.016,1.039
249,0.723,-0.055,1.055
250,0.703,-0.051,0.922
251,-0.852,-0.430,0.980
252,-0.457,-0.508,0.699
253,-0.359,-0.566,0.852
254,0.449,-0.188,1.027
255,0.863,0.035,1.094
256,0.668,-0.133,1.047
257,0.688,-0.254,0.770
258,-0.398,-0.418,0.898
259,-0.625,-0.480,0.891
260,0.484,-0.430,0.758
261,0.484,-0.047,1.004
262,0.590,-0.086,0.949
263,0.086,-0.188,0.984
264,-0.426,-0.449,0.891
265,-0.254,-0.562,0.824
266,-0.145,-0.387,1.008
267,0.730,-0.078,0.902
268,0.730,-0.055,0.855
269,-0.109,-0.113,0.895
270,-0.516,-0.578,0.785
271,-0.387,-0.582,0.781
272,-0.180,-0.477,0.988
273,0.699,-0.074,0.875
274,0.281,-0.023,0.953
275,-0.191,-0.234,0.844
276,-0.551,-0.363,0.859
277,-0.531,-0.383,0.984
278,0.031,-0.426,0.930
279,0.539,-0.227,0.855
280,0.332,-0.043,0.883
281,-0.727,-0.320,0.895
282,-0.336,-0.539,0.746
283,-0.199,-0.352,0.918
284,0.102,-0.266,1.055
285,0.891,-0.152,0.859
286,0.195,0.027,1.008
287,-0.441,-0.215,0.957
288,-0.117,-0.398,0.832
289,-0.344,-0.398,0.984
290,0.395,-0.441,0.812
291,0.363,-0.145,0.852
292,-0.172,-0.191,0.906
293,-0.406,-0.418,0.840
294,-0.031,-0.383,0.879
295,0.402,-0.297,0.949
296,0.320,-0.164,1.008
297,0.363,-0.133,0.887
298,-0.164,-0.285,0.832
299,-0.422,-0.379,0.832
300,0.031,-0.383,0.824
301,0.086,-0.301,0.969
302,-0.004,-0.293,0.848
303,-0.387,-0.332,0.871
304,-0.180,-0.281,0.793
305,-0.289,-0.309,0.977
306,0.141,-0.141,1.070
307,0.363,-0.117,0.980
308,-0.227,-0.363,0.883
309,-0.188,-0.449,0.730
310,0.043,-0.441,0.730
311,-0.285,-0.168,1.066
312,0.734,-0.141,0.914
313,0.062,-0.289,0.895
314,-0.594,-0.391,0.734
315,-0.539,-0.488,0.695
316,-0.141,-0.297,0.938
317,0.129,-0.043,1.145
318,0.465,-0.078,1.102
319,0.395,-0.258,1.016
320,-0.594,-0.238,0.992
321,-0.395,-0.605,0.664
322,0.113,-0.434,0.758
323,0.277,-0.215,0.914
324,0.191,-0.215,0.949
325,0.324,-0.258,0.820
326,-0.441,-0.254,0.844
327,-0.254,-0.375,0.801
328,0.094,-0.262,0.973
329,0.383,-0.207,0.949
330,0.062,-0.137,1.004
331,-0.309,-0.242,0.953
332,-0.160,-0.402,0.801
333,-0.207,-0.449,0.844
334,0.250,-0.273,0.859
335,0.078,-0.223,0.945
336,-0.176,-0.230,0.887
337,-0.254,-0.488,0.723
338,0.000,-0.375,0.793
339,0.016,-0.152,1.117
340,0.676,-0.129,0.977
341,0.320,-0.145,1.039
342,-0.395,-0.285,0.895
343,-0.582,-0.324,0.793
344,0.195,-0.469,0.715
345,0.020,-0.309,0.957
346,-0.023,-0.141,1.020
347,0.102,-0.355,0.859
348,-0.484,-0.410,0.945
349,0.070,-0.309,0.773
350,0.059,-0.309,0.980
351,0.254,-0.188,1.027
352,0.254,-0.141,0.891
353,-0.359,-0.320,0.875
354,-0.125,-0.461,0.703
355,-0.207,-0.367,0.852
356,0.254,-0.293,0.945
357,0.496,-0.168,0.914
358,-0.281,-0.215,0.977
359,-0.309,-0.379,0.855
360,-0.102,-0.258,0.844
361,0.199,-0.297,0.973
362,0.129,-0.172,1.117
363,0.223,-0.156,0.965
364,-0.254,-0.395,0.879
365,-0.543,-0.445,0.781
366,0.113,-0.352,0.668
367,-0.031,-0.277,0.941
368,0.543,-0.137,0.879
369,-0.191,-0.168,0.977
370,-0.445,-0.348,0.840
371,-0.133,-0.402,0.723
372,0.195,-0.297,0.863
373,0.129,-0.207,1.016
374,0.004,-0.164,1.008
375,-0.211,-0.270,0.906
376,-0.496,-0.523,0.852
377,0.102,-0.328,0.836
378,0.371,-0.211,1.016
379,0.387,-0.148,1.012
380,0.473,-0.176,0.875
381,-0.602,-0.270,0.949
382,-0.309,-0.391,0.762
383,0.371,-0.410,0.715
384,0.152,-0.199,1.012
385,0.016,-0.176,1.000
386,-0.234,-0.316,0.848
387,-0.484,-0.414,0.812
388,-0.332,-0.473,0.812
389,0.027,-0.199,0.992
390,0.539,-0.188,0.996
391,0.230,-0.125,1.051
392,0.078,-0.168,0.816
393,-0.891,-0.500,0.855
394,-0.023,-0.461,0.719
395,0.250,-0.363,0.938
396,0.465,-0.109,1.004
397,0.492,-0.109,0.914
398,-0.277,-0.242,0.891
399,-0.598,-0.418,0.812
400,-0.016,-0.410,0.730
401,-0.215,-0.406,0.902
402,0.465,-0.219,0.902
403,0.020,-0.168,1.012
404,0.031,-0.223,0.973
405,-0.297,-0.355,1.020
406,0.270,-0.305,0.855
407,0.117,-0.293,0.922
408,-0.008,-0.254,0.902
409,-0.172,-0.363,0.785
410,-0.086,-0.211,0.879
411,0.137,-0.203,0.883
412,0.281,-0.227,0.914
413,-0.074,-0.340,0.879
414,-0.363,-0.379,0.750
415,-0.531,-0.445,0.824
416,-0.156,-0.207,1.027
417,0.406,-0.102,1.059
418,0.273,-0.121,1.090
419,-0.355,-0.305,0.949
420,-0.562,-0.535,0.715
421,-0.004,-0.449,0.641
422,0.184,-0.207,0.945
423,0.422,-0.078,0.969
424,0.094,-0.188,0.957
425,-0.371,-0.289,0.824
426,-0.809,-0.598,0.758
427,0.273,-0.352,0.723
428,0.324,-0.160,1.039
429,0.238,-0.070,1.105
430,0.176,-0.176,0.934
431,-0.656,-0.469,0.930
432,-0.199,-0.508,0.703
433,0.410,-0.281,0.887
434,0.645,-0.090,1.027
435,0.246,-0.180,1.012
436,0.043,-0.293,0.781
437,-0.695,-0.488,0.793
438,-0.320,-0.406,0.766
439,0.438,-0.328,0.883
440,0.160,-0.062,1.109
441,0.168,-0.008,0.969
442,-0.488,-0.430,0.867
443,-0.445,-0.430,0.809
444,-0.215,-0.352,0.910
445,0.316,-0.258,0.949
446,0.270,-0.203,0.977
447,-0.211,-0.316,0.938
448,-0.266,-0.281,0.805
449,-0.227,-0.340,0.902
450,0.359,-0.320,0.848
451,0.285,-0.297,0.824
452,-0.121,-0.246,0.938
453,-0.270,-0.203,0.855
454,-0.281,-0.254,0.922
455,0.098,-0.348,0.945
456,0.363,-0.184,0.953
457,-0.156,-0.340,0.961
458,-0.203,-0.230,0.898
459,-0.363,-0.422,0.820
460,-0.008,-0.316,0.859
461,0.410,-0.219,0.977
462,0.414,-0.164,0.949
463,-0.039,-0.266,0.840
464,-0.336,-0.348,0.684
465,-0.641,-0.551,0.727
466,0.188,-0.410,0.762
467,0.504,-0.102,1.055
468,0.191,0.012,1.156
469,-0.055,-0.234,0.926
470,-0.555,-0.383,0.859
471,0.023,-0.402,0.727
472,-0.348,-0.383,1.059
473,0.773,-0.102,0.887
474,0.094,-0.199,1.004
475,-0.453,-0.348,0.918
476,-0.336,-0.449,0.789
477,0.109,-0.359,0.859
478,0.281,-0.152,1.008
479,0.227,-0.062,0.961
480,-0.320,-0.305,0.871
481,-0.680,-0.406,0.824
482,-0.191,-0.387,0.777
483,0.137,-0.363,0.941
484,0.691,-0.137,0.969
485,0.059,-0.121,1.078
486,-0.227,-0.305,0.855
487,-0.438,-0.465,0.758
488,-0.172,-0.523,0.762
489,0.344,-0.223,0.926
490,0.355,-0.105,1.031
491,0.145,-0.145,0.898
492,-0.539,-0.391,0.852
493,-0.285,-0.441,0.762
494,0.285,-0.285,0.855
495,0.082,-0.160,1.066
496,0.082,-0.160,1.066
497,0.254,-0.145,0.930
498,-0.316,-0.289,0.840
499,-0.684,-0.406,0.816
500,0.094,-0.594,0.797
501,0.395,-0.180,1.051
502,0.199,0.000,1.086
503,0.004,-0.195,0.898
504,-0.270,-0.484,0.750
505,-0.273,-0.410,0.824
506,-0.023,-0.242,0.996
507,0.656,-0.082,0.945
508,0.016,-0.184,0.977
509,-0.332,-0.391,0.836
510,-0.266,-0.418,0.801
511,-0.406,-0.254,0.945
512,0.578,-0.273,0.871
513,0.371,-0.172,0.969
514,-0.156,-0.215,0.984
515,-0.137,-0.418,0.812
516,-0.246,-0.320,0.918
517,0.230,-0.340,0.875
518,0.598,-0.270,0.828
519,-0.152,-0.285,0.992
520,0.020,-0.223,0.734
521,-0.965,-0.352,0.895
522,-0.094,-0.406,0.738
523,0.234,-0.254,0.898
524,0.129,-0.180,1.023
525,-0.023,-0.098,1.020
526,-0.426,-0.387,0.848
527,-0.309,-0.469,0.738
528,-0.051,-0.492,0.863
529,0.434,-0.160,0.961
530,0.398,-0.117,1.051
531,0.039,-0.199,0.957
532,-0.383,-0.387,0.832
533,-0.383,-0.453,0.832
534,0.410,-0.355,0.875
535,0.613,0.051,0.984
536,-0.367,-0.105,1.082
537,-0.312,-0.316,0.777
538,-0.391,-0.586,0.785
539,-0.172,-0.363,0.945
540,0.625,-0.109,1.012
541,0.234,-0.117,1.051
542,-0.094,-0.160,0.867
543,-0.477,-0.594,0.734
544,-0.203,-0.383,0.801
545,0.152,-0.254,0.895
546,0.543,-0.227,0.832
547,-0.062,-0.211,0.980
548,-0.082,-0.363,0.754
549,-0.277,-0.375,0.832
550,-0.223,-0.336,0.930
551,0.430,-0.219,0.855
552,0.086,-0.109,1.020
553,-0.137,-0.266,0.984
554,-0.320,-0.285,0.910
555,-0.367,-0.371,0.855
556,0.020,-0.434,0.887
557,0.473,-0.277,0.871
558,0.035,-0.137,0.980
559,-0.352,-0.246,0.953
560,-0.371,-0.484,0.785
561,0.211,-0.398,0.777
562,0.465,-0.195,1.004
563,0.410,0.043,1.066
564,-0.238,-0.195,0.949
565,-0.586,-0.496,0.734
566,-0.082,-0.492,0.645
567,-0.555,-0.355,1.051
568,0.566,-0.172,0.906
569,0.375,-0.133,1.012
570,-0.395,-0.258,1.012
571,-0.227,-0.355,0.898
572,0.059,-0.414,0.926
573,0.527,-0.082,0.938
574,0.320,-0.281,0.926
575,0.137,-0.137,0.855
576,-0.621,-0.492,0.816
577,-0.148,-0.465,0.730
578,0.293,-0.398,0.840
579,0.570,-0.145,0.883
580,-0.008,-0.086,0.965
581,-0.500,-0.262,0.918
582,-0.742,-0.445,0.844
583,-0.246,-0.492,0.859
584,0.625,-0.211,0.953
585,0.406,0.020,1.078
586,0.012,-0.172,0.973
587,-0.441,-0.434,0.816
588,-0.363,-0.535,0.734
589,0.102,-0.406,0.742
590,0.348,-0.121,0.883
591,-0.020,-0.180,0.965
592,-0.031,-0.289,0.785
593,-0.461,-0.328,0.953
594,-0.230,-0.320,0.969
595,-0.012,-0.266,1.012
596,0.512,-0.160,0.941
597,-0.289,-0.250,1.074
598,-0.340,-0.285,0.965
599,-0.094,-0.344,0.871
600,0.172,-0.359,0.863
601,0.258,-0.234,0.914
602,0.254,-0.207,0.867
603,-0.320,-0.277,0.852
604,-0.320,-0.375,0.766
605,0.098,-0.465,0.750
606,0.203,-0.133,0.969
607,0.020,-0.242,0.973
608,0.004,-0.227,0.902
609,-0.438,-0.367,0.848
610,-0.273,-0.480,0.797
611,0.199,-0.281,0.941
612,0.492,-0.086,1.051
613,0.195,-0.176,0.918
614,-0.402,-0.355,0.914
615,-0.395,-0.449,0.762
616,0.020,-0.430,0.789
617,0.168,-0.242,1.020
618,0.562,-0.109,0.914
619,0.188,-0.180,0.891
620,-0.488,-0.328,0.855
621,-0.359,-0.461,0.758
622,-0.047,-0.398,0.840
623,0.414,-0.242,0.918
624,0.148,-0.117,1.039
625,-0.172,-0.273,0.996
626,-0.676,-0.367,0.988
627,0.148,-0.367,0.816
628,0.246,-0.262,0.945
629,0.434,-0.109,0.930
630,-0.016,-0.211,0.926
631,-0.262,-0.273,0.848
632,-0.156,-0.410,0.766
633,0.004,-0.371,0.859
634,0.441,-0.270,0.875
635,0.051,-0.199,0.957
636,-0.320,-0.195,0.918
637,-0.523,-0.418,0.859
638,-0.148,-0.434,0.895
639,0.375,-0.266,1.023
640,0.703,0.016,1.012
641,-0.066,-0.094,0.984
642,-0.461,-0.422,0.727
643,-0.746,-0.664,0.727
644,0.109,-0.457,0.758
645,0.660,-0.105,0.934
646,0.297,0.023,1.020
647,-0.051,-0.262,0.816
648,-0.879,-0.418,0.887
649,-0.367,-0.543,0.770
650,0.199,-0.281,0.945
651,0.367,-0.066,1.004
652,0.180,-0.125,1.000
653,-0.172,-0.309,0.918
654,0.152,-0.535,0.930
655,0.148,-0.441,0.883
656,0.555,-0.168,0.984
657,1.004,-0.039,0.863
658,0.043,-0.109,0.953
659,-0.531,-0.371,0.812
660,-0.355,-0.504,0.750
661,-0.156,-0.438,0.852
662,0.395,-0.188,0.883
663,0.023,-0.082,1.023
664,-0.309,-0.152,0.938
665,-0.473,-0.383,0.863
666,-0.602,-0.613,0.906
667,0.184,-0.289,0.926
668,0.258,-0.055,0.941
669,-0.008,-0.180,0.930
670,-0.312,-0.301,0.824
671,-0.367,-0.543,0.812
672,0.160,-0.434,0.855
673,0.488,-0.008,0.949
674,0.211,-0.160,0.902
675,-0.387,-0.273,0.867
676,-0.543,-0.500,0.812
677,-0.008,-0.449,0.875
678,0.293,-0.129,1.070
679,0.457,-0.105,1.000
680,0.242,-0.207,0.879
681,-0.477,-0.406,0.934
682,-0.309,-0.402,0.871
683,0.141,-0.461,0.871
684,0.965,-0.070,0.941
685,0.457,0.055,1.023
686,-0.289,-0.262,0.902
687,-0.383,-0.551,0.719
688,-0.086,-0.473,0.703
689,-0.066,-0.371,0.918
690,0.629,-0.023,0.875
691,-0.238,-0.172,1.016
692,-0.516,-0.270,0.875
693,-0.562,-0.559,0.875
694,-0.164,-0.387,0.973
695,0.508,-0.137,0.910
696,-0.023,-0.113,1.051
697,-0.184,-0.211,0.895
698,-0.477,-0.391,0.844
699,-0.305,-0.539,0.836
700,0.453,-0.215,0.785
701,0.125,-0.227,0.945
702,0.207,-0.113,0.910
703,-0.289,-0.277,0.855
704,-0.531,-0.484,0.840
705,-0.199,-0.414,0.887
706,0.273,-0.301,0.973
707,0.348,-0.039,1.094
708,0.270,-0.082,1.023
709,-0.363,-0.309,0.980
710,-0.020,-0.504,0.738
711,0.348,-0.391,0.812
712,0.355,-0.125,0.965
713,0.242,-0.039,0.918
714,-0.141,-0.344,0.805
715,-0.199,-0.477,0.715
716,-0.316,-0.480,0.816
717,0.211,-0.227,0.895
718,0.312,-0.113,0.902
719,-0.438,-0.230,0.984
720,-0.191,-0.406,0.812
721,-0.301,-0.402,0.969
722,0.223,-0.180,1.039
723,0.383,-0.047,1.012
724,-0.047,-0.238,0.883
725,-0.535,-0.441,0.781
726,-0.328,-0.480,0.762
727,-0.098,-0.391,0.883
728,0.332,-0.059,0.984
729,0.488,-0.039,0.871
730,-0.453,-0.320,0.969
731,-0.422,-0.340,0.805
732,-0.426,-0.500,0.832
733,0.113,-0.305,0.961
734,0.402,-0.176,0.977
735,0.098,-0.074,1.023
736,-0.320,-0.312,0.992
737,-0.590,-0.492,0.934
738,0.184,-0.379,0.781
739,0.371,-0.316,0.891
740,0.648,-0.090,0.883
741,0.504,-0.047,0.879
742,-0.473,-0.293,0.918
743,-0.422,-0.539,0.730
744,-0.152,-0.551,0.777
745,0.477,-0.293,0.844
746,0.258,0.031,1.047
747,-0.246,-0.152,1.047
748,-0.367,-0.469,0.895
749,0.062,-0.438,0.781
750,-0.094,-0.316,0.980
751,0.355,0.000,0.918
752,-0.105,-0.180,0.977
753,-0.344,-0.336,0.828
754,-0.219,-0.594,0.707
755,-0.070,-0.410,0.887
756,0.555,-0.043,0.863
757,-0.121,-0.121,0.965
758,-0.414,-0.254,0.902
759,-0.469,-0.523,0.809
760,-0.172,-0.441,0.914
761,0.504,-0.043,1.051
762,0.402,0.004,1.082
763,0.086,-0.223,0.945
764,-0.312,-0.508,0.812
765,-0.648,-0.508,0.852
766,0.129,-0.398,0.867
767,0.516,-0.062,0.984
768,0.578,-0.008,0.918
769,-0.152,-0.281,0.855
770,-0.754,-0.531,0.820
771,-0.145,-0.477,0.691
772,0.211,-0.219,0.863
773,0.398,-0.105,0.914
774,-0.145,-0.133,1.012
775,-0.531,-0.402,0.922
776,-0.348,-0.562,0.871
777,-0.086,-0.359,0.914
778,0.445,-0.184,0.992
779,0.762,-0.027,0.895
780,-0.133,-0.117,0.977
781,-0.391,-0.480,0.777
782,-0.340,-0.535,0.781
783,0.348,-0.332,0.812
784,0.426,0.012,0.926
785,-0.152,-0.133,1.016
786,-0.504,-0.465,0.832
787,-0.223,-0.535,0.816
788,-0.328,-0.363,1.102
789,0.844,0.027,0.988
790,0.496,-0.008,1.027
791,-0.234,-0.246,0.977
792,-0.387,-0.504,0.746
793,-0.445,-0.574,0.770
794,0.090,-0.336,0.859
795,0.680,-0.133,0.816
796,0.066,-0.117,0.930
797,-0.129,-0.258,0.809
798,-0.762,-0.535,0.914
799,0.031,-0.273,0.777
800,-0.203,-0.223,1.000
801,0.367,-0.125,0.871
802,-0.035,-0.188,0.945
803,-0.602,-0.324,0.996
804,-0.434,-0.504,0.852
805,0.082,-0.539,0.922
806,0.520,-0.027,1.027
807,0.582,0.012,0.977
808,-0.289,-0.129,0.938
809,-0.848,-0.613,0.840
810,0.480,-0.551,0.527
811,-0.074,-0.230,1.031
812,0.766,0.023,0.855
813,-0.031,-0.062,0.965
814,-0.500,-0.496,0.828
815,-0.512,-0.656,0.840
816,-0.059,-0.340,0.977
817,0.766,0.031,1.027
818,0.562,0.059,0.996
819,-0.520,-0.336,0.973
820,-0.254,-0.605,0.699
821,-0.262,-0.531,0.766
822,0.215,-0.176,0.941
823,0.762,-0.102,0.801
824,0.039,-0.156,0.938
825,-0.250,-0.398,0.828
826,-0.559,-0.438,0.914
827,-0.184,-0.445,0.855
828,0.449,-0.195,0.891
829,0.195,-0.016,1.020
830,-0.254,-0.090,1.008
831,-0.703,-0.445,0.930
832,-0.383,-0.688,0.746
833,0.398,-0.285,0.777
834,0.129,-0.102,1.000
835,0.078,-0.062,0.965
836,-0.203,-0.301,0.820
837,-0.676,-0.527,0.949
838,0.277,-0.477,0.781
839,0.348,0.027,1.047
840,0.102,0.008,0.969
841,-0.074,-0.234,0.801
842,-1.008,-0.570,0.930
843,-0.125,-0.605,0.746
844,0.254,-0.258,0.961
845,0.734,-0.004,0.992
846,0.316,-0.051,0.984
847,-0.645,-0.434,0.930
848,-0.207,-0.625,0.727
849,-0.270,-0.402,0.902
850,0.613,-0.043,0.902
851,0.734,0.066,0.879
852,-0.141,-0.168,0.938
853,-0.590,-0.539,0.844
854,-0.566,-0.625,0.715
855,-0.121,-0.449,0.832
856,0.555,-0.039,0.867
857,-0.039,0.008,1.035
858,0.004,-0.195,0.867
859,-1.094,-0.547,0.949
860,-0.496,-0.617,0.766
861,0.137,-0.258,0.879
862,0.039,0.039,1.051
863,0.098,0.012,0.953
864,-0.699,-0.391,0.891
865,-0.684,-0.637,0.820
866,-0.137,-0.430,0.805
867,0.184,-0.043,1.039
868,0.574,0.102,0.914
869,-0.410,-0.152,0.918
870,-1.012,-0.574,0.801
871,-0.898,-0.738,0.773
872,-0.301,-0.410,0.926
873,0.270,0.090,1.043
874,0.496,0.105,1.074
875,0.238,-0.148,0.895
876,-1.090,-0.543,0.934
877,-0.762,-0.742,0.668
878,-0.316,-0.379,0.820
879,0.398,-0.008,0.895
880,0.578,0.086,0.934
881,0.191,-0.129,0.875
882,-0.457,-0.496,0.836
883,-1.168,-0.691,0.855
884,-0.250,-0.562,0.734
885,-0.023,-0.121,0.934
886,0.664,0.059,1.012
887,0.414,0.133,1.031
888,-0.406,-0.336,0.918
889,-0.840,-0.621,0.770
890,-1.023,-0.594,0.828
891,-0.309,-0.328,0.785
892,0.070,-0.117,0.941
893,0.434,-0.090,0.941
894,0.430,-0.059,0.938
895,-0.621,-0.312,0.969
896,-1.082,-0.473,0.863
897,-0.734,-0.598,0.672
898,-0.359,-0.352,0.809
899,0.285,-0.145,0.961
900,0.586,-0.078,1.047
901,0.164,-0.020,1.117
