Sample,Y
327,-0.062
328,-0.070
329,-0.059
330,-0.062
331,-0.062
332,-0.055
333,-0.070
334,-0.062
335,-0.078
336,-0.055
337,-0.070
338,-0.047
339,-0.070
340,-0.039
341,-0.078
342,-0.055
343,-0.062
344,-0.066
345,-0.055
346,-0.078
347,-0.043
348,-0.078
349,-0.055
350,-0.062
351,-0.059
352,-0.066
353,-0.059
354,-0.070
355,-0.062
356,-0.055
357,-0.074
358,-0.059
359,-0.059
360,-0.082
361,-0.070
362,-0.062
363,-0.066
364,-0.066
365,-0.062
366,-0.070
367,-0.055
368,-0.074
369,-0.055
370,-0.086
371,-0.062
372,-0.062
373,-0.062
374,-0.070
375,-0.074
376,-0.051
377,-0.066
378,-0.059
379,-0.094
380,-0.051
381,-0.070
382,-0.051
383,-0.070
384,-0.062
385,-0.066
386,-0.051
387,-0.059
388,-0.078
389,-0.043
390,-0.066
391,-0.059
392,-0.066
393,-0.070
394,-0.070
395,-0.059
396,-0.062
397,-0.066
398,-0.062
399,-0.066
400,-0.059
401,-0.070
402,-0.066
403,-0.074
404,-0.059
405,-0.059
406,-0.074
407,-0.062
408,-0.078
409,-0.062
410,-0.066
411,-0.059
412,-0.078
413,-0.062
414,-0.070
415,-0.059
416,-0.059
417,-0.066
418,-0.082
419,-0.066
420,-0.055
421,-0.059
422,-0.066
423,-0.082
424,-0.078
425,-0.062
426,-0.059
427,-0.070
428,-0.082
429,-0.066
430,-0.062
431,-0.055
432,-0.066
433,-0.070
434,-0.062
435,-0.059
436,-0.066
437,-0.074
438,-0.059
439,-0.074
440,-0.066
441,-0.090
442,-0.059
443,-0.070
444,-0.051
445,-0.066
446,-0.074
447,-0.070
448,-0.062
449,-0.062
450,-0.078
451,-0.051
452,-0.066
453,-0.059
454,-0.066
455,-0.062
456,-0.066
457,-0.062
458,-0.062
459,-0.074
460,-0.062
461,-0.059
462,-0.062
463,-0.062
464,-0.070
465,-0.070
466,-0.059
467,-0.055
468,-0.070
469,-0.066
470,-0.074
471,-0.059
472,-0.059
473,-0.059
474,-0.074
475,-0.070
476,-0.066
477,-0.059
478,-0.059
479,-0.082
480,-0.051
481,-0.070
482,-0.047
483,-0.074
484,-0.066
485,-0.070
486,-0.055
487,-0.066
488,-0.078
489,-0.059
490,-0.078
491,-0.059
492,-0.078
493,-0.062
494,-0.070
495,-0.062
496,-0.074
497,-0.078
498,-0.055
499,-0.070
500,-0.062
501,-0.086
502,-0.059
503,-0.062
504,-0.051
505,-0.074
506,-0.059
507,-0.059
508,-0.055
509,-0.070
510,-0.070
511,-0.070
512,-0.070
513,-0.051
514,-0.074
515,-0.062
516,-0.062
517,-0.047
518,-0.055
519,-0.059
520,-0.051
521,-0.066
522,-0.051
523,-0.070
524,-0.055
525,-0.074
526,-0.051
527,-0.070
528,-0.051
529,-0.066
530,-0.062
531,-0.062
532,-0.055
533,-0.051
534,-0.074
535,-0.062
536,-0.059
537,-0.055
538,-0.051
539,-0.066
540,-0.074
541,-0.066
542,-0.051
543,-0.074
544,-0.066
545,-0.074
546,-0.055
547,-0.070
548,-0.055
549,-0.059
550,-0.078
551,-0.055
552,-0.070
553,-0.059
554,-0.070
555,-0.066
556,-0.074
557,-0.043
558,-0.066
559,-0.070
560,-0.066
561,-0.059
562,-0.062
563,-0.062
564,-0.055
565,-0.078
566,-0.051
567,-0.059
568,-0.051
569,-0.066
570,-0.066
571,-0.066
572,-0.062
573,-0.047
574,-0.078
575,-0.055
576,-0.070
577,-0.043
578,-0.078
579,-0.062
580,-0.086
581,-0.059
582,-0.055
583,-0.066
584,-0.055
585,-0.062
586,-0.059
587,-0.055
588,-0.059
589,-0.059
590,-0.066
591,-0.055
592,-0.062
593,-0.066
594,-0.066
595,-0.051
596,-0.066
597,-0.051
598,-0.070
599,-0.062
600,-0.055
601,-0.066
602,-0.062
603,-0.066
604,-0.059
605,-0.074
606,-0.062
607,-0.082
608,-0.043
609,-0.059
610,-0.066
611,-0.082
612,-0.059
613,-0.059
614,-0.062
615,-0.055
616,-0.078
617,-0.059
618,-0.066
619,-0.051
620,-0.086
621,-0.055
622,-0.066
623,-0.055
624,-0.062
625,-0.074
626,-0.059
627,-0.062
628,-0.055
629,-0.082
630,-0.062
631,-0.074
632,-0.059
633,-0.059
634,-0.062
635,-0.066
636,-0.074
637,-0.059
638,-0.078
639,-0.051
640,-0.078
641,-0.062
642,-0.074
643,-0.055
644,-0.062
645,-0.074
646,-0.070
647,-0.066
648,-0.062
649,-0.066
650,-0.059
651,-0.066
652,-0.059
653,-0.074
654,-0.062
655,-0.055
656,-0.070
657,-0.062
658,-0.078
659,-0.055
660,-0.078
661,-0.047
662,-0.074
663,-0.066
664,-0.070
665,-0.051
666,-0.066
667,-0.066
668,-0.074
669,-0.070
670,-0.051
671,-0.066
672,-0.059
673,-0.078
674,-0.062
675,-0.070
676,-0.059
677,-0.070
678,-0.082
679,-0.059
680,-0.082
681,-0.055
682,-0.070
683,-0.059
684,-0.082
685,-0.055
686,-0.074
687,-0.062
688,-0.070
689,-0.078
690,-0.059
691,-0.055
692,-0.055
693,-0.086
694,-0.059
695,-0.078
696,-0.051
697,-0.070
698,-0.066
699,-0.074
700,-0.098
701,-0.062
702,-0.059
703,-0.062
704,-0.078
705,-0.059
706,-0.070
707,-0.055
708,-0.074
709,-0.059
710,-0.070
711,-0.074
712,-0.055
713,-0.059
714,-0.066
715,-0.078
716,-0.047
717,-0.066
718,-0.055
719,-0.062
720,-0.086
721,-0.078
722,-0.059
723,-0.055
724,-0.086
725,-0.062
726,-0.062
727,-0.066
728,-0.051
729,-0.074
730,-0.074
731,-0.066
732,-0.051
733,-0.070
734,-0.062
735,-0.078
736,-0.070
737,-0.066
738,-0.047
739,-0.074
740,-0.082
741,-0.066
742,-0.066
743,-0.059
744,-0.074
745,-0.062
746,-0.074
747,-0.043
748,-0.078
749,-0.062
750,-0.062
751,-0.062
752,-0.070
753,-0.070
754,-0.062
755,-0.066
756,-0.051
757,-0.070
758,-0.074
759,-0.062
760,-0.047
761,-0.066
762,-0.074
763,-0.070
764,-0.070
765,-0.043
766,-0.059
767,-0.070
768,-0.078
769,-0.055
770,-0.062
771,-0.066
772,-0.070
773,-0.062
774,-0.066
775,-0.070
776,-0.055
777,-0.074
778,-0.062
779,-0.070
780,-0.062
781,-0.070
782,-0.062
783,-0.066
784,-0.070
785,-0.062
786,-0.070
787,-0.051
788,-0.074
789,-0.059
790,-0.074
791,-0.055
792,-0.070
793,-0.055
794,-0.066
795,-0.070
796,-0.062
797,-0.062
798,-0.055
799,-0.078
800,-0.055
801,-0.070
802,-0.047
803,-0.066
804,-0.059
805,-0.066
806,-0.059
807,-0.055
808,-0.074
809,-0.055
810,-0.066
811,-0.059
812,-0.070
813,-0.055
814,-0.070
815,-0.062
816,-0.062
817,-0.070
818,-0.062
819,-0.066
820,-0.062
821,-0.078
822,-0.047
823,-0.078
824,-0.059
825,-0.066
826,-0.055
827,-0.070
828,-0.074
829,-0.062
830,-0.059
831,-0.051
832,-0.082
833,-0.055
834,-0.070
835,-0.051
836,-0.070
837,-0.066
838,-0.059
839,-0.062
840,-0.051
841,-0.070
842,-0.055
843,-0.066
844,-0.055
845,-0.070
846,-0.051
847,-0.074
848,-0.070
849,-0.059
850,-0.059
851,-0.047
852,-0.082
853,-0.059
854,-0.070
855,-0.055
856,-0.062
857,-0.066
858,-0.078
859,-0.062
860,-0.062
861,-0.070
862,-0.059
863,-0.086
864,-0.051
865,-0.059
866,-0.059
867,-0.082
868,-0.059
869,-0.055
870,-0.062
871,-0.051
872,-0.078
873,-0.070
874,-0.062
875,-0.051
876,-0.066
877,-0.066
878,-0.066
879,-0.074
880,-0.074
881,-0.070
882,-0.066
883,-0.082
884,-0.055
885,-0.074
886,-0.055
887,-0.070
888,-0.051
889,-0.070
890,-0.066
891,-0.062
892,-0.066
893,-0.051
894,-0.078
895,-0.059
896,-0.062
897,-0.055
898,-0.070
899,-0.059
900,-0.074
901,-0.074
902,-0.051
903,-0.066
904,-0.070
905,-0.070
906,-0.055
907,-0.066
908,-0.055
909,-0.074
910,-0.074
911,-0.070
912,-0.059
913,-0.062
914,-0.078
915,-0.062
916,-0.070
917,-0.055
918,-0.066
919,-0.070
920,-0.102
921,-0.062
922,-0.059
923,-0.059
924,-0.062
925,-0.070
926,-0.059
927,-0.062
928,-0.066
929,-0.070
930,-0.070
931,-0.062
932,-0.066
933,-0.059
934,-0.070
935,-0.051
936,-0.078
937,-0.051
938,-0.070
939,-0.055
940,-0.062
941,-0.059
942,-0.070
943,-0.055
944,-0.051
945,-0.078
946,-0.059
947,-0.078
948,-0.051
949,-0.078
950,-0.055
951,-0.078
952,-0.066
953,-0.059
954,-0.062
955,-0.070
956,-0.066
957,-0.062
958,-0.074
959,-0.039
960,-0.090
961,-0.066
962,-0.070
963,-0.055
964,-0.066
965,-0.066
966,-0.062
967,-0.074
968,-0.047
969,-0.074
970,-0.066
971,-0.074
972,-0.055
973,-0.066
974,-0.062
975,-0.074
976,-0.062
977,-0.066
978,-0.074
979,-0.055
980,-0.051
981,-0.055
982,-0.070
983,-0.055
984,-0.066
985,-0.066
986,-0.059
987,-0.070
988,-0.066
989,-0.066
990,-0.051
991,-0.070
992,-0.066
993,-0.070
994,-0.055
995,-0.051
996,-0.066
997,-0.062
998,-0.074
999,-0.047
Rate 1386, overflows 0
