Sample,Y
807,-0.070
808,-0.051
809,-0.070
810,-0.062
811,-0.062
812,-0.051
813,-0.062
814,-0.062
815,-0.070
816,-0.059
817,-0.055
818,-0.062
819,-0.070
820,-0.047
821,-0.062
822,-0.070
823,-0.055
824,-0.066
825,-0.055
826,-0.070
827,-0.062
828,-0.070
829,-0.062
830,-0.051
831,-0.070
832,-0.059
833,-0.070
834,-0.059
835,-0.059
836,-0.059
837,-0.070
838,-0.059
839,-0.059
840,-0.062
841,-0.070
842,-0.070
843,-0.051
844,-0.062
845,-0.059
846,-0.074
847,-0.066
848,-0.059
849,-0.062
850,-0.066
851,-0.059
852,-0.055
853,-0.070
854,-0.055
855,-0.070
856,-0.051
857,-0.051
858,-0.066
859,-0.059
860,-0.078
861,-0.062
862,-0.066
863,-0.055
864,-0.062
865,-0.059
866,-0.062
867,-0.059
868,-0.066
869,-0.062
870,-0.047
871,-0.062
872,-0.043
873,-0.066
874,-0.051
875,-0.059
876,-0.062
877,-0.062
878,-0.059
879,-0.066
880,-0.062
881,-0.059
882,-0.070
883,-0.066
884,-0.062
885,-0.062
886,-0.070
887,-0.051
888,-0.062
889,-0.074
890,-0.066
891,-0.059
892,-0.059
893,-0.074
894,-0.062
895,-0.070
896,-0.051
897,-0.070
898,-0.059
899,-0.062
900,-0.070
901,-0.066
902,-0.070
903,-0.059
904,-0.062
905,-0.059
906,-0.066
907,-0.059
908,-0.059
909,-0.066
910,-0.066
911,-0.066
912,-0.039
913,-0.062
914,-0.062
915,-0.066
916,-0.055
917,-0.059
918,-0.051
919,-0.070
920,-0.074
921,-0.051
922,-0.055
923,-0.055
924,-0.074
925,-0.051
926,-0.070
927,-0.055
928,-0.059
929,-0.074
930,-0.070
931,-0.059
932,-0.043
933,-0.070
934,-0.066
935,-0.066
936,-0.051
937,-0.062
938,-0.059
939,-0.070
940,-0.086
941,-0.051
942,-0.066
943,-0.066
944,-0.078
945,-0.055
946,-0.059
947,-0.059
948,-0.062
949,-0.074
950,-0.051
951,-0.062
952,-0.055
953,-0.070
954,-0.051
955,-0.078
956,-0.062
957,-0.055
958,-0.070
959,-0.066
960,-0.066
961,-0.055
962,-0.062
963,-0.066
964,-0.078
965,-0.059
966,-0.055
967,-0.070
968,-0.066
969,-0.070
970,-0.051
971,-0.066
972,-0.059
973,-0.078
974,-0.070
975,-0.059
976,-0.059
977,-0.066
978,-0.074
979,-0.066
980,-0.059
981,-0.039
982,-0.070
983,-0.062
984,-0.074
985,-0.055
986,-0.074
987,-0.059
988,-0.070
989,-0.078
990,-0.059
991,-0.066
992,-0.055
993,-0.070
994,-0.055
995,-0.066
996,-0.070
997,-0.055
998,-0.066
999,-0.062
Rate 1386, overflows 0
