Sample,Y
159,-0.059
160,-0.070
161,-0.082
162,-0.039
163,-0.059
164,-0.066
165,-0.074
166,-0.066
167,-0.066
168,-0.051
169,-0.066
170,-0.078
171,-0.062
172,-0.066
173,-0.051
174,-0.066
175,-0.055
176,-0.090
177,-0.074
178,-0.059
179,-0.059
180,-0.062
181,-0.086
182,-0.066
183,-0.070
184,-0.051
185,-0.086
186,-0.070
187,-0.066
188,-0.055
189,-0.070
190,-0.066
191,-0.070
192,-0.074
193,-0.051
194,-0.066
195,-0.051
196,-0.066
197,-0.059
198,-0.074
199,-0.062
200,-0.055
201,-0.086
202,-0.051
203,-0.062
204,-0.055
205,-0.066
206,-0.047
207,-0.062
208,-0.055
209,-0.070
210,-0.059
211,-0.059
212,-0.062
213,-0.059
214,-0.074
215,-0.051
216,-0.062
217,-0.047
218,-0.062
219,-0.062
220,-0.078
221,-0.051
222,-0.062
223,-0.078
224,-0.070
225,-0.070
226,-0.051
227,-0.062
228,-0.070
229,-0.086
230,-0.062
231,-0.055
232,-0.055
233,-0.070
234,-0.078
235,-0.055
236,-0.062
237,-0.055
238,-0.074
239,-0.059
240,-0.059
241,-0.062
242,-0.074
243,-0.059
244,-0.055
245,-0.074
246,-0.062
247,-0.070
248,-0.059
249,-0.066
250,-0.062
251,-0.070
252,-0.066
253,-0.047
254,-0.070
255,-0.062
256,-0.074
257,-0.051
258,-0.059
259,-0.051
260,-0.066
261,-0.070
262,-0.062
263,-0.059
264,-0.059
265,-0.078
266,-0.043
267,-0.074
268,-0.047
269,-0.074
270,-0.059
271,-0.074
272,-0.059
273,-0.055
274,-0.070
275,-0.059
276,-0.074
277,-0.051
278,-0.070
279,-0.051
280,-0.047
281,-0.062
282,-0.059
283,-0.059
284,-0.062
285,-0.070
286,-0.055
287,-0.070
288,-0.047
289,-0.070
290,-0.059
291,-0.062
292,-0.062
293,-0.062
294,-0.055
295,-0.066
296,-0.059
297,-0.043
298,-0.074
299,-0.066
300,-0.074
301,-0.051
302,-0.059
303,-0.062
304,-0.074
305,-0.062
306,-0.051
307,-0.062
308,-0.062
309,-0.066
310,-0.051
311,-0.059
312,-0.062
313,-0.066
314,-0.062
315,-0.051
316,-0.074
317,-0.059
318,-0.070
319,-0.047
320,-0.070
321,-0.059
322,-0.078
323,-0.059
324,-0.055
325,-0.062
326,-0.066
327,-0.070
328,-0.047
329,-0.066
330,-0.043
331,-0.062
332,-0.059
333,-0.059
334,-0.051
335,-0.062
336,-0.070
337,-0.059
338,-0.062
339,-0.059
340,-0.062
341,-0.059
342,-0.062
343,-0.062
344,-0.059
345,-0.062
346,-0.055
347,-0.066
348,-0.059
349,-0.062
350,-0.047
351,-0.070
352,-0.059
353,-0.070
354,-0.062
355,-0.059
356,-0.078
357,-0.059
358,-0.070
359,-0.059
360,-0.070
361,-0.055
362,-0.062
363,-0.059
364,-0.070
365,-0.059
366,-0.059
367,-0.082
368,-0.062
369,-0.070
370,-0.055
371,-0.059
372,-0.062
373,-0.074
374,-0.055
375,-0.062
376,-0.059
377,-0.059
378,-0.074
379,-0.055
380,-0.051
381,-0.051
382,-0.070
383,-0.062
384,-0.070
385,-0.059
386,-0.062
387,-0.070
388,-0.066
389,-0.070
390,-0.047
391,-0.070
392,-0.062
393,-0.074
394,-0.059
395,-0.070
396,-0.066
397,-0.070
398,-0.066
399,-0.055
400,-0.086
401,-0.059
402,-0.070
403,-0.055
404,-0.070
405,-0.059
406,-0.078
407,-0.062
408,-0.059
409,-0.066
410,-0.059
411,-0.074
412,-0.062
413,-0.070
414,-0.062
415,-0.066
416,-0.062
417,-0.066
418,-0.070
419,-0.062
420,-0.066
421,-0.055
422,-0.074
423,-0.062
424,-0.070
425,-0.062
426,-0.062
427,-0.062
428,-0.062
429,-0.070
430,-0.051
431,-0.070
432,-0.070
433,-0.066
434,-0.051
435,-0.070
436,-0.066
437,-0.066
438,-0.062
439,-0.055
440,-0.078
441,-0.066
442,-0.070
443,-0.051
444,-0.070
445,-0.070
446,-0.074
447,-0.066
448,-0.066
449,-0.059
450,-0.059
451,-0.078
452,-0.055
453,-0.070
454,-0.066
455,-0.070
456,-0.047
457,-0.066
458,-0.062
459,-0.062
460,-0.070
461,-0.047
462,-0.070
463,-0.066
464,-0.090
465,-0.043
466,-0.070
467,-0.062
468,-0.070
469,-0.059
470,-0.066
471,-0.066
472,-0.066
473,-0.078
474,-0.047
475,-0.070
476,-0.059
477,-0.059
478,-0.051
479,-0.070
480,-0.074
481,-0.051
482,-0.062
483,-0.059
484,-0.070
485,-0.059
486,-0.074
487,-0.055
488,-0.074
489,-0.062
490,-0.062
491,-0.066
492,-0.062
493,-0.066
494,-0.055
495,-0.074
496,-0.059
497,-0.066
498,-0.070
499,-0.062
500,-0.074
501,-0.055
502,-0.074
503,-0.055
504,-0.062
505,-0.059
506,-0.078
507,-0.059
508,-0.055
509,-0.055
510,-0.059
511,-0.070
512,-0.062
513,-0.062
514,-0.051
515,-0.059
516,-0.074
517,-0.062
518,-0.047
519,-0.051
520,-0.066
521,-0.051
522,-0.059
523,-0.047
524,-0.078
525,-0.059
526,-0.082
527,-0.043
528,-0.051
529,-0.070
530,-0.059
531,-0.070
532,-0.043
533,-0.074
534,-0.059
535,-0.078
536,-0.055
537,-0.059
538,-0.055
539,-0.062
540,-0.070
541,-0.066
542,-0.066
543,-0.055
544,-0.066
545,-0.059
546,-0.066
547,-0.055
548,-0.070
549,-0.051
550,-0.051
551,-0.070
552,-0.070
553,-0.066
554,-0.051
555,-0.066
556,-0.059
557,-0.066
558,-0.051
559,-0.055
560,-0.055
561,-0.066
562,-0.051
563,-0.059
564,-0.062
565,-0.062
566,-0.070
567,-0.055
568,-0.051
569,-0.062
570,-0.078
571,-0.055
572,-0.043
573,-0.074
574,-0.055
575,-0.059
576,-0.055
577,-0.059
578,-0.062
579,-0.070
580,-0.074
581,-0.051
582,-0.062
583,-0.062
584,-0.070
585,-0.062
586,-0.078
587,-0.043
588,-0.066
589,-0.059
590,-0.062
591,-0.055
592,-0.055
593,-0.070
594,-0.066
595,-0.062
596,-0.047
597,-0.062
598,-0.055
599,-0.074
600,-0.051
601,-0.062
602,-0.062
603,-0.059
604,-0.074
605,-0.066
606,-0.074
607,-0.047
608,-0.062
609,-0.062
610,-0.070
611,-0.066
612,-0.055
613,-0.051
614,-0.066
615,-0.070
616,-0.062
617,-0.059
618,-0.055
619,-0.074
620,-0.051
621,-0.055
622,-0.055
623,-0.066
624,-0.066
625,-0.059
626,-0.066
627,-0.051
628,-0.070
629,-0.059
630,-0.070
631,-0.051
632,-0.062
633,-0.066
634,-0.074
635,-0.066
636,-0.051
637,-0.078
638,-0.066
639,-0.070
640,-0.055
641,-0.062
642,-0.066
643,-0.070
644,-0.066
645,-0.055
646,-0.066
647,-0.059
648,-0.066
649,-0.062
650,-0.062
651,-0.070
652,-0.062
653,-0.051
654,-0.066
655,-0.062
656,-0.066
657,-0.066
658,-0.051
659,-0.070
660,-0.047
661,-0.059
662,-0.074
663,-0.059
664,-0.070
665,-0.062
666,-0.062
667,-0.059
668,-0.078
669,-0.055
670,-0.062
671,-0.062
672,-0.082
673,-0.070
674,-0.070
675,-0.066
676,-0.055
677,-0.086
678,-0.062
679,-0.070
680,-0.027
681,-0.082
682,-0.062
683,-0.074
684,-0.059
685,-0.066
686,-0.074
687,-0.082
688,-0.062
689,-0.043
690,-0.078
691,-0.062
692,-0.074
693,-0.055
694,-0.059
695,-0.059
696,-0.074
697,-0.070
698,-0.039
699,-0.074
700,-0.059
701,-0.070
702,-0.051
703,-0.074
704,-0.055
705,-0.070
706,-0.066
707,-0.059
708,-0.055
709,-0.066
710,-0.066
711,-0.062
712,-0.070
713,-0.062
714,-0.066
715,-0.066
716,-0.074
717,-0.055
718,-0.066
719,-0.059
720,-0.051
721,-0.066
722,-0.066
723,-0.059
724,-0.059
725,-0.078
726,-0.062
727,-0.062
728,-0.059
729,-0.059
730,-0.066
731,-0.066
732,-0.074
733,-0.059
734,-0.062
735,-0.051
736,-0.070
737,-0.070
738,-0.055
739,-0.070
740,-0.062
741,-0.055
742,-0.074
743,-0.070
744,-0.047
745,-0.059
746,-0.074
747,-0.062
748,-0.066
749,-0.059
750,-0.062
751,-0.055
752,-0.086
753,-0.051
754,-0.062
755,-0.062
756,-0.066
757,-0.051
758,-0.062
759,-0.074
760,-0.039
761,-0.066
762,-0.055
763,-0.082
764,-0.055
765,-0.066
766,-0.055
767,-0.066
768,-0.066
769,-0.059
770,-0.074
771,-0.055
772,-0.066
773,-0.051
774,-0.086
775,-0.043
776,-0.066
777,-0.062
778,-0.066
779,-0.062
780,-0.070
781,-0.055
782,-0.059
783,-0.074
784,-0.047
785,-0.055
786,-0.062
787,-0.070
788,-0.062
789,-0.059
790,-0.059
791,-0.062
792,-0.074
793,-0.051
794,-0.062
795,-0.062
796,-0.070
797,-0.070
798,-0.062
799,-0.059
800,-0.059
801,-0.078
802,-0.074
803,-0.051
804,-0.066
805,-0.047
806,-0.066
807,-0.059
808,-0.062
809,-0.055
810,-0.059
811,-0.070
812,-0.051
813,-0.074
814,-0.059
815,-0.070
816,-0.055
817,-0.070
818,-0.055
819,-0.074
820,-0.062
821,-0.051
822,-0.066
823,-0.059
824,-0.070
825,-0.055
826,-0.066
827,-0.055
828,-0.066
829,-0.055
830,-0.059
831,-0.066
832,-0.062
833,-0.066
834,-0.055
835,-0.070
836,-0.055
837,-0.074
838,-0.055
839,-0.059
840,-0.043
841,-0.051
842,-0.059
843,-0.051
844,-0.059
845,-0.051
846,-0.078
847,-0.059
848,-0.062
849,-0.059
850,-0.070
851,-0.059
852,-0.070
853,-0.066
854,-0.051
855,-0.070
856,-0.051
857,-0.066
858,-0.059
859,-0.062
860,-0.047
861,-0.070
862,-0.059
863,-0.055
864,-0.062
865,-0.055
866,-0.078
867,-0.051
868,-0.070
869,-0.051
870,-0.070
871,-0.059
872,-0.074
873,-0.066
874,-0.055
875,-0.066
876,-0.062
877,-0.074
878,-0.055
879,-0.070
880,-0.035
881,-0.066
882,-0.066
883,-0.066
884,-0.055
885,-0.062
886,-0.066
887,-0.055
888,-0.078
889,-0.051
890,-0.062
891,-0.062
892,-0.074
893,-0.059
894,-0.062
895,-0.066
896,-0.055
897,-0.070
898,-0.055
899,-0.074
900,-0.078
901,-0.070
902,-0.051
903,-0.062
904,-0.066
905,-0.066
906,-0.066
907,-0.059
908,-0.074
909,-0.055
910,-0.078
911,-0.047
912,-0.070
913,-0.066
914,-0.062
915,-0.062
916,-0.078
917,-0.066
918,-0.047
919,-0.070
920,-0.055
921,-0.059
922,-0.062
923,-0.066
924,-0.055
925,-0.074
926,-0.070
927,-0.059
928,-0.062
929,-0.051
930,-0.078
931,-0.062
932,-0.070
933,-0.051
934,-0.051
935,-0.070
936,-0.066
937,-0.070
938,-0.062
939,-0.070
940,-0.031
941,-0.070
942,-0.062
943,-0.062
944,-0.051
945,-0.066
946,-0.059
947,-0.074
948,-0.074
949,-0.051
950,-0.066
951,-0.066
952,-0.078
953,-0.051
954,-0.074
955,-0.055
956,-0.070
957,-0.074
958,-0.070
959,-0.059
960,-0.047
961,-0.070
962,-0.070
963,-0.082
964,-0.043
965,-0.051
966,-0.074
967,-0.078
968,-0.070
969,-0.055
970,-0.066
971,-0.059
972,-0.070
973,-0.059
974,-0.070
975,-0.047
976,-0.066
977,-0.066
978,-0.062
979,-0.082
980,-0.043
981,-0.051
982,-0.062
983,-0.082
984,-0.066
985,-0.074
986,-0.059
987,-0.055
988,-0.082
989,-0.074
990,-0.059
991,-0.055
992,-0.070
993,-0.070
994,-0.062
995,-0.055
996,-0.066
997,-0.070
998,-0.066
999,-0.078
Rate 1387, overflows 0
