Sample,Y
327,-0.070
328,-0.062
329,-0.055
330,-0.074
331,-0.062
332,-0.066
333,-0.062
334,-0.078
335,-0.055
336,-0.066
337,-0.055
338,-0.059
339,-0.074
340,-0.043
341,-0.059
342,-0.059
343,-0.066
344,-0.066
345,-0.082
346,-0.047
347,-0.059
348,-0.059
349,-0.074
350,-0.070
351,-0.055
352,-0.059
353,-0.062
354,-0.078
355,-0.059
356,-0.055
357,-0.066
358,-0.074
359,-0.062
360,-0.062
361,-0.059
362,-0.055
363,-0.070
364,-0.059
365,-0.074
366,-0.059
367,-0.062
368,-0.055
369,-0.074
370,-0.078
371,-0.051
372,-0.062
373,-0.066
374,-0.074
375,-0.066
376,-0.062
377,-0.059
378,-0.066
379,-0.074
380,-0.051
381,-0.066
382,-0.059
383,-0.074
384,-0.059
385,-0.070
386,-0.066
387,-0.055
388,-0.066
389,-0.066
390,-0.082
391,-0.062
392,-0.066
393,-0.059
394,-0.070
395,-0.066
396,-0.074
397,-0.066
398,-0.070
399,-0.059
400,-0.059
401,-0.078
402,-0.062
403,-0.062
404,-0.043
405,-0.078
406,-0.059
407,-0.074
408,-0.055
409,-0.051
410,-0.074
411,-0.074
412,-0.066
413,-0.047
414,-0.059
415,-0.059
416,-0.074
417,-0.066
418,-0.055
419,-0.066
420,-0.055
421,-0.070
422,-0.055
423,-0.070
424,-0.059
425,-0.070
426,-0.066
427,-0.066
428,-0.051
429,-0.055
430,-0.070
431,-0.062
432,-0.066
433,-0.051
434,-0.059
435,-0.066
436,-0.078
437,-0.051
438,-0.059
439,-0.066
440,-0.098
441,-0.070
442,-0.051
443,-0.047
444,-0.066
445,-0.082
446,-0.055
447,-0.055
448,-0.070
449,-0.059
450,-0.078
451,-0.059
452,-0.062
453,-0.047
454,-0.090
455,-0.070
456,-0.066
457,-0.062
458,-0.059
459,-0.070
460,-0.062
461,-0.062
462,-0.047
463,-0.074
464,-0.055
465,-0.066
466,-0.066
467,-0.074
468,-0.059
469,-0.059
470,-0.070
471,-0.059
472,-0.082
473,-0.059
474,-0.055
475,-0.055
476,-0.070
477,-0.062
478,-0.066
479,-0.051
480,-0.035
481,-0.066
482,-0.066
483,-0.078
484,-0.051
485,-0.070
486,-0.051
487,-0.074
488,-0.055
489,-0.051
490,-0.070
491,-0.062
492,-0.066
493,-0.059
494,-0.070
495,-0.055
496,-0.070
497,-0.055
498,-0.062
499,-0.062
500,-0.059
501,-0.059
502,-0.055
503,-0.074
504,-0.059
505,-0.066
506,-0.062
507,-0.062
508,-0.066
509,-0.059
510,-0.074
511,-0.051
512,-0.070
513,-0.059
514,-0.070
515,-0.051
516,-0.070
517,-0.055
518,-0.062
519,-0.066
520,-0.035
521,-0.062
522,-0.055
523,-0.070
524,-0.059
525,-0.066
526,-0.051
527,-0.066
528,-0.066
529,-0.059
530,-0.062
531,-0.059
532,-0.074
533,-0.051
534,-0.059
535,-0.047
536,-0.055
537,-0.062
538,-0.070
539,-0.051
540,-0.066
541,-0.059
542,-0.066
543,-0.066
544,-0.055
545,-0.055
546,-0.062
547,-0.070
548,-0.062
549,-0.062
550,-0.062
551,-0.055
552,-0.074
553,-0.066
554,-0.047
555,-0.070
556,-0.074
557,-0.074
558,-0.059
559,-0.066
560,-0.066
561,-0.078
562,-0.070
563,-0.059
564,-0.062
565,-0.059
566,-0.066
567,-0.051
568,-0.062
569,-0.074
570,-0.059
571,-0.066
572,-0.059
573,-0.066
574,-0.055
575,-0.070
576,-0.066
577,-0.062
578,-0.062
579,-0.066
580,-0.051
581,-0.059
582,-0.066
583,-0.051
584,-0.070
585,-0.062
586,-0.059
587,-0.055
588,-0.062
589,-0.062
590,-0.070
591,-0.066
592,-0.047
593,-0.070
594,-0.055
595,-0.082
596,-0.055
597,-0.062
598,-0.055
599,-0.078
600,-0.074
601,-0.062
602,-0.059
603,-0.059
604,-0.078
605,-0.070
606,-0.070
607,-0.047
608,-0.070
609,-0.070
610,-0.066
611,-0.059
612,-0.055
613,-0.062
614,-0.062
615,-0.078
616,-0.039
617,-0.066
618,-0.062
619,-0.070
620,-0.078
621,-0.055
622,-0.059
623,-0.062
624,-0.078
625,-0.055
626,-0.066
627,-0.062
628,-0.066
629,-0.062
630,-0.074
631,-0.062
632,-0.051
633,-0.070
634,-0.062
635,-0.074
636,-0.062
637,-0.066
638,-0.055
639,-0.074
640,-0.066
641,-0.055
642,-0.062
643,-0.059
644,-0.070
645,-0.055
646,-0.074
647,-0.055
648,-0.070
649,-0.062
650,-0.074
651,-0.066
652,-0.062
653,-0.070
654,-0.059
655,-0.078
656,-0.062
657,-0.059
658,-0.059
659,-0.070
660,-0.074
661,-0.074
662,-0.066
663,-0.062
664,-0.074
665,-0.051
666,-0.070
667,-0.051
668,-0.070
669,-0.059
670,-0.059
671,-0.055
672,-0.059
673,-0.082
674,-0.066
675,-0.066
676,-0.055
677,-0.062
678,-0.059
679,-0.078
680,-0.066
681,-0.059
682,-0.066
683,-0.059
684,-0.070
685,-0.059
686,-0.078
687,-0.070
688,-0.062
689,-0.059
690,-0.062
691,-0.070
692,-0.055
693,-0.070
694,-0.055
695,-0.055
696,-0.051
697,-0.082
698,-0.062
699,-0.055
700,-0.066
701,-0.066
702,-0.074
703,-0.055
704,-0.055
705,-0.055
706,-0.086
707,-0.062
708,-0.055
709,-0.066
710,-0.062
711,-0.078
712,-0.051
713,-0.070
714,-0.051
715,-0.066
716,-0.051
717,-0.074
718,-0.051
719,-0.062
720,-0.039
721,-0.062
722,-0.066
723,-0.055
724,-0.070
725,-0.055
726,-0.066
727,-0.059
728,-0.066
729,-0.066
730,-0.055
731,-0.062
732,-0.055
733,-0.074
734,-0.062
735,-0.062
736,-0.055
737,-0.074
738,-0.055
739,-0.062
740,-0.066
741,-0.055
742,-0.074
743,-0.043
744,-0.078
745,-0.055
746,-0.082
747,-0.051
748,-0.066
749,-0.047
750,-0.070
751,-0.070
752,-0.055
753,-0.062
754,-0.066
755,-0.074
756,-0.055
757,-0.059
758,-0.059
759,-0.070
760,-0.066
761,-0.066
762,-0.070
763,-0.055
764,-0.059
765,-0.047
766,-0.066
767,-0.070
768,-0.074
769,-0.051
770,-0.051
771,-0.062
772,-0.074
773,-0.074
774,-0.051
775,-0.055
776,-0.059
777,-0.082
778,-0.062
779,-0.047
780,-0.043
781,-0.066
782,-0.070
783,-0.055
784,-0.062
785,-0.051
786,-0.074
787,-0.051
788,-0.066
789,-0.062
790,-0.059
791,-0.055
792,-0.059
793,-0.074
794,-0.055
795,-0.066
796,-0.047
797,-0.070
798,-0.055
799,-0.074
800,-0.066
801,-0.051
802,-0.062
803,-0.070
804,-0.070
805,-0.066
806,-0.062
807,-0.047
808,-0.066
809,-0.059
810,-0.074
811,-0.051
812,-0.055
813,-0.062
814,-0.066
815,-0.070
816,-0.059
817,-0.062
818,-0.047
819,-0.086
820,-0.070
821,-0.059
822,-0.047
823,-0.059
824,-0.070
825,-0.078
826,-0.066
827,-0.039
828,-0.062
829,-0.074
830,-0.070
831,-0.062
832,-0.051
833,-0.062
834,-0.070
835,-0.078
836,-0.055
837,-0.070
838,-0.059
839,-0.062
840,-0.031
841,-0.066
842,-0.059
843,-0.070
844,-0.059
845,-0.051
846,-0.066
847,-0.066
848,-0.059
849,-0.059
850,-0.070
851,-0.066
852,-0.062
853,-0.074
854,-0.043
855,-0.074
856,-0.070
857,-0.070
858,-0.059
859,-0.062
860,-0.055
861,-0.055
862,-0.070
863,-0.055
864,-0.066
865,-0.051
866,-0.070
867,-0.055
868,-0.074
869,-0.066
870,-0.066
871,-0.066
872,-0.066
873,-0.070
874,-0.059
875,-0.070
876,-0.051
877,-0.051
878,-0.074
879,-0.055
880,-0.066
881,-0.066
882,-0.078
883,-0.062
884,-0.055
885,-0.078
886,-0.059
887,-0.066
888,-0.062
889,-0.062
890,-0.062
891,-0.074
892,-0.059
893,-0.066
894,-0.078
895,-0.055
896,-0.066
897,-0.062
898,-0.066
899,-0.062
900,-0.070
901,-0.051
902,-0.051
903,-0.070
904,-0.070
905,-0.074
906,-0.051
907,-0.070
908,-0.051
909,-0.074
910,-0.070
911,-0.059
912,-0.074
913,-0.066
914,-0.066
915,-0.055
916,-0.070
917,-0.070
918,-0.070
919,-0.055
920,-0.070
921,-0.066
922,-0.078
923,-0.066
924,-0.059
925,-0.070
926,-0.059
927,-0.074
928,-0.070
929,-0.062
930,-0.051
931,-0.070
932,-0.062
933,-0.066
934,-0.062
935,-0.039
936,-0.086
937,-0.059
938,-0.078
939,-0.043
940,-0.074
941,-0.055
942,-0.066
943,-0.066
944,-0.059
945,-0.062
946,-0.059
947,-0.082
948,-0.055
949,-0.074
950,-0.043
951,-0.078
952,-0.066
953,-0.070
954,-0.070
955,-0.047
956,-0.074
957,-0.070
958,-0.074
959,-0.059
960,-0.051
961,-0.066
962,-0.066
963,-0.062
964,-0.062
965,-0.055
966,-0.055
967,-0.082
968,-0.051
969,-0.074
970,-0.059
971,-0.070
972,-0.059
973,-0.066
974,-0.074
975,-0.047
976,-0.078
977,-0.059
978,-0.062
979,-0.059
980,-0.074
981,-0.047
982,-0.070
983,-0.070
984,-0.059
985,-0.062
986,-0.059
987,-0.070
988,-0.051
989,-0.078
990,-0.055
991,-0.062
992,-0.070
993,-0.059
994,-0.059
995,-0.059
996,-0.070
997,-0.055
998,-0.062
999,-0.051
Rate 1389, overflows 0
