Sample,X,Y,Z
211,0.031,-0.129,0.922
212,0.023,-0.133,0.922
213,0.023,-0.152,0.918
214,0.027,-0.148,0.906
215,0.023,-0.141,0.922
216,0.020,-0.117,0.926
217,0.027,-0.129,0.918
218,0.020,-0.148,0.910
219,0.023,-0.148,0.918
220,0.074,-0.121,0.895
221,0.043,-0.117,0.918
222,0.016,-0.145,0.922
223,0.020,-0.152,0.914
224,0.020,-0.141,0.918
225,0.016,-0.125,0.930
226,0.023,-0.117,0.922
227,0.031,-0.156,0.914
228,0.027,-0.152,0.930
229,0.020,-0.117,0.934
230,0.020,-0.117,0.945
231,0.031,-0.137,0.926
232,0.031,-0.137,0.922
233,0.039,-0.137,0.941
234,0.016,-0.117,0.941
235,0.023,-0.125,0.934
236,0.023,-0.141,0.934
237,0.035,-0.137,0.926
238,0.031,-0.121,0.926
239,0.023,-0.129,0.930
240,0.066,-0.117,0.945
241,0.039,-0.129,0.918
242,0.023,-0.121,0.930
243,0.027,-0.129,0.934
244,0.023,-0.121,0.918
245,0.023,-0.141,0.914
246,0.004,-0.145,0.918
247,0.031,-0.109,0.922
248,0.008,-0.125,0.930
249,0.016,-0.156,0.914
250,0.031,-0.141,0.914
251,0.016,-0.129,0.922
252,0.027,-0.129,0.926
253,0.016,-0.129,0.910
254,0.012,-0.152,0.914
255,0.023,-0.137,0.934
256,0.027,-0.109,0.926
257,0.027,-0.137,0.926
258,0.004,-0.145,0.922
259,0.020,-0.156,0.922
260,0.000,-0.129,0.938
261,0.027,-0.109,0.938
262,0.027,-0.129,0.934
263,0.020,-0.156,0.926
264,0.020,-0.141,0.934
265,0.020,-0.117,0.941
266,0.027,-0.121,0.930
267,0.035,-0.145,0.930
268,0.020,-0.145,0.914
269,0.020,-0.137,0.934
270,0.023,-0.121,0.941
271,0.031,-0.137,0.930
272,0.023,-0.148,0.918
273,0.027,-0.148,0.914
274,0.020,-0.125,0.926
275,0.016,-0.113,0.938
276,0.023,-0.133,0.930
277,0.031,-0.145,0.914
278,0.023,-0.129,0.930
279,0.027,-0.129,0.918
280,0.035,-0.133,0.938
281,0.031,-0.145,0.910
282,0.027,-0.129,0.918
283,0.035,-0.141,0.914
284,0.027,-0.117,0.926
285,0.031,-0.129,0.914
286,0.031,-0.141,0.914
287,0.031,-0.137,0.910
288,0.027,-0.129,0.926
289,0.023,-0.117,0.930
290,0.023,-0.129,0.922
291,0.023,-0.141,0.918
292,0.035,-0.121,0.926
293,0.031,-0.125,0.930
294,0.031,-0.117,0.930
295,0.027,-0.133,0.918
296,0.020,-0.141,0.922
297,0.035,-0.121,0.918
298,0.035,-0.129,0.926
299,0.020,-0.133,0.922
300,-0.039,-0.152,0.914
301,0.020,-0.145,0.910
302,0.039,-0.117,0.938
303,0.027,-0.133,0.922
304,0.020,-0.148,0.922
305,0.027,-0.133,0.918
306,0.020,-0.133,0.941
307,0.031,-0.117,0.930
308,0.020,-0.137,0.930
309,0.016,-0.145,0.922
310,0.027,-0.133,0.926
311,0.031,-0.125,0.930
312,0.023,-0.141,0.930
313,0.023,-0.141,0.918
314,0.031,-0.141,0.918
315,0.027,-0.121,0.945
316,0.035,-0.125,0.918
317,0.035,-0.125,0.918
318,0.020,-0.156,0.930
319,0.020,-0.152,0.910
320,0.027,-0.125,0.938
321,0.000,-0.109,0.910
322,0.008,-0.137,0.926
323,0.020,-0.156,0.918
324,0.016,-0.148,0.934
325,0.027,-0.129,0.922
326,0.023,-0.125,0.930
327,0.027,-0.125,0.910
328,0.020,-0.148,0.922
329,0.020,-0.137,0.914
330,0.016,-0.125,0.926
331,0.027,-0.125,0.918
332,0.027,-0.133,0.922
333,0.035,-0.145,0.910
334,0.020,-0.141,0.922
335,0.008,-0.129,0.934
336,0.027,-0.113,0.926
337,0.020,-0.145,0.926
338,0.027,-0.137,0.914
339,0.023,-0.133,0.934
340,0.047,-0.121,0.938
341,0.027,-0.113,0.938
342,0.020,-0.121,0.926
343,0.023,-0.156,0.918
344,0.027,-0.125,0.918
345,0.020,-0.121,0.934
346,0.020,-0.133,0.934
347,0.043,-0.113,0.930
348,0.027,-0.141,0.930
349,0.023,-0.133,0.930
350,0.023,-0.121,0.934
351,0.027,-0.117,0.926
352,0.031,-0.141,0.926
353,0.027,-0.129,0.934
354,0.023,-0.113,0.930
355,0.023,-0.125,0.934
356,0.023,-0.148,0.922
357,0.023,-0.133,0.918
358,0.031,-0.129,0.922
359,0.020,-0.129,0.926
360,0.051,-0.141,0.883
361,0.012,-0.148,0.914
362,0.020,-0.145,0.918
363,0.047,-0.121,0.922
364,0.012,-0.129,0.922
365,0.023,-0.160,0.914
366,0.004,-0.141,0.922
367,0.016,-0.137,0.926
368,0.012,-0.129,0.930
369,0.031,-0.137,0.918
370,0.023,-0.133,0.926
371,0.012,-0.145,0.926
372,0.016,-0.137,0.930
373,0.031,-0.129,0.926
374,0.027,-0.129,0.926
375,0.023,-0.152,0.930
376,0.031,-0.137,0.922
377,0.035,-0.129,0.926
378,0.012,-0.141,0.934
379,0.035,-0.133,0.930
380,0.012,-0.141,0.902
381,0.016,-0.148,0.918
382,0.027,-0.125,0.934
383,0.020,-0.117,0.938
384,0.027,-0.141,0.922
385,0.023,-0.137,0.918
386,0.027,-0.133,0.922
387,0.020,-0.129,0.938
388,0.031,-0.121,0.922
389,0.023,-0.148,0.922
390,0.027,-0.133,0.926
391,0.027,-0.121,0.926
392,0.020,-0.125,0.930
393,0.027,-0.129,0.922
394,0.020,-0.141,0.914
395,0.031,-0.133,0.926
396,0.027,-0.109,0.930
397,0.027,-0.125,0.922
398,0.027,-0.145,0.922
399,0.020,-0.148,0.914
400,-0.043,-0.129,0.883
401,0.031,-0.109,0.926
402,0.027,-0.129,0.918
403,0.035,-0.141,0.918
404,0.020,-0.148,0.926
405,0.020,-0.129,0.934
406,0.031,-0.113,0.926
407,0.035,-0.129,0.918
408,0.035,-0.137,0.918
409,0.023,-0.145,0.934
410,0.004,-0.133,0.934
411,0.016,-0.125,0.930
412,0.023,-0.137,0.926
413,0.039,-0.137,0.918
414,0.023,-0.137,0.926
415,-0.008,-0.129,0.945
416,0.000,-0.137,0.934
417,0.027,-0.137,0.918
418,0.039,-0.141,0.918
419,0.023,-0.129,0.926
420,0.023,-0.098,0.957
421,0.004,-0.152,0.945
422,0.027,-0.152,0.930
423,0.043,-0.129,0.934
424,0.027,-0.121,0.941
425,0.020,-0.129,0.938
426,0.020,-0.148,0.934
427,0.023,-0.145,0.926
428,0.020,-0.125,0.922
429,0.027,-0.125,0.938
430,0.023,-0.137,0.922
431,0.012,-0.156,0.922
432,0.016,-0.148,0.926
433,0.020,-0.125,0.926
434,0.031,-0.113,0.934
435,0.023,-0.137,0.918
436,0.016,-0.156,0.918
437,0.016,-0.156,0.918
438,0.023,-0.129,0.918
439,0.008,-0.129,0.938
440,0.031,-0.133,0.926
441,0.023,-0.121,0.906
442,0.020,-0.137,0.922
443,0.008,-0.145,0.918
444,0.012,-0.129,0.934
445,0.035,-0.113,0.918
446,0.031,-0.141,0.926
447,0.020,-0.137,0.922
448,0.012,-0.145,0.922
449,0.004,-0.133,0.926
450,0.039,-0.133,0.918
451,0.035,-0.117,0.934
452,0.047,-0.137,0.918
453,-0.004,-0.137,0.926
454,0.020,-0.141,0.934
455,0.023,-0.113,0.938
456,0.062,-0.129,0.930
457,0.062,-0.125,0.914
458,0.016,-0.148,0.934
459,0.004,-0.129,0.941
460,0.070,-0.121,0.938
461,0.027,-0.125,0.930
462,0.051,-0.137,0.918
463,0.008,-0.152,0.922
464,0.016,-0.133,0.934
465,0.008,-0.117,0.934
466,0.039,-0.133,0.914
467,0.039,-0.145,0.918
468,0.027,-0.137,0.914
469,-0.004,-0.137,0.938
470,0.012,-0.125,0.934
471,0.039,-0.125,0.926
472,0.043,-0.141,0.910
473,0.023,-0.145,0.922
474,0.008,-0.133,0.930
475,0.012,-0.129,0.934
476,0.035,-0.133,0.926
477,0.031,-0.141,0.914
478,0.027,-0.145,0.918
479,0.004,-0.129,0.934
480,0.012,-0.156,0.902
481,0.023,-0.148,0.922
482,0.035,-0.133,0.914
483,0.016,-0.137,0.930
484,0.012,-0.133,0.934
485,0.016,-0.129,0.930
486,0.020,-0.145,0.922
487,0.039,-0.141,0.922
488,0.035,-0.121,0.922
489,0.016,-0.133,0.930
490,0.023,-0.129,0.930
491,0.020,-0.148,0.926
492,0.027,-0.129,0.930
493,0.035,-0.113,0.934
494,0.020,-0.137,0.930
495,0.031,-0.141,0.914
496,0.008,-0.141,0.934
497,0.031,-0.133,0.930
498,0.035,-0.098,0.938
499,0.039,-0.133,0.926
500,0.008,-0.156,0.941
501,0.035,-0.137,0.926
502,0.020,-0.121,0.930
503,0.035,-0.121,0.930
504,0.023,-0.129,0.922
505,0.031,-0.137,0.918
506,0.008,-0.137,0.926
507,0.016,-0.133,0.926
508,0.023,-0.117,0.926
509,0.031,-0.133,0.922
510,0.020,-0.141,0.922
511,0.027,-0.137,0.918
512,0.016,-0.133,0.930
513,0.023,-0.121,0.934
514,0.020,-0.129,0.918
515,0.035,-0.141,0.922
516,0.027,-0.129,0.926
517,0.012,-0.148,0.930
518,0.023,-0.121,0.926
519,0.027,-0.133,0.926
520,0.020,-0.141,0.926
521,0.031,-0.141,0.922
522,0.012,-0.137,0.930
523,0.012,-0.133,0.941
524,0.031,-0.125,0.918
525,0.039,-0.152,0.918
526,0.031,-0.133,0.934
527,0.023,-0.129,0.930
528,0.020,-0.129,0.926
529,0.023,-0.141,0.926
530,0.023,-0.137,0.922
531,0.035,-0.133,0.926
532,0.016,-0.129,0.930
533,0.012,-0.152,0.918
534,0.027,-0.133,0.930
535,0.023,-0.141,0.934
536,0.016,-0.129,0.930
537,0.027,-0.125,0.926
538,0.012,-0.156,0.922
539,0.027,-0.141,0.922
540,0.066,-0.086,0.934
541,0.023,-0.133,0.926
542,0.027,-0.145,0.918
543,0.012,-0.141,0.930
544,0.035,-0.141,0.922
545,0.031,-0.109,0.918
546,0.027,-0.125,0.926
547,0.031,-0.137,0.914
548,0.020,-0.141,0.918
549,0.035,-0.109,0.938
550,0.031,-0.113,0.930
551,0.027,-0.141,0.922
552,0.027,-0.148,0.922
553,0.023,-0.121,0.922
554,0.027,-0.117,0.926
555,0.020,-0.133,0.934
556,0.031,-0.137,0.914
557,0.012,-0.137,0.922
558,0.020,-0.156,0.930
559,0.027,-0.113,0.930
560,0.055,-0.133,0.910
561,0.016,-0.148,0.934
562,0.035,-0.125,0.914
563,0.023,-0.121,0.934
564,0.016,-0.141,0.938
565,0.023,-0.141,0.918
566,0.039,-0.133,0.922
567,0.016,-0.121,0.941
568,0.023,-0.125,0.930
569,0.023,-0.141,0.930
570,0.012,-0.152,0.922
571,0.039,-0.113,0.918
572,0.043,-0.102,0.930
573,0.020,-0.141,0.926
574,0.016,-0.152,0.918
575,0.016,-0.137,0.926
576,0.023,-0.117,0.934
577,0.023,-0.113,0.930
578,0.023,-0.148,0.914
579,0.012,-0.164,0.922
580,0.027,-0.117,0.887
581,0.023,-0.109,0.926
582,0.027,-0.133,0.922
583,0.031,-0.160,0.906
584,0.008,-0.152,0.918
585,0.016,-0.129,0.949
586,0.027,-0.109,0.930
587,0.031,-0.137,0.926
588,0.020,-0.172,0.914
589,0.016,-0.137,0.918
590,0.020,-0.105,0.941
591,0.016,-0.133,0.934
592,0.031,-0.141,0.906
593,0.023,-0.137,0.922
594,0.008,-0.129,0.934
595,0.020,-0.121,0.938
596,0.035,-0.137,0.930
597,0.031,-0.141,0.926
598,0.016,-0.156,0.922
599,0.027,-0.105,0.934
600,0.043,-0.086,0.953
601,0.023,-0.148,0.926
602,0.039,-0.152,0.918
603,0.031,-0.113,0.922
604,0.020,-0.121,0.938
605,0.031,-0.133,0.934
606,0.031,-0.145,0.914
607,0.027,-0.148,0.922
608,0.027,-0.125,0.930
609,0.027,-0.117,0.938
610,0.023,-0.137,0.918
611,0.016,-0.145,0.914
612,0.031,-0.133,0.918
613,0.027,-0.117,0.934
614,0.027,-0.129,0.922
615,0.023,-0.152,0.910
616,0.027,-0.141,0.922
617,0.023,-0.117,0.930
618,0.020,-0.121,0.934
619,0.027,-0.133,0.918
620,-0.004,-0.168,0.922
621,0.023,-0.129,0.918
622,0.016,-0.125,0.934
623,0.020,-0.121,0.926
624,0.016,-0.148,0.922
625,0.035,-0.133,0.914
626,0.023,-0.125,0.922
627,0.031,-0.113,0.934
628,0.023,-0.137,0.922
629,0.023,-0.148,0.918
630,0.035,-0.137,0.922
631,0.016,-0.129,0.938
632,0.023,-0.125,0.926
633,0.027,-0.137,0.922
634,0.023,-0.148,0.918
635,0.031,-0.129,0.922
636,0.023,-0.121,0.930
637,0.012,-0.152,0.926
638,0.027,-0.141,0.914
639,0.023,-0.117,0.922
640,-0.066,-0.129,0.941
641,-0.004,-0.152,0.926
642,0.016,-0.141,0.922
643,0.027,-0.129,0.934
644,0.016,-0.125,0.934
645,0.027,-0.133,0.930
646,0.016,-0.156,0.918
647,0.016,-0.145,0.926
648,0.039,-0.125,0.926
649,0.023,-0.121,0.930
650,0.035,-0.141,0.910
651,0.012,-0.148,0.914
652,0.016,-0.145,0.926
653,0.031,-0.109,0.926
654,0.031,-0.121,0.934
655,0.020,-0.141,0.914
656,0.020,-0.152,0.926
657,0.023,-0.125,0.926
658,0.020,-0.113,0.930
659,0.023,-0.133,0.926
660,-0.008,-0.156,0.953
661,0.023,-0.129,0.934
662,0.023,-0.117,0.930
663,0.012,-0.133,0.930
664,0.035,-0.137,0.918
665,0.035,-0.117,0.922
666,0.023,-0.137,0.938
667,0.027,-0.125,0.930
668,0.016,-0.125,0.926
669,0.020,-0.164,0.926
670,0.023,-0.137,0.922
671,0.039,-0.113,0.926
672,0.016,-0.137,0.930
673,0.020,-0.137,0.922
674,0.020,-0.141,0.930
675,0.020,-0.141,0.930
676,0.020,-0.121,0.926
677,0.023,-0.133,0.930
678,0.023,-0.141,0.918
679,0.023,-0.145,0.918
680,-0.020,-0.152,0.941
681,0.031,-0.125,0.930
682,0.016,-0.129,0.918
683,0.020,-0.141,0.918
684,0.020,-0.133,0.922
685,0.020,-0.145,0.918
686,0.023,-0.125,0.934
687,0.027,-0.145,0.918
688,0.020,-0.133,0.922
689,0.031,-0.121,0.930
690,0.023,-0.141,0.934
691,0.023,-0.148,0.922
692,0.027,-0.125,0.930
693,0.016,-0.145,0.914
694,0.023,-0.133,0.930
695,0.023,-0.133,0.922
696,0.016,-0.137,0.926
697,0.020,-0.137,0.910
698,0.020,-0.137,0.926
699,0.035,-0.141,0.918
700,0.039,-0.121,0.906
701,0.012,-0.133,0.934
702,0.016,-0.133,0.930
703,0.023,-0.141,0.918
704,0.027,-0.137,0.922
705,0.023,-0.137,0.918
706,0.016,-0.141,0.926
707,0.035,-0.121,0.926
708,0.031,-0.125,0.926
