Sample,X,Y,Z
130,-0.156,-0.527,0.859
131,-0.254,-0.492,0.871
132,0.207,-0.348,0.809
133,0.184,-0.148,0.883
134,-0.039,-0.289,0.836
135,-0.109,-0.406,0.781
136,-0.316,-0.449,0.926
137,0.098,-0.320,0.930
138,0.387,-0.145,0.969
139,0.086,-0.199,0.992
140,0.066,-0.336,0.871
141,-0.242,-0.453,0.863
142,-0.289,-0.426,0.883
143,0.117,-0.281,0.809
144,0.207,-0.168,0.855
145,-0.043,-0.250,0.875
146,-0.344,-0.438,0.844
147,-0.180,-0.492,0.785
148,-0.148,-0.410,0.863
149,0.141,-0.129,0.922
150,0.203,-0.133,0.898
151,-0.051,-0.305,0.898
152,-0.242,-0.473,0.871
153,-0.312,-0.457,0.879
154,0.188,-0.320,0.820
155,0.184,-0.133,0.902
156,-0.020,-0.246,0.867
157,-0.254,-0.379,0.824
158,-0.320,-0.531,0.820
159,-0.008,-0.414,0.852
160,0.281,-0.172,0.949
161,0.340,-0.109,0.941
162,0.031,-0.211,0.945
163,-0.133,-0.461,0.836
164,-0.254,-0.500,0.871
165,-0.082,-0.355,0.898
166,0.184,-0.188,0.910
167,0.160,-0.195,0.891
168,-0.004,-0.320,0.875
169,-0.074,-0.469,0.840
170,-0.039,-0.469,0.855
171,0.145,-0.188,0.930
172,0.098,-0.105,0.922
173,0.000,-0.309,0.797
174,-0.215,-0.473,0.789
175,-0.355,-0.520,0.809
176,0.020,-0.395,0.797
177,0.129,-0.258,0.883
178,0.039,-0.176,0.930
179,-0.160,-0.277,0.902
180,-0.359,-0.387,0.953
181,-0.219,-0.441,0.879
182,0.074,-0.316,0.891
183,0.047,-0.148,0.977
184,0.141,-0.234,0.910
185,0.008,-0.336,0.855
186,-0.293,-0.461,0.902
187,0.000,-0.438,0.812
188,0.066,-0.293,0.875
189,-0.004,-0.195,0.914
190,0.129,-0.273,0.828
191,-0.086,-0.398,0.875
192,-0.039,-0.418,0.879
193,0.000,-0.270,0.902
194,0.168,-0.188,0.891
195,0.074,-0.234,0.887
196,0.027,-0.398,0.793
197,-0.199,-0.453,0.855
198,-0.066,-0.379,0.898
199,0.121,-0.270,0.887
200,0.055,-0.246,0.910
201,-0.102,-0.305,0.859
202,-0.164,-0.359,0.840
203,-0.328,-0.457,0.855
204,0.004,-0.348,0.859
205,0.109,-0.223,0.938
206,0.301,-0.160,0.883
207,-0.051,-0.277,0.867
208,-0.324,-0.480,0.816
209,-0.289,-0.512,0.789
210,-0.145,-0.375,0.855
211,0.027,-0.133,0.930
212,0.203,-0.203,0.875
213,0.043,-0.293,0.938
214,-0.359,-0.410,0.984
215,0.094,-0.445,0.816
216,0.191,-0.262,0.891
217,0.023,-0.172,0.941
218,0.125,-0.305,0.820
219,-0.125,-0.391,0.867
220,0.008,-0.508,0.824
221,0.191,-0.320,0.871
222,0.031,-0.156,0.977
223,0.129,-0.227,0.859
224,-0.145,-0.355,0.863
225,-0.410,-0.531,0.844
226,-0.094,-0.449,0.848
227,0.316,-0.223,0.918
228,0.375,-0.098,0.938
229,0.266,-0.246,0.844
230,0.043,-0.449,0.785
231,-0.145,-0.496,0.828
232,-0.105,-0.375,0.867
233,-0.020,-0.199,0.855
234,-0.328,-0.211,0.867
235,-0.590,-0.441,0.793
236,-0.645,-0.504,0.797
237,-0.324,-0.457,0.875
238,0.004,-0.133,1.016
239,0.277,-0.047,1.035
240,0.203,-0.109,1.000
241,-0.188,-0.320,1.008
242,-0.238,-0.527,0.852
243,-0.008,-0.508,0.789
244,-0.020,-0.355,0.840
245,0.184,-0.266,0.809
246,0.266,-0.262,0.816
247,0.109,-0.309,0.910
248,0.285,-0.320,0.871
249,0.219,-0.277,0.906
250,-0.035,-0.223,0.973
251,0.168,-0.242,0.844
252,-0.121,-0.449,0.836
253,-0.020,-0.414,0.840
254,0.055,-0.344,0.891
255,0.188,-0.246,0.859
256,-0.043,-0.219,0.883
257,-0.301,-0.387,0.836
258,-0.344,-0.480,0.777
259,-0.297,-0.426,0.863
260,0.074,-0.266,0.941
261,0.113,-0.211,0.875
262,-0.066,-0.246,0.898
263,-0.215,-0.414,0.848
264,-0.137,-0.449,0.848
265,-0.051,-0.375,0.898
266,-0.043,-0.266,0.934
267,0.191,-0.234,0.832
268,-0.035,-0.277,0.883
269,-0.156,-0.379,0.879
270,0.105,-0.402,0.855
271,0.188,-0.254,0.957
272,0.148,-0.168,0.965
273,0.121,-0.289,0.832
274,-0.164,-0.402,0.879
275,-0.188,-0.453,0.883
276,0.074,-0.355,0.871
277,0.195,-0.176,0.949
278,0.016,-0.164,0.938
279,-0.062,-0.324,0.820
280,-0.277,-0.426,0.844
281,-0.129,-0.449,0.805
282,0.180,-0.293,0.820
283,0.188,-0.121,0.906
284,0.152,-0.238,0.836
285,-0.098,-0.422,0.801
286,-0.305,-0.504,0.828
287,0.051,-0.445,0.789
288,-0.023,-0.223,0.910
289,-0.035,-0.211,0.879
290,-0.094,-0.324,0.789
291,-0.277,-0.426,0.867
292,-0.109,-0.410,0.930
293,0.262,-0.227,0.949
294,0.141,-0.129,1.004
295,0.035,-0.215,0.918
296,-0.152,-0.461,0.793
297,-0.461,-0.480,0.867
298,0.023,-0.398,0.848
299,0.078,-0.254,0.934
300,0.113,-0.195,0.922
301,0.008,-0.273,0.895
302,-0.230,-0.367,0.926
303,-0.164,-0.410,0.934
304,0.133,-0.293,0.934
305,0.145,-0.152,0.977
306,0.129,-0.242,0.855
307,0.016,-0.316,0.801
308,-0.203,-0.508,0.820
309,0.117,-0.465,0.766
310,0.152,-0.320,0.832
311,0.047,-0.266,0.867
312,0.020,-0.262,0.809
313,-0.234,-0.395,0.840
314,-0.184,-0.445,0.844
315,0.109,-0.324,0.887
316,0.223,-0.152,0.930
317,0.223,-0.152,0.930
318,-0.008,-0.156,0.945
319,-0.133,-0.375,0.844
320,-0.371,-0.445,0.875
321,-0.344,-0.469,0.895
322,0.078,-0.289,0.855
323,0.031,-0.199,0.926
324,0.004,-0.254,0.871
325,-0.215,-0.320,0.867
326,-0.250,-0.449,0.887
327,0.086,-0.344,0.855
328,0.035,-0.223,0.934
329,0.285,-0.191,0.902
330,0.062,-0.254,0.926
331,-0.016,-0.434,0.871
332,0.070,-0.438,0.871
333,0.199,-0.320,0.898
334,0.148,-0.191,0.902
335,0.098,-0.270,0.777
336,-0.164,-0.398,0.801
337,-0.203,-0.469,0.828
338,0.035,-0.348,0.859
339,0.270,-0.188,0.926
340,0.273,-0.145,0.902
341,0.043,-0.289,0.871
342,-0.359,-0.430,0.852
343,-0.238,-0.512,0.801
344,-0.156,-0.406,0.855
345,-0.203,-0.230,0.918
346,0.059,-0.246,0.816
347,-0.105,-0.301,0.871
348,-0.297,-0.398,0.906
349,0.008,-0.371,0.863
350,-0.039,-0.246,0.984
351,0.090,-0.191,0.949
352,-0.020,-0.277,0.852
353,-0.098,-0.379,0.855
354,-0.055,-0.473,0.875
355,0.082,-0.375,0.875
356,-0.094,-0.273,0.938
357,0.109,-0.238,0.859
358,-0.043,-0.312,0.859
359,-0.266,-0.398,0.863
360,0.055,-0.375,0.879
361,0.098,-0.242,0.996
362,0.332,-0.191,0.926
363,0.215,-0.285,0.840
364,-0.219,-0.387,0.930
365,-0.078,-0.426,0.859
366,0.133,-0.410,0.848
367,0.012,-0.227,0.934
368,0.109,-0.258,0.824
369,-0.055,-0.309,0.789
370,-0.312,-0.484,0.840
371,0.141,-0.375,0.789
372,0.039,-0.250,0.914
373,0.133,-0.207,0.906
374,-0.098,-0.254,0.867
375,-0.227,-0.398,0.828
376,-0.148,-0.477,0.840
377,-0.062,-0.414,0.867
378,-0.023,-0.219,0.934
379,0.059,-0.184,0.879
380,-0.320,-0.312,0.938
381,-0.281,-0.418,0.859
382,-0.172,-0.391,0.938
383,0.164,-0.227,0.922
384,0.168,-0.195,0.930
385,0.000,-0.258,0.902
386,-0.168,-0.406,0.863
387,0.086,-0.500,0.789
388,-0.020,-0.344,0.918
389,0.129,-0.223,0.910
390,0.227,-0.266,0.840
391,0.043,-0.273,0.855
392,-0.184,-0.387,0.883
393,0.078,-0.422,0.855
394,0.219,-0.246,0.945
395,0.191,-0.207,0.914
396,0.109,-0.273,0.820
397,-0.133,-0.367,0.832
398,-0.164,-0.473,0.820
399,-0.027,-0.453,0.805
400,-0.035,-0.258,0.887
401,0.121,-0.242,0.801
402,-0.254,-0.301,0.848
403,-0.281,-0.406,0.832
404,-0.184,-0.402,0.887
405,0.102,-0.266,0.930
406,0.078,-0.184,0.918
407,0.000,-0.246,0.844
408,-0.266,-0.402,0.863
409,-0.273,-0.484,0.824
410,0.027,-0.418,0.832
411,0.062,-0.238,0.973
412,0.102,-0.180,0.953
413,0.051,-0.246,0.875
414,-0.309,-0.391,0.906
415,0.039,-0.488,0.844
416,0.242,-0.273,0.938
417,0.176,-0.129,1.023
418,0.332,-0.160,0.871
419,-0.098,-0.355,0.832
420,-0.410,-0.535,0.824
421,-0.102,-0.531,0.738
422,0.047,-0.332,0.867
423,0.035,-0.180,0.922
424,0.109,-0.191,0.844
425,-0.055,-0.363,0.895
426,-0.188,-0.363,0.980
427,0.004,-0.324,0.910
428,0.102,-0.273,0.887
429,0.035,-0.238,0.883
430,-0.164,-0.340,0.797
431,-0.125,-0.480,0.742
432,-0.078,-0.426,0.828
433,-0.035,-0.348,0.867
434,0.027,-0.277,0.809
435,-0.199,-0.293,0.875
436,-0.266,-0.355,0.875
437,-0.051,-0.367,0.887
438,0.039,-0.250,1.004
439,0.168,-0.176,1.020
440,0.344,-0.223,0.875
441,-0.285,-0.309,0.949
442,-0.098,-0.508,0.785
443,0.094,-0.453,0.812
444,-0.125,-0.309,0.965
445,0.277,-0.238,0.840
446,-0.039,-0.266,0.852
447,-0.219,-0.367,0.867
448,0.129,-0.441,0.793
449,0.066,-0.246,0.965
450,0.090,-0.156,1.012
451,0.238,-0.246,0.863
452,-0.125,-0.305,0.902
453,-0.121,-0.445,0.844
454,-0.062,-0.422,0.836
455,0.051,-0.324,0.855
456,0.078,-0.297,0.840
457,-0.148,-0.285,0.805
458,-0.332,-0.406,0.789
459,-0.145,-0.449,0.793
460,0.031,-0.270,0.891
461,0.012,-0.188,0.969
462,0.094,-0.203,0.906
463,-0.113,-0.344,0.875
464,-0.246,-0.438,0.852
465,-0.184,-0.445,0.859
466,0.035,-0.332,0.871
467,0.199,-0.246,0.875
468,-0.031,-0.230,0.898
469,-0.098,-0.312,0.863
470,-0.074,-0.430,0.863
471,0.090,-0.328,0.910
472,0.180,-0.227,0.957
473,0.195,-0.191,0.969
474,0.031,-0.273,0.934
475,0.008,-0.375,0.852
476,-0.141,-0.469,0.879
477,0.039,-0.340,0.887
478,0.023,-0.316,0.863
479,0.078,-0.281,0.801
480,-0.199,-0.273,0.883
481,-0.113,-0.422,0.844
482,-0.039,-0.297,0.883
483,0.090,-0.273,0.887
484,0.078,-0.234,0.855
485,-0.137,-0.367,0.781
486,-0.238,-0.418,0.797
487,-0.426,-0.445,0.918
488,-0.043,-0.336,0.867
489,0.070,-0.301,0.879
490,0.016,-0.227,0.879
491,-0.281,-0.297,0.867
492,-0.188,-0.414,0.824
493,-0.070,-0.410,0.898
494,0.156,-0.277,0.922
495,0.277,-0.176,0.930
496,0.129,-0.133,0.957
497,0.094,-0.387,0.840
498,-0.230,-0.484,0.871
499,-0.086,-0.449,0.887
500,0.133,-0.262,0.930
501,0.305,-0.160,0.844
502,-0.023,-0.219,0.938
503,-0.062,-0.328,0.875
504,-0.113,-0.477,0.895
505,0.129,-0.328,0.898
506,0.129,-0.211,0.930
507,0.184,-0.203,0.840
508,-0.172,-0.367,0.824
509,-0.184,-0.477,0.750
510,-0.230,-0.488,0.828
511,0.035,-0.285,0.875
512,0.051,-0.227,0.863
513,-0.055,-0.250,0.816
514,-0.328,-0.355,0.867
515,-0.180,-0.461,0.855
516,0.047,-0.289,0.957
517,0.082,-0.195,0.953
518,0.035,-0.250,0.852
519,-0.211,-0.367,0.828
520,-0.348,-0.520,0.820
521,-0.062,-0.457,0.828
522,0.176,-0.266,0.938
523,0.223,-0.082,0.957
524,0.031,-0.234,0.859
525,-0.098,-0.359,0.824
526,-0.348,-0.453,0.934
527,0.184,-0.398,0.848
528,0.270,-0.219,0.930
529,0.047,-0.188,0.988
530,0.211,-0.250,0.824
531,-0.117,-0.453,0.855
532,-0.035,-0.445,0.863
533,0.066,-0.320,0.898
534,0.035,-0.223,0.910
535,-0.066,-0.297,0.871
536,0.000,-0.348,0.809
537,-0.238,-0.398,0.910
538,0.113,-0.262,0.914
539,0.152,-0.254,0.898
540,0.031,-0.277,0.840
541,-0.285,-0.340,0.809
542,-0.328,-0.465,0.770
543,-0.230,-0.426,0.855
544,0.180,-0.297,0.863
545,0.039,-0.160,0.906
546,-0.152,-0.316,0.824
547,-0.363,-0.434,0.797
548,-0.484,-0.445,0.902
549,-0.012,-0.332,0.949
550,0.406,-0.164,0.992
551,0.371,-0.086,0.992
552,-0.027,-0.258,0.918
553,-0.020,-0.465,0.797
554,-0.102,-0.492,0.844
555,-0.020,-0.371,0.879
556,0.188,-0.309,0.809
557,0.059,-0.262,0.824
558,-0.117,-0.344,0.883
559,0.250,-0.324,0.883
560,0.145,-0.277,1.016
561,0.246,-0.164,1.008
562,0.148,-0.242,0.820
563,-0.512,-0.367,0.863
564,-0.254,-0.488,0.801
565,-0.012,-0.422,0.840
566,0.043,-0.250,0.969
567,0.273,-0.172,0.883
568,-0.324,-0.355,0.832
569,-0.516,-0.453,0.738
570,-0.277,-0.543,0.715
571,-0.109,-0.344,0.922
572,0.234,-0.129,0.965
573,0.203,-0.152,0.902
574,-0.074,-0.262,0.914
575,-0.266,-0.465,0.836
576,-0.121,-0.523,0.793
577,-0.066,-0.379,0.922
578,0.176,-0.211,0.891
579,0.008,-0.172,0.891
580,-0.059,-0.309,0.879
581,-0.062,-0.422,0.855
582,0.250,-0.332,0.930
583,0.297,-0.215,1.012
584,0.203,-0.133,0.934
585,-0.113,-0.332,0.824
586,-0.121,-0.473,0.777
587,-0.047,-0.477,0.855
588,0.281,-0.297,0.887
589,0.145,-0.238,0.914
590,-0.023,-0.273,0.836
591,-0.117,-0.391,0.785
592,-0.320,-0.410,0.820
593,-0.145,-0.359,0.867
594,0.168,-0.207,0.938
595,0.066,-0.172,0.984
596,0.000,-0.320,0.852
597,-0.207,-0.305,0.836
598,-0.309,-0.523,0.867
599,-0.164,-0.426,0.840
600,-0.203,-0.348,0.840
601,0.000,-0.270,0.848
602,-0.074,-0.285,0.875
603,-0.137,-0.262,0.941
604,-0.055,-0.324,0.980
605,0.180,-0.273,0.926
606,-0.090,-0.316,0.926
607,-0.070,-0.305,0.816
608,0.000,-0.348,0.840
609,0.012,-0.328,0.945
610,0.289,-0.320,0.930
611,0.133,-0.305,0.949
612,0.203,-0.293,0.820
613,-0.219,-0.367,0.805
614,-0.098,-0.422,0.746
615,-0.082,-0.402,0.859
616,0.191,-0.203,0.953
617,0.418,-0.160,0.926
618,0.031,-0.219,0.941
619,-0.098,-0.340,0.840
620,-0.238,-0.547,0.797
621,-0.238,-0.445,0.863
622,0.078,-0.301,0.887
623,0.113,-0.180,0.820
624,-0.211,-0.250,0.891
625,-0.180,-0.352,0.848
626,-0.277,-0.465,0.887
627,-0.121,-0.312,0.949
628,0.199,-0.242,0.898
629,-0.027,-0.227,0.895
630,-0.098,-0.297,0.832
631,-0.066,-0.391,0.828
632,-0.113,-0.469,0.879
633,0.023,-0.320,0.863
634,-0.031,-0.258,0.871
635,-0.020,-0.324,0.816
636,-0.086,-0.332,0.844
637,-0.078,-0.348,0.926
638,0.230,-0.238,0.996
639,0.309,-0.156,1.020
640,0.148,-0.227,0.922
641,-0.102,-0.348,0.844
642,-0.285,-0.516,0.852
643,0.062,-0.457,0.840
644,0.191,-0.285,0.906
645,0.254,-0.211,0.871
646,-0.031,-0.250,0.844
647,-0.137,-0.406,0.754
648,-0.352,-0.496,0.828
649,0.117,-0.371,0.844
650,0.191,-0.184,0.941
651,0.227,-0.180,0.867
652,-0.059,-0.320,0.836
653,-0.230,-0.453,0.801
654,-0.258,-0.488,0.859
655,0.020,-0.301,0.910
656,-0.094,-0.230,0.961
657,-0.125,-0.242,0.844
658,-0.344,-0.375,0.832
659,-0.316,-0.391,0.883
660,-0.027,-0.312,0.957
661,0.102,-0.191,0.988
662,0.203,-0.195,0.922
663,0.012,-0.320,0.852
664,-0.344,-0.391,0.883
665,-0.160,-0.465,0.863
666,0.117,-0.352,0.914
667,0.133,-0.277,0.930
668,0.094,-0.168,0.855
669,-0.094,-0.301,0.828
670,-0.082,-0.406,0.906
671,0.266,-0.309,0.914
672,0.250,-0.254,0.965
673,0.348,-0.199,0.855
674,-0.020,-0.367,0.793
675,-0.211,-0.430,0.754
676,-0.234,-0.504,0.832
677,0.207,-0.336,0.855
678,0.289,-0.238,0.871
679,-0.074,-0.219,0.848
680,-0.398,-0.336,0.840
681,-0.207,-0.445,0.809
682,-0.348,-0.379,0.984
683,0.055,-0.203,0.980
684,0.156,-0.223,0.922
685,-0.016,-0.281,0.883
686,-0.246,-0.410,0.871
687,-0.184,-0.418,0.855
688,-0.059,-0.375,0.969
689,0.234,-0.250,0.875
690,-0.141,-0.277,0.844
691,-0.176,-0.371,0.770
692,-0.137,-0.383,0.844
693,0.156,-0.332,0.941
694,0.359,-0.168,0.992
695,0.227,-0.219,0.926
696,-0.016,-0.312,0.852
697,-0.199,-0.391,0.801
698,-0.188,-0.461,0.859
699,0.164,-0.348,0.910
700,0.242,-0.270,0.914
701,0.102,-0.238,0.867
702,-0.156,-0.336,0.855
703,-0.219,-0.391,0.828
704,-0.109,-0.363,0.879
705,0.125,-0.289,0.898
706,0.051,-0.219,0.895
707,-0.082,-0.316,0.789
708,-0.219,-0.359,0.789
709,-0.152,-0.445,0.844
710,0.188,-0.348,0.863
711,-0.004,-0.289,0.926
712,-0.141,-0.316,0.840
713,-0.191,-0.367,0.785
714,-0.137,-0.340,0.848
715,-0.008,-0.320,0.965
716,0.371,-0.215,0.941
717,0.059,-0.219,1.008
718,-0.094,-0.250,0.887
719,-0.129,-0.402,0.793
720,-0.129,-0.414,0.859
721,0.070,-0.352,0.941
722,0.125,-0.234,0.953
723,0.059,-0.332,0.863
724,-0.098,-0.309,0.844
725,-0.211,-0.387,0.836
726,-0.078,-0.348,0.922
727,0.219,-0.215,0.961
728,0.168,-0.227,0.941
729,-0.012,-0.305,0.844
730,-0.188,-0.316,0.812
731,-0.254,-0.461,0.871
732,-0.008,-0.434,0.887
733,0.098,-0.340,0.895
734,0.039,-0.273,0.871
735,0.027,-0.219,0.789
736,-0.266,-0.336,0.836
737,-0.160,-0.457,0.820
738,0.086,-0.336,0.852
739,0.035,-0.312,0.910
740,-0.023,-0.207,0.863
741,-0.094,-0.289,0.816
742,-0.215,-0.449,0.887
743,0.012,-0.402,0.887
744,-0.051,-0.309,0.973
745,0.109,-0.227,0.902
746,0.027,-0.301,0.859
747,-0.113,-0.277,0.906
748,-0.090,-0.324,0.934
749,0.160,-0.367,0.930
750,0.242,-0.188,0.957
751,0.070,-0.312,0.848
752,0.125,-0.328,0.770
753,-0.039,-0.434,0.844
754,0.043,-0.359,0.887
755,0.176,-0.309,0.887
756,0.039,-0.258,0.871
757,-0.066,-0.371,0.781
758,-0.125,-0.348,0.766
759,-0.426,-0.371,0.914
760,0.035,-0.293,0.926
761,0.117,-0.219,0.949
762,-0.105,-0.242,0.926
763,-0.258,-0.371,0.805
764,-0.188,-0.406,0.816
765,-0.242,-0.379,0.938
766,0.094,-0.348,0.875
767,0.066,-0.301,0.867
768,-0.133,-0.262,0.855
769,-0.227,-0.375,0.797
770,-0.125,-0.379,0.840
771,0.062,-0.340,0.957
772,0.309,-0.180,0.957
773,0.301,-0.234,0.922
774,-0.094,-0.230,0.930
775,-0.207,-0.461,0.805
776,0.156,-0.461,0.848
777,0.160,-0.320,0.938
778,0.301,-0.195,0.934
779,0.055,-0.246,0.883
780,-0.191,-0.285,0.855
781,-0.160,-0.488,0.797
782,-0.031,-0.402,0.871
783,0.023,-0.266,0.953
784,0.293,-0.242,0.828
785,0.172,-0.215,0.824
786,-0.398,-0.344,0.906
787,-0.215,-0.469,0.820
788,0.059,-0.398,0.867
789,-0.125,-0.336,0.961
790,0.059,-0.250,0.820
791,-0.102,-0.277,0.832
792,-0.270,-0.348,0.945
793,0.055,-0.312,0.926
794,0.156,-0.254,0.930
795,0.086,-0.270,0.891
796,-0.094,-0.363,0.770
797,-0.191,-0.410,0.754
798,-0.176,-0.445,0.852
799,0.027,-0.320,0.922
800,0.215,-0.242,0.906
801,0.109,-0.270,0.875
802,-0.285,-0.277,0.926
803,-0.004,-0.387,0.797
804,-0.059,-0.340,1.004
805,0.203,-0.141,1.047
806,0.332,-0.246,0.895
807,0.125,-0.301,0.824
808,-0.430,-0.406,0.887
809,0.043,-0.480,0.762
810,0.141,-0.355,0.902
811,0.148,-0.246,0.934
812,0.062,-0.312,0.801
813,-0.160,-0.336,0.746
814,-0.305,-0.453,0.812
815,0.070,-0.402,0.828
816,0.098,-0.188,0.996
817,0.203,-0.207,0.930
818,0.062,-0.355,0.797
819,-0.371,-0.398,0.828
820,-0.426,-0.441,0.863
821,0.180,-0.402,0.840
822,0.098,-0.195,1.031
823,-0.008,-0.254,0.930
824,-0.113,-0.281,0.828
825,-0.242,-0.383,0.879
826,-0.066,-0.328,0.910
827,0.219,-0.281,0.902
828,0.164,-0.230,0.938
829,-0.023,-0.344,0.801
830,-0.211,-0.363,0.766
831,-0.305,-0.426,0.863
832,0.098,-0.367,0.934
833,0.473,-0.234,0.910
834,-0.090,-0.270,0.953
835,-0.164,-0.262,0.840
836,-0.207,-0.426,0.816
837,-0.059,-0.332,0.895
838,0.293,-0.305,0.902
839,0.219,-0.230,0.910
840,-0.238,-0.312,0.879
841,-0.055,-0.398,0.723
842,-0.234,-0.434,0.832
843,0.070,-0.324,0.906
844,0.449,-0.238,0.871
845,-0.168,-0.293,0.922
846,-0.199,-0.328,0.812
847,-0.391,-0.426,0.832
848,-0.230,-0.359,0.930
849,0.398,-0.254,0.969
850,0.293,-0.105,1.012
851,-0.141,-0.273,0.945
852,-0.211,-0.387,0.770
853,-0.215,-0.449,0.766
854,-0.246,-0.430,0.895
855,0.285,-0.270,0.867
856,0.180,-0.281,0.863
857,0.180,-0.281,0.863
858,-0.109,-0.246,0.859
859,-0.457,-0.410,0.852
860,0.117,-0.398,0.781
861,-0.051,-0.273,1.023
862,0.070,-0.211,0.949
863,0.055,-0.324,0.848
864,-0.277,-0.336,0.887
865,-0.148,-0.352,0.867
866,0.117,-0.418,0.863
867,0.172,-0.262,0.973
868,0.195,-0.277,0.879
869,-0.168,-0.371,0.805
870,-0.258,-0.309,0.828
871,-0.027,-0.418,0.836
872,0.125,-0.266,0.930
873,0.203,-0.223,0.949
874,0.191,-0.230,0.859
875,-0.133,-0.367,0.801
876,-0.180,-0.367,0.789
877,-0.172,-0.477,0.891
878,0.090,-0.293,0.906
879,-0.094,-0.320,0.887
880,-0.070,-0.312,0.836
881,-0.082,-0.285,0.891
882,-0.035,-0.312,0.914
883,0.031,-0.254,0.996
884,0.227,-0.250,0.898
885,0.020,-0.383,0.852
886,-0.043,-0.348,0.785
887,-0.098,-0.363,0.824
888,0.102,-0.281,0.922
889,0.227,-0.285,0.926
890,-0.148,-0.336,0.891
891,-0.137,-0.410,0.750
892,-0.363,-0.359,0.832
893,-0.004,-0.305,0.867
894,0.121,-0.250,0.996
895,0.277,-0.172,1.016
896,0.359,-0.344,0.820
897,-0.152,-0.340,0.820
