Sample,X,Y,Z
365,-0.004,-0.285,0.879
366,-0.020,-0.285,0.887
367,-0.023,-0.285,0.902
368,-0.039,-0.293,0.902
369,-0.020,-0.297,0.895
370,-0.004,-0.273,0.891
371,-0.004,-0.266,0.902
372,-0.035,-0.297,0.906
373,-0.023,-0.309,0.891
374,-0.023,-0.289,0.898
375,-0.008,-0.266,0.898
376,-0.012,-0.277,0.898
377,-0.023,-0.293,0.914
378,-0.023,-0.289,0.898
379,-0.023,-0.289,0.902
380,0.004,-0.293,0.879
381,-0.020,-0.289,0.910
382,-0.023,-0.285,0.902
383,-0.016,-0.285,0.906
384,-0.016,-0.281,0.906
385,0.004,-0.281,0.891
386,-0.016,-0.293,0.895
387,-0.031,-0.293,0.898
388,-0.023,-0.301,0.895
389,-0.016,-0.285,0.902
390,0.012,-0.270,0.895
391,-0.020,-0.285,0.895
392,-0.023,-0.293,0.902
393,-0.027,-0.293,0.895
394,-0.008,-0.285,0.887
395,-0.016,-0.285,0.898
396,-0.008,-0.277,0.883
397,-0.023,-0.289,0.906
398,-0.031,-0.289,0.906
399,-0.012,-0.289,0.883
400,-0.031,-0.297,0.902
401,-0.004,-0.285,0.902
402,-0.012,-0.273,0.906
403,-0.023,-0.285,0.898
404,-0.039,-0.297,0.895
405,-0.008,-0.285,0.891
406,-0.020,-0.273,0.906
407,-0.008,-0.285,0.902
408,-0.020,-0.285,0.891
409,-0.035,-0.285,0.910
410,-0.016,-0.293,0.895
411,-0.004,-0.281,0.887
412,-0.023,-0.285,0.910
413,-0.008,-0.277,0.902
414,-0.020,-0.281,0.891
415,-0.016,-0.293,0.883
416,-0.023,-0.297,0.887
417,-0.012,-0.289,0.895
418,-0.020,-0.273,0.918
419,-0.004,-0.277,0.898
420,-0.086,-0.281,0.875
421,-0.012,-0.297,0.895
422,-0.016,-0.277,0.887
423,-0.023,-0.281,0.902
424,-0.008,-0.281,0.902
425,-0.016,-0.289,0.891
426,-0.027,-0.293,0.887
427,-0.016,-0.281,0.898
428,-0.004,-0.289,0.895
429,-0.008,-0.266,0.906
430,-0.031,-0.285,0.902
431,-0.043,-0.301,0.887
432,-0.004,-0.293,0.891
433,-0.008,-0.266,0.910
434,0.004,-0.266,0.914
435,-0.027,-0.293,0.902
436,-0.043,-0.301,0.887
437,-0.008,-0.281,0.887
438,0.004,-0.285,0.902
439,-0.012,-0.281,0.914
440,-0.020,-0.293,0.887
441,-0.039,-0.289,0.918
442,-0.004,-0.293,0.879
443,0.004,-0.277,0.891
444,-0.008,-0.277,0.910
445,-0.027,-0.289,0.914
446,-0.012,-0.289,0.891
447,-0.004,-0.285,0.891
448,-0.008,-0.281,0.902
449,0.016,-0.281,0.895
450,-0.051,-0.289,0.898
451,-0.023,-0.289,0.887
452,0.000,-0.281,0.887
453,0.008,-0.262,0.906
454,0.004,-0.270,0.898
455,-0.035,-0.305,0.895
456,-0.039,-0.301,0.891
457,-0.039,-0.301,0.891
458,-0.004,-0.273,0.891
459,0.020,-0.266,0.902
460,0.004,-0.273,0.910
461,-0.078,-0.289,0.883
462,-0.023,-0.297,0.895
463,-0.008,-0.285,0.887
464,0.008,-0.262,0.891
465,-0.008,-0.277,0.914
466,-0.039,-0.312,0.914
467,0.000,-0.293,0.891
468,-0.008,-0.273,0.906
469,0.012,-0.254,0.898
470,-0.035,-0.281,0.910
471,-0.051,-0.305,0.898
472,-0.008,-0.297,0.891
473,0.012,-0.266,0.902
474,0.004,-0.266,0.906
475,-0.035,-0.289,0.895
476,-0.043,-0.309,0.891
477,-0.020,-0.281,0.883
478,0.004,-0.281,0.895
479,-0.004,-0.266,0.906
480,-0.023,-0.301,0.902
481,-0.035,-0.301,0.867
482,-0.016,-0.281,0.887
483,-0.004,-0.273,0.883
484,-0.023,-0.285,0.895
485,-0.016,-0.285,0.898
486,-0.008,-0.277,0.902
487,-0.004,-0.285,0.891
488,-0.031,-0.273,0.891
489,-0.035,-0.285,0.898
490,-0.023,-0.305,0.895
491,0.008,-0.277,0.898
492,-0.004,-0.262,0.918
493,-0.031,-0.277,0.910
494,-0.023,-0.289,0.887
495,-0.043,-0.301,0.883
496,-0.012,-0.293,0.891
497,0.012,-0.270,0.914
498,-0.008,-0.262,0.914
499,-0.035,-0.285,0.902
500,-0.027,-0.324,0.871
501,-0.016,-0.285,0.887
502,-0.020,-0.273,0.906
503,-0.016,-0.289,0.906
504,-0.012,-0.293,0.895
505,-0.012,-0.285,0.895
506,0.000,-0.281,0.891
507,-0.016,-0.277,0.898
508,-0.027,-0.289,0.895
509,-0.020,-0.305,0.891
510,0.020,-0.277,0.891
511,-0.016,-0.270,0.910
512,-0.012,-0.277,0.895
513,-0.047,-0.297,0.902
514,-0.008,-0.285,0.891
515,-0.008,-0.281,0.887
516,-0.023,-0.277,0.906
517,-0.023,-0.285,0.906
518,0.000,-0.281,0.902
519,0.004,-0.277,0.891
520,-0.031,-0.250,0.871
521,-0.047,-0.293,0.879
522,-0.035,-0.293,0.898
523,-0.016,-0.297,0.887
524,0.008,-0.289,0.902
525,0.000,-0.270,0.910
526,-0.016,-0.262,0.906
527,-0.043,-0.297,0.891
528,-0.031,-0.316,0.883
529,0.000,-0.293,0.895
530,0.008,-0.254,0.918
531,-0.020,-0.273,0.922
532,-0.023,-0.289,0.891
533,-0.043,-0.301,0.883
534,0.004,-0.281,0.891
535,-0.012,-0.270,0.902
536,0.000,-0.273,0.910
537,0.000,-0.273,0.910
538,-0.039,-0.289,0.910
539,-0.016,-0.297,0.879
540,-0.016,-0.293,0.879
541,0.008,-0.262,0.902
542,0.016,-0.281,0.914
543,-0.031,-0.289,0.910
544,-0.016,-0.289,0.879
545,-0.035,-0.285,0.887
546,-0.016,-0.266,0.895
547,-0.023,-0.277,0.898
548,-0.031,-0.293,0.895
549,-0.016,-0.293,0.895
550,-0.008,-0.281,0.895
551,0.012,-0.270,0.895
552,-0.035,-0.289,0.902
553,-0.023,-0.309,0.887
554,-0.012,-0.285,0.891
555,-0.012,-0.266,0.898
556,-0.008,-0.273,0.898
557,-0.027,-0.305,0.887
558,-0.039,-0.293,0.898
559,-0.016,-0.281,0.902
560,-0.051,-0.270,0.902
561,-0.031,-0.277,0.906
562,-0.020,-0.297,0.898
563,-0.027,-0.277,0.902
564,-0.023,-0.289,0.902
565,-0.008,-0.277,0.898
566,-0.012,-0.285,0.895
567,-0.027,-0.293,0.895
568,-0.016,-0.297,0.891
569,-0.023,-0.289,0.902
570,-0.016,-0.277,0.902
571,-0.004,-0.281,0.887
572,-0.031,-0.285,0.902
573,-0.020,-0.289,0.898
574,-0.012,-0.289,0.898
575,0.004,-0.273,0.898
576,-0.004,-0.273,0.902
577,-0.004,-0.273,0.902
578,-0.023,-0.289,0.891
579,-0.043,-0.297,0.895
580,-0.020,-0.281,0.891
581,-0.059,-0.277,0.891
582,0.020,-0.285,0.902
583,0.000,-0.273,0.906
584,-0.035,-0.273,0.910
585,-0.035,-0.297,0.879
586,-0.039,-0.293,0.887
587,0.000,-0.285,0.902
588,0.012,-0.270,0.914
589,-0.020,-0.270,0.914
590,-0.039,-0.285,0.891
591,-0.023,-0.301,0.879
592,-0.012,-0.297,0.887
593,-0.008,-0.266,0.895
594,-0.016,-0.273,0.914
595,-0.023,-0.277,0.918
596,-0.020,-0.285,0.879
597,-0.016,-0.305,0.875
598,-0.031,-0.289,0.902
599,-0.016,-0.273,0.910
600,-0.031,-0.277,0.918
601,-0.012,-0.301,0.891
602,-0.012,-0.293,0.883
603,-0.023,-0.281,0.902
604,-0.016,-0.281,0.906
605,-0.016,-0.293,0.898
606,-0.012,-0.281,0.895
607,-0.004,-0.281,0.891
608,-0.016,-0.281,0.895
609,-0.020,-0.270,0.918
610,-0.039,-0.297,0.895
611,0.000,-0.297,0.883
612,-0.023,-0.281,0.891
613,-0.023,-0.273,0.906
614,-0.020,-0.285,0.898
615,-0.027,-0.309,0.891
616,0.000,-0.277,0.898
617,-0.012,-0.277,0.902
618,-0.016,-0.281,0.906
619,-0.020,-0.297,0.895
620,-0.020,-0.289,0.895
621,-0.031,-0.273,0.902
622,-0.023,-0.289,0.898
623,-0.031,-0.270,0.895
624,-0.023,-0.285,0.906
625,-0.004,-0.289,0.891
626,-0.012,-0.285,0.902
627,-0.016,-0.277,0.898
628,-0.023,-0.277,0.906
629,-0.020,-0.293,0.887
630,-0.023,-0.281,0.895
631,-0.020,-0.301,0.895
632,-0.020,-0.273,0.898
633,-0.004,-0.270,0.898
634,-0.027,-0.285,0.906
635,-0.016,-0.309,0.883
636,-0.008,-0.297,0.887
637,-0.016,-0.266,0.910
638,0.008,-0.273,0.902
639,-0.031,-0.293,0.898
640,-0.066,-0.289,0.891
641,-0.008,-0.285,0.879
642,-0.004,-0.281,0.906
643,-0.016,-0.285,0.902
644,-0.012,-0.289,0.898
645,-0.031,-0.285,0.906
646,-0.020,-0.285,0.891
647,-0.031,-0.285,0.898
648,0.004,-0.277,0.902
649,-0.023,-0.297,0.906
650,-0.023,-0.285,0.891
651,-0.027,-0.297,0.895
652,-0.020,-0.285,0.898
653,0.000,-0.281,0.895
654,-0.020,-0.281,0.910
655,-0.016,-0.281,0.898
656,-0.020,-0.297,0.883
657,-0.020,-0.277,0.895
658,-0.004,-0.277,0.902
659,-0.004,-0.285,0.902
660,-0.016,-0.305,0.883
661,-0.047,-0.277,0.891
662,-0.020,-0.285,0.887
663,-0.008,-0.285,0.891
664,-0.008,-0.285,0.898
665,-0.020,-0.293,0.902
666,-0.023,-0.281,0.898
667,-0.027,-0.281,0.895
668,-0.008,-0.281,0.895
669,-0.012,-0.289,0.891
670,-0.027,-0.285,0.910
671,-0.016,-0.270,0.898
672,-0.016,-0.285,0.891
673,-0.004,-0.297,0.895
674,-0.027,-0.289,0.898
675,-0.008,-0.273,0.906
676,-0.027,-0.289,0.898
677,-0.016,-0.277,0.895
678,-0.016,-0.285,0.895
679,-0.012,-0.289,0.895
680,-0.012,-0.277,0.891
681,-0.027,-0.277,0.898
682,-0.031,-0.297,0.906
683,0.004,-0.293,0.879
684,-0.020,-0.266,0.898
685,-0.020,-0.285,0.906
686,-0.031,-0.305,0.891
687,-0.027,-0.293,0.891
688,-0.008,-0.277,0.895
689,-0.012,-0.285,0.895
690,-0.023,-0.289,0.895
691,-0.035,-0.293,0.902
692,0.000,-0.289,0.898
693,0.016,-0.277,0.902
694,-0.016,-0.270,0.906
695,-0.016,-0.289,0.887
696,-0.039,-0.301,0.895
697,-0.023,-0.289,0.895
698,0.016,-0.277,0.895
699,-0.004,-0.277,0.906
700,0.039,-0.266,0.895
701,-0.047,-0.293,0.898
702,-0.008,-0.297,0.891
703,-0.020,-0.289,0.891
704,-0.008,-0.277,0.898
705,-0.020,-0.277,0.914
706,-0.027,-0.305,0.891
707,-0.012,-0.301,0.879
708,-0.020,-0.277,0.898
709,0.016,-0.277,0.895
710,-0.035,-0.277,0.906
711,-0.043,-0.297,0.906
712,-0.027,-0.289,0.883
713,0.012,-0.281,0.891
714,0.016,-0.270,0.906
715,-0.020,-0.270,0.918
716,-0.039,-0.309,0.879
717,-0.047,-0.312,0.875
718,-0.016,-0.293,0.891
719,0.043,-0.258,0.906
720,-0.008,-0.270,0.910
721,-0.039,-0.293,0.895
722,-0.055,-0.312,0.887
723,-0.035,-0.305,0.871
724,0.004,-0.281,0.895
725,0.004,-0.266,0.930
726,-0.023,-0.262,0.918
727,-0.047,-0.297,0.902
728,-0.035,-0.297,0.863
729,0.004,-0.297,0.879
730,-0.020,-0.285,0.906
731,-0.012,-0.281,0.914
732,-0.039,-0.289,0.910
733,0.008,-0.277,0.891
734,0.016,-0.273,0.887
735,-0.023,-0.293,0.898
736,-0.047,-0.305,0.898
737,-0.027,-0.289,0.895
738,0.008,-0.273,0.895
739,0.012,-0.266,0.898
740,-0.055,-0.289,0.926
741,-0.035,-0.301,0.895
742,-0.035,-0.301,0.898
743,0.004,-0.281,0.875
744,-0.008,-0.273,0.902
745,-0.020,-0.270,0.914
746,-0.027,-0.297,0.898
747,-0.023,-0.297,0.898
748,-0.016,-0.289,0.887
749,-0.004,-0.281,0.891
750,-0.016,-0.281,0.906
751,-0.031,-0.285,0.910
752,-0.035,-0.293,0.902
753,-0.016,-0.293,0.891
754,-0.004,-0.281,0.895
755,0.004,-0.266,0.906
756,-0.004,-0.289,0.902
757,-0.031,-0.297,0.906
758,-0.020,-0.289,0.883
759,-0.027,-0.277,0.891
760,-0.082,-0.289,0.883
761,0.000,-0.285,0.906
762,-0.020,-0.285,0.914
763,-0.004,-0.289,0.891
764,-0.023,-0.285,0.887
765,-0.012,-0.277,0.895
766,-0.023,-0.281,0.914
767,-0.016,-0.285,0.898
768,-0.020,-0.281,0.906
769,-0.012,-0.281,0.891
770,-0.008,-0.301,0.875
771,-0.031,-0.285,0.906
772,-0.020,-0.281,0.910
773,-0.023,-0.285,0.906
774,-0.004,-0.277,0.883
775,-0.035,-0.289,0.895
776,-0.023,-0.289,0.898
777,-0.008,-0.285,0.902
778,0.000,-0.273,0.898
779,-0.020,-0.289,0.898
780,-0.047,-0.305,0.867
781,-0.035,-0.293,0.895
782,-0.008,-0.273,0.902
783,0.008,-0.273,0.902
784,-0.027,-0.293,0.898
785,-0.027,-0.301,0.887
786,-0.008,-0.301,0.895
787,0.012,-0.266,0.906
788,0.004,-0.266,0.906
789,-0.043,-0.285,0.902
790,-0.031,-0.301,0.871
791,-0.027,-0.289,0.887
792,0.004,-0.270,0.914
793,-0.008,-0.277,0.918
794,-0.012,-0.285,0.902
795,-0.043,-0.305,0.891
796,-0.004,-0.285,0.898
797,0.016,-0.277,0.895
798,-0.027,-0.270,0.906
799,-0.035,-0.289,0.902
800,-0.031,-0.309,0.895
801,-0.008,-0.281,0.883
802,0.012,-0.266,0.902
803,-0.023,-0.277,0.918
804,-0.027,-0.293,0.902
805,-0.039,-0.289,0.883
806,-0.016,-0.285,0.891
807,-0.012,-0.285,0.910
808,-0.008,-0.270,0.914
809,-0.016,-0.289,0.910
810,-0.027,-0.289,0.895
811,-0.023,-0.301,0.879
812,-0.008,-0.281,0.883
813,-0.008,-0.270,0.914
814,-0.020,-0.289,0.910
815,-0.020,-0.281,0.891
816,-0.027,-0.293,0.898
817,-0.027,-0.293,0.898
818,-0.008,-0.289,0.895
819,0.008,-0.273,0.898
820,-0.031,-0.281,0.914
821,0.008,-0.289,0.871
822,-0.020,-0.281,0.906
823,-0.023,-0.281,0.891
824,-0.008,-0.297,0.891
825,-0.008,-0.281,0.918
826,-0.023,-0.285,0.910
827,-0.020,-0.285,0.895
828,-0.020,-0.281,0.891
829,-0.023,-0.277,0.898
830,-0.012,-0.281,0.895
831,-0.031,-0.285,0.902
832,-0.012,-0.293,0.895
833,0.008,-0.281,0.887
834,-0.012,-0.277,0.902
835,-0.020,-0.285,0.918
836,-0.023,-0.281,0.895
837,-0.023,-0.281,0.895
838,-0.035,-0.289,0.898
839,-0.012,-0.293,0.891
840,-0.020,-0.285,0.898
841,-0.020,-0.266,0.875
842,-0.027,-0.281,0.895
843,-0.012,-0.301,0.891
844,-0.027,-0.285,0.887
845,-0.023,-0.285,0.895
846,0.012,-0.281,0.891
847,-0.020,-0.270,0.922
848,0.012,-0.277,0.898
849,-0.039,-0.289,0.891
850,-0.020,-0.297,0.883
851,-0.020,-0.285,0.895
852,0.012,-0.266,0.918
853,0.004,-0.273,0.914
854,-0.027,-0.281,0.891
855,-0.059,-0.305,0.887
856,-0.031,-0.305,0.883
857,0.008,-0.277,0.906
858,0.000,-0.262,0.922
859,0.000,-0.266,0.906
860,-0.047,-0.301,0.855
861,-0.059,-0.320,0.867
862,0.012,-0.285,0.891
863,0.023,-0.254,0.918
864,-0.008,-0.281,0.918
865,-0.051,-0.293,0.891
866,-0.039,-0.305,0.879
867,0.016,-0.277,0.887
868,-0.008,-0.270,0.902
869,-0.031,-0.281,0.918
870,-0.047,-0.297,0.902
871,-0.020,-0.297,0.875
872,0.023,-0.277,0.887
873,0.012,-0.266,0.910
874,-0.027,-0.273,0.910
875,-0.070,-0.312,0.902
876,-0.031,-0.305,0.871
877,0.012,-0.277,0.879
878,0.008,-0.258,0.914
879,-0.031,-0.281,0.918
880,-0.043,-0.316,0.879
881,-0.039,-0.305,0.879
882,0.000,-0.281,0.879
