Sample,X,Y,Z
125,0.281,-0.285,0.938
126,0.395,-0.215,1.031
127,0.320,-0.227,0.973
128,0.203,-0.305,0.844
129,0.039,-0.344,0.770
130,0.047,-0.340,0.816
131,0.109,-0.305,0.918
132,0.203,-0.258,0.965
133,0.238,-0.207,0.988
134,0.258,-0.223,0.938
135,0.156,-0.254,0.898
136,0.016,-0.359,0.848
137,-0.062,-0.430,0.816
138,-0.023,-0.383,0.859
139,0.145,-0.234,0.938
140,0.301,-0.199,1.027
141,0.332,-0.180,1.012
142,0.230,-0.262,0.934
143,0.035,-0.352,0.840
144,-0.023,-0.371,0.781
145,0.020,-0.375,0.832
146,0.172,-0.285,0.957
147,0.379,-0.254,0.996
148,0.527,-0.223,0.988
149,0.551,-0.176,0.938
150,0.184,-0.250,0.879
151,-0.066,-0.336,0.805
152,-0.113,-0.426,0.812
153,0.176,-0.367,0.883
154,0.379,-0.191,1.043
155,0.496,-0.082,1.051
156,0.254,-0.250,0.914
157,-0.176,-0.410,0.793
158,-0.320,-0.469,0.750
159,0.074,-0.359,0.848
160,0.480,-0.141,1.012
161,0.523,-0.125,1.051
162,0.254,-0.266,0.902
163,-0.129,-0.371,0.820
164,-0.090,-0.418,0.750
165,0.031,-0.316,0.844
166,0.105,-0.316,0.969
167,0.227,-0.273,1.020
168,0.320,-0.199,0.996
169,0.309,-0.141,0.992
170,0.289,-0.215,0.914
171,0.145,-0.312,0.832
172,-0.105,-0.406,0.824
173,-0.148,-0.465,0.820
174,0.094,-0.348,0.863
175,0.207,-0.191,0.980
176,0.414,-0.215,0.980
177,0.355,-0.273,0.941
178,0.281,-0.289,0.879
179,0.023,-0.258,0.812
180,-0.156,-0.363,0.840
181,0.133,-0.340,0.855
182,0.199,-0.258,1.023
183,0.547,-0.219,1.012
184,0.512,-0.211,0.980
185,0.180,-0.270,0.840
186,-0.219,-0.352,0.773
187,-0.367,-0.414,0.836
188,0.223,-0.324,0.895
189,0.320,-0.219,1.086
190,0.754,-0.105,0.996
191,0.164,-0.234,0.969
192,-0.035,-0.340,0.785
193,-0.184,-0.473,0.734
194,-0.016,-0.348,0.867
195,0.328,-0.215,0.973
196,0.574,-0.145,0.973
197,0.133,-0.223,0.949
198,-0.285,-0.352,0.879
199,-0.242,-0.430,0.789
200,0.078,-0.312,0.918
201,0.508,-0.258,0.938
202,0.332,-0.246,1.012
203,0.438,-0.191,0.914
204,0.004,-0.195,0.930
205,0.109,-0.324,0.809
206,0.305,-0.391,0.742
207,-0.195,-0.473,0.883
208,0.129,-0.340,0.852
209,-0.098,-0.223,0.988
210,0.195,-0.215,0.992
211,0.484,-0.207,0.992
212,0.289,-0.234,1.062
213,0.527,-0.250,0.930
214,0.148,-0.262,0.922
215,0.105,-0.285,0.832
216,0.332,-0.324,0.766
217,-0.145,-0.391,0.949
218,0.289,-0.387,0.789
219,0.352,-0.434,0.840
220,0.293,-0.211,0.941
221,0.270,-0.133,0.957
222,0.422,-0.121,0.961
223,0.191,-0.156,0.945
224,-0.266,-0.375,0.898
225,-0.043,-0.453,0.766
226,-0.211,-0.465,0.875
227,0.062,-0.332,0.945
228,0.344,-0.238,0.992
229,0.383,-0.180,1.008
230,0.199,-0.211,0.898
231,-0.016,-0.223,0.816
232,-0.316,-0.434,0.758
233,-0.086,-0.496,0.777
234,0.203,-0.324,0.906
235,0.348,-0.215,1.020
236,0.645,-0.262,0.938
237,0.656,-0.191,0.902
238,-0.047,-0.199,0.926
239,0.004,-0.258,0.820
240,-0.340,-0.383,0.914
241,-0.117,-0.383,0.973
242,0.516,-0.309,1.000
243,0.410,-0.121,1.156
244,0.855,-0.102,0.871
245,0.250,-0.258,0.840
246,-0.230,-0.344,0.797
247,-0.273,-0.406,0.867
248,-0.070,-0.426,0.918
249,0.551,-0.246,1.000
250,0.824,-0.203,0.969
251,0.703,-0.141,0.898
252,0.188,-0.133,0.836
253,-0.660,-0.438,0.789
254,-0.445,-0.566,0.695
255,-0.523,-0.566,0.961
256,0.953,-0.098,0.879
257,0.777,0.094,1.098
258,0.312,-0.055,0.996
259,-0.230,-0.402,0.789
260,-1.254,-0.605,0.914
261,-0.047,-0.668,0.707
262,0.418,-0.168,1.031
263,0.656,0.223,1.152
264,0.770,-0.078,0.930
265,0.059,-0.402,0.863
266,-1.102,-0.602,0.965
267,-0.227,-0.613,0.746
268,0.242,-0.293,0.949
269,1.059,0.055,0.895
270,0.859,-0.027,0.836
271,-0.273,-0.168,1.008
272,-0.312,-0.652,0.840
273,-0.180,-0.465,0.957
274,0.238,-0.270,0.914
275,0.535,-0.035,0.781
276,-0.059,-0.172,0.777
277,-0.324,-0.289,0.785
278,-0.621,-0.449,0.969
279,-0.027,-0.445,0.930
280,0.203,-0.266,0.926
281,0.184,-0.117,0.852
282,-0.031,-0.281,0.777
283,-0.613,-0.359,0.934
284,-0.332,-0.312,0.980
285,0.242,-0.324,0.992
286,0.461,-0.230,0.953
287,0.195,-0.188,0.871
288,-0.227,-0.141,0.773
289,-0.953,-0.480,0.898
290,0.191,-0.434,0.762
291,-0.137,-0.328,1.117
292,0.789,-0.020,0.938
293,0.004,-0.164,1.055
294,-0.543,-0.195,0.961
295,-0.293,-0.539,0.793
296,0.082,-0.402,0.898
297,0.238,-0.234,1.043
298,0.535,-0.227,0.848
299,0.020,-0.176,0.879
300,-0.023,-0.379,0.812
301,-0.125,-0.316,0.922
302,0.148,-0.250,0.922
303,0.129,-0.422,0.836
304,-0.367,-0.297,0.797
305,-0.156,-0.316,0.793
306,-0.348,-0.238,1.016
307,0.266,-0.215,1.016
308,0.445,-0.098,1.016
309,0.047,-0.332,0.805
310,-0.176,-0.512,0.645
311,-0.590,-0.332,0.816
312,0.352,-0.371,0.812
313,0.328,-0.074,1.090
314,0.250,-0.055,1.051
315,-0.254,-0.453,0.812
316,-0.695,-0.445,0.754
317,-0.738,-0.387,0.891
318,0.328,-0.168,0.953
319,0.301,-0.074,1.180
320,0.191,-0.109,1.152
321,-0.352,-0.285,0.898
322,-0.445,-0.566,0.758
323,0.117,-0.398,0.742
324,0.293,-0.230,0.910
325,0.180,-0.176,1.008
326,0.020,-0.328,0.828
327,-0.191,-0.398,0.781
328,-0.285,-0.191,0.910
329,0.258,-0.352,0.879
330,0.531,-0.160,0.965
331,0.160,-0.141,1.016
332,-0.473,-0.316,0.867
333,-0.441,-0.441,0.750
334,-0.078,-0.523,0.844
335,0.406,-0.117,0.973
336,0.293,-0.156,1.082
337,0.133,-0.203,0.895
338,-0.473,-0.414,0.711
339,-0.523,-0.582,0.699
340,0.352,-0.316,0.863
341,0.285,-0.082,1.152
342,0.625,-0.020,0.965
343,-0.160,-0.215,0.918
344,-0.648,-0.445,0.742
345,-0.320,-0.594,0.672
346,0.055,-0.367,0.949
347,0.383,-0.055,1.012
348,-0.113,-0.172,1.098
349,-0.047,-0.188,0.859
350,-0.504,-0.500,0.832
351,-0.094,-0.363,0.910
352,0.215,-0.230,1.023
353,0.145,-0.191,0.984
354,0.047,-0.215,0.887
355,-0.242,-0.402,0.871
356,-0.012,-0.234,0.922
357,0.012,-0.367,0.902
358,0.566,-0.254,0.824
359,-0.137,-0.145,0.961
360,-0.309,-0.426,0.777
361,-0.293,-0.402,0.816
362,-0.012,-0.285,0.961
363,0.473,-0.227,0.984
364,0.262,-0.023,1.016
365,-0.297,-0.453,0.863
366,-0.254,-0.352,0.637
367,-0.531,-0.516,0.836
368,0.438,-0.148,0.875
369,0.449,-0.141,0.992
370,0.113,-0.168,0.977
371,-0.129,-0.223,0.781
372,-0.781,-0.488,0.844
373,-0.250,-0.387,0.828
374,0.453,-0.230,0.922
375,-0.086,-0.086,1.172
376,0.238,-0.273,0.938
377,0.047,-0.340,0.879
378,-0.453,-0.465,0.945
379,-0.027,-0.188,0.902
380,0.699,-0.254,0.809
381,0.023,-0.344,0.945
382,-0.086,-0.234,0.824
383,-0.367,-0.312,0.840
384,-0.176,-0.414,0.906
385,0.766,-0.105,0.840
386,-0.141,-0.230,1.098
387,-0.133,-0.234,0.891
388,-0.352,-0.391,0.746
389,-0.938,-0.438,0.945
390,0.199,-0.324,0.867
391,0.625,-0.262,1.043
392,0.363,-0.066,1.105
393,-0.070,-0.152,0.902
394,-0.523,-0.527,0.715
395,-0.516,-0.512,0.793
396,0.379,-0.301,0.836
397,0.656,0.008,1.004
398,0.273,-0.227,0.969
399,-0.035,-0.312,0.742
400,-0.812,-0.363,0.852
401,-0.207,-0.469,0.754
402,0.508,-0.266,0.891
403,0.297,-0.133,1.078
404,0.051,-0.168,0.992
405,-0.340,-0.285,0.895
406,-0.531,-0.426,0.926
407,0.340,-0.359,0.895
408,0.484,-0.168,1.012
409,0.176,-0.242,0.957
410,-0.160,-0.328,0.754
411,-0.191,-0.387,0.715
412,-0.297,-0.320,0.871
413,0.359,-0.223,0.918
414,0.172,-0.227,0.973
415,-0.145,-0.230,0.934
416,-0.645,-0.441,0.879
417,0.070,-0.309,0.832
418,-0.332,-0.086,1.160
419,0.633,-0.262,0.918
420,-0.266,-0.172,1.082
421,-0.566,-0.430,0.828
422,-0.113,-0.496,0.641
423,-0.195,-0.285,0.969
424,0.879,-0.133,0.855
425,0.098,-0.078,1.043
426,-0.445,-0.324,0.891
427,-0.285,-0.406,0.609
428,-0.930,-0.531,0.840
429,0.621,-0.324,0.781
430,0.523,-0.117,1.078
431,0.184,-0.066,1.125
432,-0.031,-0.266,0.820
433,-0.789,-0.566,0.855
434,0.113,-0.441,0.781
435,0.113,-0.441,0.781
436,0.707,-0.105,0.980
437,0.184,-0.023,1.172
438,0.383,-0.262,0.766
439,-0.254,-0.402,0.773
440,-0.598,-0.547,0.828
441,-0.051,-0.230,0.875
442,0.371,-0.273,0.910
443,0.199,-0.121,0.945
444,-0.453,-0.289,0.906
445,-0.621,-0.434,0.914
446,0.176,-0.320,0.863
447,0.324,-0.125,1.102
448,0.180,-0.156,1.055
449,-0.176,-0.367,0.871
450,-0.668,-0.434,0.832
451,-0.172,-0.391,0.832
452,0.426,-0.129,0.949
453,0.562,-0.188,0.945
454,0.242,-0.223,0.832
455,-0.691,-0.266,0.848
456,-0.453,-0.430,0.711
457,-0.324,-0.469,0.820
458,0.418,-0.273,0.949
459,0.516,-0.043,1.023
460,-0.211,-0.152,1.074
461,-0.359,-0.422,0.812
462,-0.305,-0.457,0.754
463,-0.105,-0.371,0.945
464,0.633,-0.109,0.902
465,0.105,-0.141,1.035
466,-0.121,-0.289,0.879
467,-0.168,-0.371,0.766
468,-0.234,-0.469,0.848
469,0.504,-0.227,0.816
470,0.328,-0.238,0.898
471,-0.320,-0.254,1.000
472,-0.414,-0.293,0.812
473,-0.273,-0.469,0.887
474,0.523,-0.184,0.969
475,0.453,-0.109,1.145
476,0.020,-0.113,1.031
477,-0.191,-0.316,0.805
478,-0.898,-0.586,0.875
479,0.246,-0.312,0.762
480,0.344,-0.223,1.043
481,0.262,-0.051,1.086
482,0.141,-0.164,0.812
483,-0.848,-0.453,0.812
484,-0.598,-0.555,0.672
485,-0.070,-0.371,0.816
486,0.500,-0.152,0.969
487,0.484,-0.031,1.039
488,-0.152,-0.246,1.016
489,-0.348,-0.395,0.828
490,-0.480,-0.523,0.832
491,0.480,-0.352,0.789
492,0.262,-0.172,0.984
493,0.164,-0.062,0.945
494,-0.168,-0.281,0.801
495,-0.508,-0.465,0.832
496,0.094,-0.348,0.824
497,0.332,-0.219,0.973
498,0.066,-0.094,1.008
499,-0.215,-0.273,0.879
500,-0.566,-0.418,0.828
501,-0.297,-0.539,0.875
502,0.418,-0.273,1.023
503,0.621,0.055,1.090
504,0.047,-0.113,1.023
505,-0.125,-0.402,0.699
506,-0.594,-0.586,0.793
507,-0.137,-0.336,0.848
508,0.484,-0.090,0.949
509,0.336,-0.129,0.980
510,-0.137,-0.336,0.848
511,-0.438,-0.398,0.828
512,-0.555,-0.324,0.980
513,0.332,-0.230,0.914
514,0.617,-0.199,0.941
515,0.008,-0.160,1.012
516,-0.375,-0.367,0.887
517,-0.176,-0.453,0.812
518,0.180,-0.379,0.824
519,0.320,-0.199,0.961
520,0.496,-0.234,0.855
521,-0.211,-0.312,0.859
522,-0.523,-0.285,0.746
523,-0.430,-0.414,0.750
524,0.090,-0.332,0.863
525,0.242,-0.215,0.961
526,0.082,-0.062,1.031
527,-0.355,-0.254,1.012
528,-0.441,-0.367,0.895
529,-0.223,-0.430,0.891
530,0.234,-0.332,0.988
531,0.680,-0.082,0.961
532,-0.047,-0.188,1.027
533,-0.199,-0.332,0.793
534,-0.312,-0.492,0.754
535,0.012,-0.453,0.832
536,0.598,-0.137,0.867
537,-0.117,-0.105,1.066
538,-0.082,-0.137,0.871
539,-0.562,-0.484,0.840
540,-0.379,-0.441,0.922
541,0.598,-0.164,0.973
542,0.270,-0.039,1.141
543,0.160,-0.078,1.000
544,-0.414,-0.465,0.754
545,-0.199,-0.508,0.711
546,-0.008,-0.363,0.816
547,0.320,-0.281,0.848
548,0.387,-0.207,0.836
549,-0.258,-0.289,0.895
550,-0.227,-0.359,0.805
551,-0.074,-0.316,0.844
552,0.152,-0.258,0.934
553,0.090,-0.137,0.938
554,-0.102,-0.223,0.977
555,-0.398,-0.324,0.977
556,-0.160,-0.402,0.828
557,-0.062,-0.379,0.949
558,0.539,-0.129,0.945
559,-0.203,-0.297,1.031
560,-0.223,-0.152,0.930
561,-0.125,-0.445,0.715
562,-0.285,-0.391,0.883
563,0.539,-0.258,0.891
564,0.543,-0.082,1.004
565,-0.246,-0.117,1.031
566,-0.242,-0.371,0.750
567,-0.609,-0.520,0.840
568,0.059,-0.340,0.832
569,0.355,-0.156,1.000
570,0.016,-0.164,1.113
571,0.090,-0.223,0.891
572,-0.445,-0.406,0.918
573,-0.199,-0.414,0.883
574,0.578,-0.242,0.812
575,0.324,-0.223,0.984
576,0.191,-0.109,0.891
577,-0.336,-0.352,0.816
578,-0.172,-0.500,0.715
579,-0.020,-0.430,0.797
580,0.332,-0.250,0.844
581,0.262,-0.078,0.961
582,-0.457,-0.297,1.004
583,-0.270,-0.312,0.781
584,-0.355,-0.410,0.852
585,0.184,-0.352,0.957
586,0.602,-0.066,0.984
587,-0.102,-0.152,1.059
588,-0.402,-0.348,0.867
589,-0.332,-0.484,0.770
590,-0.133,-0.383,0.887
591,0.617,-0.211,0.887
592,0.434,0.039,0.945
593,-0.484,-0.285,0.934
594,-0.469,-0.391,0.746
595,-0.527,-0.523,0.820
596,-0.156,-0.352,1.000
597,0.715,-0.074,0.969
598,0.023,-0.078,1.172
599,0.090,-0.285,0.906
600,-0.449,-0.398,0.895
601,-0.215,-0.426,0.883
602,0.441,-0.270,0.812
603,0.305,-0.125,0.926
604,-0.043,-0.188,0.938
605,-0.309,-0.395,0.777
606,-0.133,-0.457,0.797
607,0.148,-0.203,0.891
608,-0.012,-0.293,0.906
609,0.234,-0.199,0.844
610,-0.410,-0.332,0.898
611,-0.340,-0.398,0.852
612,0.129,-0.324,0.938
613,0.367,-0.184,1.051
614,0.316,-0.270,0.891
615,-0.062,-0.176,0.863
616,-0.500,-0.422,0.828
617,-0.215,-0.395,0.773
618,0.168,-0.332,0.895
619,0.527,-0.094,1.000
620,0.082,-0.137,0.996
621,-0.203,-0.199,0.898
622,-0.641,-0.500,0.820
623,-0.145,-0.500,0.738
624,0.059,-0.348,1.016
625,0.332,0.004,1.059
626,0.117,-0.215,0.980
627,-0.512,-0.297,0.988
628,-0.270,-0.453,0.805
629,0.027,-0.438,0.852
630,0.742,-0.086,0.922
631,0.156,-0.090,1.008
632,-0.051,-0.223,0.844
633,-0.273,-0.410,0.758
634,-0.383,-0.477,0.840
635,0.496,-0.293,0.832
636,0.238,-0.195,0.957
637,-0.133,-0.125,1.004
638,-0.312,-0.336,0.828
639,-0.523,-0.453,0.906
640,0.148,-0.426,0.898
641,0.590,-0.043,1.043
642,0.422,-0.020,1.004
643,-0.406,-0.367,0.875
644,-0.441,-0.484,0.688
645,-0.277,-0.570,0.758
646,0.395,-0.254,0.863
647,0.398,-0.059,0.957
648,0.039,-0.098,0.922
649,-0.625,-0.332,0.883
650,-0.438,-0.484,0.789
651,-0.387,-0.410,1.008
652,0.281,-0.090,1.000
653,0.570,-0.156,0.961
654,-0.145,-0.223,1.070
655,-0.422,-0.430,0.941
656,-0.422,-0.430,0.941
657,0.137,-0.352,0.797
658,0.074,-0.367,0.938
659,0.918,-0.254,0.758
660,0.148,-0.031,1.000
661,-0.074,-0.238,0.832
662,-0.457,-0.426,0.824
663,-0.223,-0.520,0.773
664,0.309,-0.305,0.895
665,0.254,-0.004,1.004
666,-0.324,-0.168,1.094
667,-0.223,-0.258,0.809
668,-0.664,-0.578,0.902
669,0.148,-0.328,0.887
670,0.152,-0.133,0.992
671,0.039,-0.207,0.875
672,-0.250,-0.355,0.754
673,-0.602,-0.461,0.855
674,0.246,-0.441,0.762
675,0.578,-0.098,0.949
676,0.234,-0.168,0.941
677,0.273,-0.125,0.773
678,-0.812,-0.477,0.898
679,-0.336,-0.465,0.816
680,0.020,-0.383,0.965
681,0.398,-0.137,1.070
682,0.406,0.012,1.070
683,-0.281,-0.270,1.031
684,-0.316,-0.438,0.918
685,0.102,-0.340,0.883
686,0.391,-0.223,0.961
687,0.562,-0.094,0.887
688,0.102,-0.137,0.859
689,-0.406,-0.523,0.773
690,-0.203,-0.539,0.719
691,0.051,-0.359,0.812
692,0.527,-0.094,0.867
693,-0.281,-0.141,1.031
694,-0.445,-0.246,0.902
695,-0.484,-0.500,0.855
696,-0.320,-0.426,0.992
697,0.570,-0.082,0.996
698,0.023,-0.117,1.043
699,0.109,-0.223,0.828
700,-0.578,-0.387,0.875
701,-0.527,-0.582,0.789
702,0.340,-0.383,0.750
703,0.277,-0.066,1.012
704,0.520,-0.078,0.867
705,-0.258,-0.191,0.906
706,-0.672,-0.477,0.836
707,-0.137,-0.574,0.727
708,0.297,-0.355,0.938
709,0.438,-0.047,1.086
710,0.215,-0.016,1.113
711,-0.066,-0.207,0.996
712,-0.391,-0.465,0.930
713,-0.074,-0.441,0.871
714,0.449,-0.180,0.887
715,0.738,-0.039,0.820
716,-0.383,-0.203,0.957
717,-0.301,-0.402,0.707
718,-0.434,-0.566,0.762
719,0.035,-0.434,0.840
720,0.570,-0.125,0.855
721,-0.191,-0.027,1.070
722,-0.438,-0.328,0.891
723,-0.250,-0.523,0.859
724,-0.227,-0.320,1.031
725,0.305,-0.141,1.012
726,0.387,-0.094,0.918
727,-0.312,-0.258,0.969
728,-0.398,-0.402,0.738
729,-0.336,-0.578,0.793
730,0.391,-0.195,0.844
731,0.070,-0.133,0.926
732,0.137,-0.148,0.859
733,-0.426,-0.301,0.910
734,-0.520,-0.477,0.902
735,-0.520,-0.477,0.902
736,0.277,-0.332,0.871
737,0.285,-0.160,1.008
738,0.129,-0.254,0.945
739,0.023,-0.207,0.887
740,-0.570,-0.512,0.938
741,-0.105,-0.414,0.836
742,0.391,-0.227,0.945
743,0.750,-0.059,0.961
744,0.277,-0.016,0.965
745,-0.516,-0.289,0.875
746,-0.441,-0.566,0.711
747,-0.184,-0.496,0.758
748,0.223,-0.238,0.945
749,0.461,-0.094,0.930
750,-0.133,-0.109,1.047
751,-0.441,-0.430,0.945
752,-0.164,-0.527,0.762
753,-0.125,-0.305,0.965
754,0.434,-0.086,0.883
755,0.008,-0.113,0.988
756,-0.250,-0.207,0.910
757,-0.418,-0.547,0.777
758,-0.012,-0.496,0.770
759,0.281,-0.172,0.977
760,-0.031,-0.051,0.984
761,-0.016,-0.195,0.855
762,-0.484,-0.426,0.895
763,-0.203,-0.430,0.809
764,0.246,-0.273,0.922
765,0.348,-0.023,1.031
766,0.141,-0.203,0.973
767,-0.215,-0.461,0.871
768,-0.426,-0.500,0.848
769,0.406,-0.383,0.730
770,0.441,-0.145,1.008
771,0.535,-0.004,0.969
772,-0.188,-0.211,0.918
773,-0.559,-0.445,0.836
774,-0.223,-0.473,0.750
775,-0.246,-0.273,0.926
776,0.551,-0.117,0.887
777,0.000,-0.180,1.027
778,-0.555,-0.277,0.973
779,-0.355,-0.473,0.805
780,-0.172,-0.535,0.918
781,0.340,-0.105,0.977
782,0.699,-0.105,0.859
783,0.008,-0.066,0.965
784,-0.668,-0.445,0.855
785,-0.199,-0.613,0.656
786,-0.051,-0.414,0.895
787,0.762,-0.008,0.918
788,0.262,0.074,1.016
789,-0.551,-0.312,0.992
790,-0.438,-0.574,0.824
791,-0.535,-0.531,0.918
792,0.602,-0.168,0.922
793,0.461,0.086,1.023
794,0.062,-0.184,0.953
795,-0.258,-0.480,0.828
796,-0.512,-0.566,0.883
797,0.297,-0.316,0.797
798,0.715,-0.090,0.840
799,0.332,-0.141,0.855
800,-0.301,-0.223,0.859
801,-0.758,-0.512,0.832
802,-0.152,-0.527,0.742
803,-0.266,-0.250,1.027
804,0.652,0.023,0.926
805,0.145,-0.059,1.059
806,-0.734,-0.324,1.004
807,-0.375,-0.574,0.785
808,-0.215,-0.570,0.879
809,0.695,-0.078,0.961
810,0.418,0.055,1.031
811,-0.102,-0.102,0.914
812,-0.445,-0.551,0.762
813,-0.707,-0.637,0.797
814,0.305,-0.348,0.828
815,0.613,0.070,0.977
816,0.070,0.004,1.070
817,-0.129,-0.305,0.855
818,-0.512,-0.637,0.848
819,-0.180,-0.445,0.848
820,0.328,-0.160,1.066
821,0.465,-0.043,0.961
822,-0.098,-0.238,0.914
823,-0.203,-0.480,0.816
824,-0.184,-0.453,0.898
825,0.492,-0.195,0.832
826,0.305,-0.117,0.910
827,0.301,-0.141,0.816
828,-0.422,-0.438,0.859
829,-0.355,-0.457,0.824
830,-0.141,-0.438,0.840
831,0.273,-0.219,0.930
832,0.297,-0.098,1.016
833,-0.109,-0.117,1.012
834,-0.598,-0.355,0.957
835,-0.336,-0.512,0.805
836,-0.035,-0.418,0.832
837,0.203,-0.152,0.918
838,0.297,-0.062,0.898
839,-0.441,-0.266,0.934
840,-0.359,-0.523,0.766
841,-0.074,-0.395,0.828
842,0.352,-0.289,0.953
843,0.246,0.152,1.082
844,-0.203,-0.125,0.980
845,-0.484,-0.531,0.836
846,-0.312,-0.434,0.832
847,-0.176,-0.441,0.938
848,0.559,-0.082,0.922
849,0.410,-0.066,0.992
850,-0.387,-0.312,0.922
851,-0.551,-0.613,0.820
852,-0.238,-0.473,0.844
853,0.777,-0.082,0.852
854,0.355,0.105,1.051
855,0.340,-0.133,0.867
856,-0.445,-0.453,0.828
857,-0.633,-0.613,0.797
858,0.062,-0.410,0.746
859,0.184,-0.160,0.918
860,0.301,-0.051,0.914
861,-0.336,-0.184,0.965
862,-0.914,-0.465,0.926
863,-0.379,-0.656,0.719
864,-0.043,-0.262,0.977
865,0.324,0.066,0.996
866,-0.039,0.000,1.023
867,-0.539,-0.320,0.871
868,-0.777,-0.598,0.801
869,-0.324,-0.555,0.750
870,-0.055,-0.191,0.992
871,0.742,0.121,0.930
872,-0.129,-0.105,0.977
873,-0.609,-0.309,0.789
874,-1.211,-0.797,0.777
875,-0.625,-0.566,0.848
876,0.074,-0.012,1.023
877,0.371,0.129,1.102
878,0.535,0.008,0.934
879,-0.906,-0.387,0.992
880,-0.941,-0.781,0.746
881,-0.383,-0.516,0.750
882,0.211,-0.141,0.910
883,0.676,0.215,0.945
884,0.258,-0.078,0.902
885,-0.266,-0.418,0.812
886,-0.977,-0.676,0.824
887,-0.504,-0.637,0.734
888,-0.059,-0.207,0.918
889,0.402,-0.004,1.043
890,0.828,0.121,0.965
891,-0.379,-0.133,1.047
892,-0.648,-0.551,0.781
893,-1.223,-0.652,0.840
894,-0.449,-0.461,0.734
895,-0.051,-0.145,0.922
896,0.637,-0.055,0.910
897,0.355,0.008,1.020
898,-0.156,-0.219,0.887
899,-1.191,-0.535,0.906
900,-0.973,-0.672,0.715
