Sample,X,Y,Z
125,0.039,-0.082,0.941
126,0.031,-0.062,0.938
127,0.031,-0.094,0.949
128,0.039,-0.043,0.938
129,0.031,-0.074,0.949
130,0.039,-0.051,0.938
131,0.035,-0.059,0.949
132,0.039,-0.070,0.945
133,0.035,-0.066,0.945
134,0.031,-0.082,0.930
135,0.023,-0.062,0.945
136,0.035,-0.074,0.941
137,0.027,-0.062,0.941
138,0.031,-0.066,0.945
139,0.027,-0.059,0.938
140,0.031,-0.086,0.934
141,0.027,-0.062,0.934
142,0.043,-0.074,0.938
143,0.020,-0.070,0.938
144,0.047,-0.074,0.934
145,0.039,-0.070,0.930
146,0.039,-0.070,0.930
147,0.031,-0.086,0.941
148,0.047,-0.055,0.934
149,0.035,-0.066,0.953
150,0.055,-0.043,0.949
151,0.039,-0.059,0.957
152,0.031,-0.059,0.938
153,0.023,-0.078,0.953
154,0.031,-0.070,0.934
155,0.027,-0.055,0.941
156,0.016,-0.078,0.945
157,0.016,-0.070,0.934
158,0.008,-0.066,0.945
159,0.016,-0.047,0.938
160,0.027,-0.070,0.965
161,0.020,-0.062,0.930
162,0.008,-0.086,0.941
163,0.020,-0.066,0.926
164,0.016,-0.078,0.938
165,0.020,-0.066,0.930
166,0.004,-0.086,0.938
167,0.027,-0.078,0.922
168,0.023,-0.059,0.941
169,0.027,-0.066,0.938
170,0.023,-0.066,0.941
171,0.020,-0.082,0.953
172,0.020,-0.043,0.934
173,0.020,-0.082,0.953
174,0.027,-0.059,0.941
175,0.008,-0.090,0.953
176,0.031,-0.059,0.934
177,0.031,-0.059,0.934
178,0.020,-0.070,0.953
179,0.016,-0.059,0.945
180,0.023,-0.066,0.945
181,0.027,-0.086,0.965
182,0.016,-0.047,0.949
183,0.016,-0.082,0.949
184,0.027,-0.070,0.941
185,0.020,-0.086,0.941
186,0.027,-0.055,0.938
187,0.023,-0.078,0.949
188,0.027,-0.051,0.930
189,0.027,-0.086,0.938
190,0.031,-0.055,0.930
191,0.039,-0.074,0.941
192,0.043,-0.086,0.938
193,0.043,-0.070,0.930
194,0.027,-0.082,0.945
195,0.039,-0.055,0.938
196,0.027,-0.074,0.949
197,0.039,-0.051,0.938
198,0.035,-0.082,0.945
199,0.051,-0.059,0.945
200,0.039,-0.062,0.922
201,0.027,-0.078,0.930
202,0.031,-0.066,0.934
203,0.023,-0.082,0.934
204,0.027,-0.055,0.941
205,0.035,-0.074,0.941
206,0.035,-0.062,0.930
207,0.031,-0.074,0.945
208,0.027,-0.051,0.934
209,0.027,-0.070,0.953
210,0.031,-0.066,0.934
211,0.031,-0.066,0.945
212,0.027,-0.074,0.934
213,0.027,-0.051,0.945
214,0.031,-0.078,0.941
215,0.023,-0.055,0.922
216,0.008,-0.082,0.949
217,0.008,-0.082,0.949
218,0.027,-0.039,0.941
219,0.016,-0.082,0.945
220,0.023,-0.055,0.930
221,0.000,-0.078,0.922
222,0.004,-0.070,0.934
223,0.008,-0.066,0.938
224,0.012,-0.094,0.926
225,0.020,-0.062,0.930
226,0.012,-0.086,0.949
227,0.020,-0.047,0.938
228,0.000,-0.098,0.949
229,0.016,-0.074,0.941
230,0.000,-0.082,0.957
231,0.020,-0.051,0.945
232,0.008,-0.074,0.953
233,0.012,-0.070,0.941
234,0.020,-0.078,0.949
235,0.008,-0.070,0.941
236,0.023,-0.059,0.941
237,0.023,-0.059,0.941
238,0.008,-0.086,0.949
239,0.023,-0.070,0.938
240,0.012,-0.082,0.953
241,-0.008,-0.035,0.914
242,0.008,-0.082,0.941
243,0.020,-0.055,0.930
244,0.008,-0.078,0.949
245,0.031,-0.059,0.934
246,0.023,-0.074,0.949
247,0.031,-0.070,0.930
248,0.004,-0.062,0.949
249,0.027,-0.078,0.941
250,0.027,-0.059,0.938
251,0.023,-0.078,0.941
252,0.027,-0.051,0.934
253,0.039,-0.074,0.938
254,0.031,-0.051,0.938
255,0.031,-0.059,0.938
256,0.027,-0.066,0.930
257,0.027,-0.066,0.938
258,0.027,-0.074,0.938
259,0.039,-0.055,0.934
260,0.090,-0.086,0.930
261,0.039,-0.066,0.938
262,0.023,-0.066,0.934
263,0.039,-0.051,0.930
264,0.020,-0.062,0.949
265,0.031,-0.062,0.930
266,0.031,-0.070,0.945
267,0.031,-0.047,0.941
268,0.027,-0.070,0.949
269,0.023,-0.055,0.941
270,0.016,-0.074,0.953
271,0.016,-0.070,0.945
272,0.039,-0.062,0.945
273,0.020,-0.074,0.953
274,0.023,-0.066,0.938
275,0.027,-0.090,0.945
276,0.020,-0.059,0.930
277,0.016,-0.102,0.953
278,0.031,-0.066,0.922
279,0.020,-0.086,0.949
280,0.035,-0.062,0.930
281,0.004,-0.066,0.930
282,0.012,-0.078,0.938
283,0.008,-0.074,0.949
284,0.023,-0.078,0.941
285,0.012,-0.062,0.945
286,0.016,-0.090,0.949
287,0.020,-0.051,0.934
288,0.008,-0.078,0.953
289,0.008,-0.051,0.941
290,0.008,-0.090,0.945
291,0.008,-0.047,0.934
292,0.004,-0.070,0.949
293,0.023,-0.070,0.930
294,0.020,-0.055,0.945
295,-0.004,-0.066,0.930
296,0.004,-0.070,0.938
297,0.008,-0.074,0.938
298,0.004,-0.047,0.934
299,0.008,-0.082,0.945
300,0.043,-0.047,0.945
301,-0.008,-0.070,0.949
302,0.016,-0.059,0.930
303,0.008,-0.082,0.945
304,0.016,-0.047,0.926
305,0.023,-0.082,0.945
306,0.016,-0.055,0.934
307,0.027,-0.059,0.934
308,0.020,-0.074,0.938
309,0.020,-0.066,0.934
310,0.023,-0.070,0.941
311,0.031,-0.051,0.941
312,0.016,-0.078,0.949
313,0.039,-0.059,0.926
314,0.020,-0.082,0.945
315,0.039,-0.062,0.934
316,0.020,-0.070,0.949
317,0.039,-0.074,0.941
318,0.016,-0.070,0.941
319,0.027,-0.078,0.949
320,0.078,-0.062,0.949
321,0.027,-0.090,0.941
322,0.031,-0.066,0.938
323,0.035,-0.078,0.945
324,0.031,-0.055,0.945
325,0.027,-0.082,0.953
326,0.035,-0.059,0.934
327,0.027,-0.074,0.953
328,0.027,-0.078,0.938
329,0.043,-0.066,0.949
330,0.023,-0.066,0.941
331,0.012,-0.062,0.941
332,0.035,-0.070,0.934
333,0.020,-0.059,0.938
334,0.027,-0.082,0.949
335,0.031,-0.051,0.934
336,0.023,-0.070,0.938
337,0.016,-0.051,0.938
338,0.031,-0.078,0.938
339,0.016,-0.062,0.938
340,0.000,-0.043,0.918
341,0.004,-0.066,0.934
342,0.023,-0.059,0.938
343,0.008,-0.066,0.945
344,0.020,-0.059,0.934
345,0.023,-0.074,0.941
346,0.020,-0.055,0.930
347,0.012,-0.078,0.938
348,0.020,-0.059,0.930
349,0.012,-0.062,0.941
350,0.023,-0.055,0.930
351,0.016,-0.074,0.949
352,0.016,-0.078,0.949
353,0.016,-0.059,0.934
354,0.020,-0.078,0.953
355,0.008,-0.051,0.945
356,0.004,-0.098,0.945
357,0.023,-0.062,0.930
358,0.004,-0.090,0.957
359,0.031,-0.059,0.938
360,0.020,-0.102,0.957
361,0.035,-0.066,0.938
362,0.012,-0.066,0.953
363,0.035,-0.086,0.941
364,0.012,-0.055,0.949
365,0.023,-0.078,0.941
366,0.020,-0.066,0.938
367,0.012,-0.094,0.945
368,0.031,-0.062,0.934
369,0.031,-0.090,0.953
370,0.023,-0.051,0.930
371,0.027,-0.086,0.953
372,0.039,-0.062,0.934
373,0.020,-0.062,0.945
374,0.043,-0.066,0.938
375,0.027,-0.055,0.938
376,0.016,-0.090,0.941
377,0.035,-0.047,0.941
378,0.027,-0.070,0.941
379,0.027,-0.047,0.938
380,0.051,-0.094,0.934
381,0.027,-0.055,0.934
382,0.035,-0.062,0.945
383,0.035,-0.051,0.930
384,0.031,-0.074,0.941
385,0.031,-0.062,0.934
386,0.031,-0.074,0.938
387,0.035,-0.062,0.930
388,0.035,-0.051,0.934
389,0.023,-0.082,0.938
390,0.031,-0.051,0.930
391,0.023,-0.082,0.945
392,0.043,-0.055,0.930
393,0.035,-0.066,0.945
394,0.027,-0.070,0.938
395,0.023,-0.074,0.945
396,0.031,-0.074,0.938
397,0.039,-0.066,0.941
398,0.004,-0.074,0.945
399,0.035,-0.059,0.930
400,0.055,-0.086,0.973
401,-0.004,-0.078,0.934
402,0.020,-0.090,0.953
403,0.020,-0.059,0.938
404,0.016,-0.102,0.949
405,0.031,-0.059,0.934
406,0.023,-0.070,0.957
407,0.008,-0.082,0.941
408,0.020,-0.074,0.953
409,0.023,-0.066,0.941
410,0.008,-0.078,0.961
411,0.023,-0.082,0.945
412,0.023,-0.047,0.934
413,0.012,-0.086,0.949
414,0.016,-0.070,0.938
415,0.031,-0.082,0.941
416,0.000,-0.051,0.941
417,0.000,-0.051,0.941
418,0.020,-0.090,0.941
419,0.027,-0.059,0.930
420,0.012,-0.074,0.949
421,0.016,-0.082,0.957
422,0.035,-0.055,0.934
423,0.008,-0.074,0.945
424,0.027,-0.066,0.934
425,0.016,-0.074,0.938
426,0.023,-0.043,0.934
427,0.008,-0.078,0.945
428,0.031,-0.055,0.930
429,0.016,-0.074,0.945
430,0.016,-0.066,0.930
431,0.023,-0.070,0.941
432,0.031,-0.070,0.938
433,0.023,-0.059,0.941
434,0.020,-0.078,0.941
435,0.039,-0.055,0.930
436,0.023,-0.074,0.949
437,0.023,-0.074,0.949
438,0.031,-0.062,0.930
439,0.023,-0.074,0.953
440,0.039,-0.047,0.930
441,0.051,-0.082,0.961
442,0.051,-0.059,0.926
443,0.043,-0.059,0.934
444,0.027,-0.070,0.941
445,0.035,-0.066,0.941
446,0.043,-0.078,0.938
447,0.016,-0.062,0.945
448,0.035,-0.082,0.953
449,0.039,-0.051,0.926
450,0.023,-0.094,0.949
451,0.023,-0.062,0.934
452,0.043,-0.078,0.949
453,0.023,-0.070,0.938
454,0.027,-0.074,0.941
455,0.039,-0.070,0.938
456,0.035,-0.070,0.938
457,0.020,-0.074,0.953
458,0.027,-0.055,0.934
459,0.020,-0.082,0.945
460,0.090,-0.082,0.922
461,0.027,-0.074,0.938
462,0.020,-0.062,0.941
463,0.031,-0.062,0.934
464,0.016,-0.062,0.938
465,0.016,-0.074,0.945
466,0.016,-0.066,0.941
467,0.031,-0.055,0.938
468,0.012,-0.074,0.949
469,0.027,-0.062,0.934
470,0.004,-0.074,0.953
471,0.016,-0.047,0.938
472,0.012,-0.090,0.941
473,0.027,-0.062,0.934
474,0.008,-0.082,0.941
475,0.020,-0.051,0.934
476,0.004,-0.074,0.938
477,0.004,-0.074,0.938
478,0.008,-0.078,0.938
479,0.012,-0.051,0.934
480,0.012,-0.090,0.945
481,-0.016,-0.062,0.957
482,0.012,-0.074,0.934
483,0.016,-0.055,0.938
484,0.012,-0.078,0.949
485,0.020,-0.055,0.938
486,0.020,-0.078,0.945
487,0.023,-0.078,0.938
488,0.023,-0.070,0.938
489,0.027,-0.059,0.941
490,0.023,-0.082,0.953
491,0.020,-0.074,0.934
492,0.020,-0.055,0.941
493,0.020,-0.070,0.953
494,0.027,-0.055,0.934
495,0.020,-0.082,0.953
496,0.023,-0.070,0.945
497,0.027,-0.082,0.949
498,0.027,-0.059,0.934
499,0.020,-0.066,0.945
500,0.074,-0.082,0.938
501,0.027,-0.055,0.949
502,0.027,-0.074,0.938
503,0.039,-0.066,0.941
504,0.023,-0.059,0.941
505,0.031,-0.066,0.941
506,0.031,-0.066,0.941
507,0.031,-0.066,0.930
508,0.020,-0.062,0.949
509,0.035,-0.062,0.934
510,0.020,-0.074,0.941
511,0.027,-0.055,0.930
512,0.020,-0.078,0.945
513,0.027,-0.062,0.934
514,0.020,-0.059,0.941
515,0.020,-0.070,0.934
516,0.031,-0.055,0.938
517,0.027,-0.074,0.934
518,0.027,-0.055,0.938
519,0.023,-0.078,0.945
520,0.031,-0.051,0.934
521,0.016,-0.070,0.938
522,0.023,-0.059,0.934
523,0.016,-0.070,0.941
524,0.023,-0.066,0.938
525,0.023,-0.062,0.945
526,0.020,-0.066,0.938
527,0.020,-0.051,0.941
528,0.023,-0.074,0.938
529,0.008,-0.059,0.945
530,0.023,-0.082,0.941
531,0.008,-0.070,0.934
532,0.020,-0.074,0.953
533,0.016,-0.062,0.934
534,0.020,-0.078,0.938
535,0.012,-0.078,0.926
536,0.016,-0.059,0.945
537,0.012,-0.086,0.941
538,0.020,-0.055,0.934
539,0.008,-0.086,0.945
540,-0.004,-0.074,0.984
541,0.012,-0.078,0.945
542,0.020,-0.051,0.941
543,0.020,-0.070,0.945
544,0.016,-0.082,0.938
545,0.016,-0.078,0.945
546,0.020,-0.059,0.945
547,0.023,-0.059,0.945
548,0.020,-0.078,0.941
549,0.023,-0.070,0.938
550,0.012,-0.082,0.949
551,0.035,-0.047,0.930
552,0.016,-0.074,0.945
553,0.023,-0.062,0.934
554,0.008,-0.082,0.945
555,0.027,-0.055,0.926
556,0.012,-0.062,0.949
557,0.027,-0.078,0.934
558,0.012,-0.070,0.941
559,0.020,-0.066,0.941
560,0.059,-0.062,0.934
561,0.008,-0.066,0.934
562,0.023,-0.051,0.934
563,0.016,-0.094,0.953
564,0.043,-0.047,0.926
565,0.023,-0.070,0.945
566,0.027,-0.062,0.922
567,0.027,-0.082,0.945
568,0.035,-0.051,0.938
569,0.023,-0.062,0.945
570,0.023,-0.074,0.934
571,0.035,-0.059,0.930
572,0.020,-0.074,0.949
573,0.023,-0.055,0.930
574,0.035,-0.078,0.934
575,0.027,-0.055,0.938
576,0.012,-0.082,0.953
577,0.020,-0.055,0.930
578,0.023,-0.070,0.941
579,0.020,-0.074,0.938
580,0.012,-0.055,0.957
581,0.016,-0.055,0.930
582,0.020,-0.055,0.941
583,0.016,-0.082,0.941
584,0.027,-0.051,0.930
585,0.008,-0.086,0.957
586,0.020,-0.051,0.930
587,0.023,-0.070,0.949
588,0.027,-0.066,0.934
589,0.012,-0.074,0.941
590,0.012,-0.074,0.938
591,0.027,-0.070,0.938
592,0.016,-0.078,0.949
593,0.031,-0.059,0.938
594,0.008,-0.090,0.941
595,0.016,-0.055,0.941
596,0.020,-0.070,0.941
597,0.020,-0.055,0.926
598,0.004,-0.094,0.945
599,0.016,-0.051,0.934
600,0.023,-0.082,0.938
601,0.016,-0.066,0.953
602,0.016,-0.066,0.941
603,0.000,-0.074,0.949
604,0.023,-0.059,0.934
605,0.008,-0.082,0.945
606,0.020,-0.051,0.938
607,0.016,-0.082,0.949
608,0.004,-0.062,0.934
609,0.023,-0.074,0.941
610,0.008,-0.059,0.938
611,0.020,-0.074,0.938
612,0.023,-0.066,0.949
613,0.031,-0.062,0.934
614,0.008,-0.078,0.945
615,0.035,-0.055,0.934
616,0.008,-0.090,0.945
617,0.023,-0.051,0.941
618,0.023,-0.086,0.949
619,0.020,-0.062,0.930
620,-0.016,-0.066,0.953
621,0.035,-0.062,0.945
622,0.023,-0.059,0.945
623,0.027,-0.078,0.930
624,0.023,-0.055,0.945
625,0.031,-0.086,0.945
626,0.031,-0.047,0.930
627,0.027,-0.082,0.945
628,0.023,-0.062,0.934
629,0.023,-0.078,0.941
630,0.027,-0.043,0.930
631,0.027,-0.066,0.953
632,0.035,-0.074,0.926
633,0.031,-0.062,0.949
634,0.020,-0.062,0.945
635,0.031,-0.059,0.949
636,0.027,-0.082,0.938
637,0.023,-0.066,0.938
638,0.027,-0.070,0.945
639,0.035,-0.055,0.945
640,0.055,-0.062,0.938
641,0.020,-0.055,0.938
642,0.043,-0.082,0.953
643,0.016,-0.055,0.930
644,0.027,-0.070,0.941
645,0.008,-0.062,0.938
646,0.035,-0.066,0.934
647,0.020,-0.082,0.949
648,0.027,-0.051,0.934
649,0.008,-0.078,0.953
650,0.027,-0.066,0.930
651,0.020,-0.074,0.949
652,0.016,-0.066,0.934
653,0.008,-0.078,0.945
654,0.016,-0.066,0.934
655,0.023,-0.074,0.941
656,0.008,-0.074,0.945
657,0.008,-0.074,0.945
658,0.027,-0.066,0.934
659,0.008,-0.078,0.945
660,0.023,-0.062,0.938
661,-0.035,-0.078,0.961
662,0.031,-0.047,0.910
663,0.008,-0.082,0.953
664,0.020,-0.055,0.930
665,0.020,-0.082,0.949
666,0.023,-0.062,0.934
667,0.012,-0.078,0.945
668,0.043,-0.070,0.930
669,0.020,-0.059,0.945
670,0.023,-0.078,0.949
671,0.020,-0.062,0.938
672,0.031,-0.086,0.945
673,0.020,-0.055,0.938
674,0.031,-0.066,0.945
675,0.020,-0.059,0.934
676,0.016,-0.086,0.941
677,0.023,-0.062,0.938
678,0.031,-0.070,0.945
679,0.031,-0.062,0.930
680,0.016,-0.066,0.949
681,0.020,-0.090,0.934
682,0.020,-0.055,0.938
683,0.035,-0.086,0.941
684,0.039,-0.047,0.930
685,0.016,-0.094,0.945
686,0.035,-0.062,0.938
687,0.035,-0.062,0.945
688,0.031,-0.066,0.938
689,0.031,-0.066,0.945
690,0.023,-0.074,0.941
691,0.031,-0.066,0.934
692,0.027,-0.074,0.938
693,0.035,-0.062,0.934
694,0.031,-0.086,0.941
695,0.031,-0.055,0.938
696,0.027,-0.082,0.953
697,0.027,-0.082,0.953
698,0.039,-0.047,0.926
699,0.020,-0.082,0.949
700,0.023,-0.066,0.938
701,-0.023,-0.082,0.930
702,0.031,-0.070,0.938
703,0.016,-0.051,0.938
704,0.020,-0.094,0.938
705,0.023,-0.051,0.941
706,0.016,-0.086,0.945
707,0.027,-0.055,0.930
708,0.020,-0.082,0.945
709,0.023,-0.055,0.934
710,0.012,-0.078,0.941
711,0.020,-0.066,0.930
712,0.023,-0.062,0.945
713,0.020,-0.074,0.938
714,0.027,-0.062,0.941
715,0.020,-0.078,0.945
716,0.023,-0.062,0.934
717,0.023,-0.062,0.934
718,0.016,-0.082,0.945
719,0.023,-0.055,0.926
720,0.020,-0.066,0.945
721,0.016,-0.070,0.934
722,0.035,-0.070,0.945
723,0.016,-0.059,0.938
724,0.012,-0.066,0.941
725,0.020,-0.078,0.938
726,0.027,-0.059,0.934
727,0.012,-0.074,0.953
728,0.023,-0.059,0.941
729,0.004,-0.090,0.945
730,0.027,-0.051,0.934
731,0.012,-0.082,0.957
732,0.031,-0.059,0.922
733,0.016,-0.086,0.949
734,0.016,-0.062,0.938
735,0.020,-0.059,0.938
736,0.020,-0.082,0.945
737,0.020,-0.062,0.930
738,0.023,-0.094,0.941
739,0.020,-0.059,0.945
740,-0.004,-0.074,0.949
741,0.023,-0.062,0.938
742,0.023,-0.082,0.945
743,0.020,-0.059,0.938
744,0.020,-0.070,0.941
745,0.023,-0.059,0.938
746,0.016,-0.070,0.945
747,0.031,-0.082,0.926
748,0.027,-0.055,0.938
749,0.016,-0.070,0.941
750,0.031,-0.055,0.938
751,0.027,-0.078,0.938
752,0.020,-0.066,0.926
753,0.023,-0.074,0.949
754,0.023,-0.051,0.930
755,0.023,-0.074,0.945
756,0.023,-0.055,0.938
757,0.023,-0.055,0.938
758,0.027,-0.074,0.945
759,0.020,-0.070,0.941
760,0.039,-0.055,0.938
761,0.020,-0.098,0.918
762,0.023,-0.051,0.922
763,0.020,-0.086,0.949
764,0.035,-0.066,0.930
765,0.020,-0.066,0.949
766,0.035,-0.059,0.934
767,0.008,-0.070,0.941
768,0.023,-0.078,0.934
769,0.023,-0.066,0.945
770,0.023,-0.074,0.941
771,0.008,-0.074,0.945
772,0.027,-0.074,0.938
773,0.020,-0.059,0.934
774,0.004,-0.082,0.953
775,0.023,-0.051,0.938
776,0.008,-0.090,0.953
777,0.012,-0.062,0.930
778,0.016,-0.078,0.957
779,0.027,-0.070,0.930
780,-0.027,-0.078,0.941
781,0.031,-0.078,0.941
782,0.016,-0.066,0.941
783,0.020,-0.086,0.945
784,0.016,-0.051,0.926
785,0.008,-0.098,0.949
786,0.008,-0.051,0.934
787,0.023,-0.090,0.941
788,0.000,-0.047,0.934
789,0.016,-0.082,0.945
790,0.012,-0.066,0.934
791,0.020,-0.070,0.941
792,0.012,-0.070,0.938
793,0.020,-0.070,0.941
794,0.000,-0.066,0.945
795,0.023,-0.055,0.934
796,0.008,-0.098,0.941
797,0.023,-0.047,0.930
798,0.016,-0.086,0.945
799,0.027,-0.047,0.930
800,0.000,-0.078,0.926
801,0.012,-0.051,0.926
802,0.027,-0.074,0.945
803,0.012,-0.059,0.941
804,0.035,-0.059,0.938
805,0.004,-0.074,0.945
806,0.020,-0.059,0.934
807,0.023,-0.074,0.941
808,0.031,-0.059,0.941
809,0.008,-0.086,0.949
810,0.031,-0.055,0.926
811,0.008,-0.082,0.949
812,0.027,-0.059,0.930
813,0.027,-0.074,0.941
814,0.031,-0.059,0.934
815,0.023,-0.070,0.941
816,0.023,-0.086,0.938
817,0.027,-0.059,0.934
818,0.020,-0.074,0.945
819,0.027,-0.051,0.934
820,0.059,-0.074,0.957
821,0.008,-0.062,0.922
822,0.023,-0.070,0.949
823,0.023,-0.062,0.934
824,0.023,-0.066,0.941
825,0.023,-0.066,0.938
826,0.023,-0.074,0.949
827,0.016,-0.070,0.930
828,0.016,-0.062,0.945
829,0.023,-0.066,0.938
830,0.023,-0.062,0.941
831,0.016,-0.078,0.938
832,0.020,-0.059,0.930
833,0.012,-0.074,0.945
834,0.012,-0.062,0.941
835,0.016,-0.078,0.953
836,0.027,-0.070,0.930
837,0.020,-0.066,0.953
838,0.012,-0.059,0.938
839,0.016,-0.070,0.938
840,0.000,-0.090,0.898
841,0.020,-0.055,0.934
842,0.008,-0.074,0.949
843,0.023,-0.059,0.926
844,0.004,-0.090,0.949
845,0.020,-0.062,0.926
846,0.004,-0.066,0.945
847,0.016,-0.062,0.934
848,0.020,-0.070,0.941
849,0.012,-0.070,0.938
850,0.012,-0.059,0.945
851,0.016,-0.086,0.930
852,0.016,-0.055,0.934
853,0.016,-0.086,0.949
854,0.031,-0.062,0.934
855,0.016,-0.074,0.953
856,0.016,-0.062,0.938
857,0.023,-0.074,0.953
858,0.023,-0.059,0.938
859,0.020,-0.074,0.953
860,-0.012,-0.090,0.938
861,0.047,-0.070,0.957
862,0.023,-0.074,0.938
863,0.023,-0.055,0.945
864,0.027,-0.094,0.949
865,0.023,-0.055,0.938
866,0.027,-0.090,0.957
867,0.027,-0.051,0.941
868,0.023,-0.082,0.945
869,0.023,-0.059,0.934
870,0.031,-0.078,0.945
871,0.023,-0.066,0.941
872,0.035,-0.051,0.934
873,0.023,-0.078,0.941
874,0.020,-0.043,0.934
875,0.031,-0.082,0.945
876,0.027,-0.062,0.934
877,0.027,-0.062,0.934
878,0.012,-0.082,0.949
879,0.035,-0.047,0.941
880,0.020,-0.090,0.941
881,-0.043,-0.066,0.918
882,0.027,-0.055,0.938
883,0.020,-0.070,0.941
884,0.023,-0.066,0.941
885,0.027,-0.062,0.938
886,0.035,-0.062,0.934
887,0.020,-0.074,0.941
888,0.027,-0.035,0.926
889,0.008,-0.082,0.953
890,0.016,-0.066,0.926
891,0.031,-0.082,0.949
892,0.023,-0.055,0.938
893,0.012,-0.082,0.949
894,0.027,-0.070,0.934
895,0.023,-0.055,0.945
896,0.016,-0.082,0.953
897,0.027,-0.039,0.938
898,0.008,-0.086,0.938
899,0.016,-0.066,0.938
900,0.031,-0.102,0.949
901,0.023,-0.047,0.926
902,0.020,-0.070,0.949
903,0.012,-0.066,0.930
904,0.031,-0.082,0.941
905,0.023,-0.070,0.945
906,0.020,-0.051,0.941
907,0.020,-0.078,0.941
908,0.020,-0.070,0.930
909,0.012,-0.094,0.941
910,0.023,-0.039,0.934
911,0.016,-0.082,0.945
912,0.016,-0.066,0.930
913,0.020,-0.074,0.949
914,0.023,-0.070,0.941
915,0.027,-0.066,0.941
916,0.016,-0.062,0.938
917,0.020,-0.062,0.949
918,0.016,-0.082,0.938
919,0.020,-0.055,0.941
920,0.027,-0.078,0.934
921,0.016,-0.070,0.938
922,0.020,-0.074,0.941
923,0.023,-0.051,0.926
924,0.012,-0.078,0.945
925,0.031,-0.055,0.930
926,0.012,-0.066,0.945
927,0.016,-0.078,0.938
928,0.031,-0.059,0.941
