Sample,Y
327,-0.066
328,-0.086
329,-0.047
330,-0.059
331,-0.059
332,-0.082
333,-0.051
334,-0.059
335,-0.062
336,-0.062
337,-0.074
338,-0.055
339,-0.062
340,-0.043
341,-0.078
342,-0.062
343,-0.062
344,-0.051
345,-0.059
346,-0.074
347,-0.066
348,-0.074
349,-0.043
350,-0.066
351,-0.059
352,-0.078
353,-0.059
354,-0.066
355,-0.047
356,-0.074
357,-0.066
358,-0.062
359,-0.066
360,-0.074
361,-0.062
362,-0.074
363,-0.059
364,-0.062
365,-0.059
366,-0.074
367,-0.062
368,-0.074
369,-0.055
370,-0.070
371,-0.062
372,-0.074
373,-0.051
374,-0.062
375,-0.066
376,-0.070
377,-0.062
378,-0.062
379,-0.062
380,-0.051
381,-0.082
382,-0.055
383,-0.066
384,-0.059
385,-0.074
386,-0.055
387,-0.062
388,-0.055
389,-0.066
390,-0.074
391,-0.055
392,-0.070
393,-0.059
394,-0.086
395,-0.066
396,-0.070
397,-0.066
398,-0.070
399,-0.074
400,-0.066
401,-0.078
402,-0.059
403,-0.070
404,-0.062
405,-0.070
406,-0.070
407,-0.070
408,-0.062
409,-0.059
410,-0.066
411,-0.062
412,-0.074
413,-0.059
414,-0.066
415,-0.055
416,-0.066
417,-0.062
418,-0.059
419,-0.070
420,-0.062
421,-0.062
422,-0.047
423,-0.074
424,-0.055
425,-0.074
426,-0.062
427,-0.059
428,-0.066
429,-0.074
430,-0.074
431,-0.062
432,-0.062
433,-0.059
434,-0.074
435,-0.066
436,-0.059
437,-0.059
438,-0.062
439,-0.070
440,-0.047
441,-0.074
442,-0.066
443,-0.062
444,-0.066
445,-0.082
446,-0.059
447,-0.074
448,-0.059
449,-0.074
450,-0.074
451,-0.070
452,-0.055
453,-0.066
454,-0.078
455,-0.059
456,-0.066
457,-0.066
458,-0.055
459,-0.074
460,-0.059
461,-0.043
462,-0.074
463,-0.059
464,-0.070
465,-0.047
466,-0.059
467,-0.059
468,-0.078
469,-0.059
470,-0.062
471,-0.074
472,-0.059
473,-0.074
474,-0.059
475,-0.078
476,-0.059
477,-0.082
478,-0.051
479,-0.074
480,-0.066
481,-0.059
482,-0.062
483,-0.059
484,-0.066
485,-0.059
486,-0.078
487,-0.059
488,-0.070
489,-0.059
490,-0.074
491,-0.062
492,-0.066
493,-0.055
494,-0.066
495,-0.078
496,-0.055
497,-0.070
498,-0.059
499,-0.070
500,-0.047
501,-0.074
502,-0.066
503,-0.070
504,-0.055
505,-0.055
506,-0.074
507,-0.074
508,-0.062
509,-0.055
510,-0.051
511,-0.066
512,-0.078
513,-0.047
514,-0.062
515,-0.059
516,-0.066
517,-0.066
518,-0.043
519,-0.066
520,-0.066
521,-0.086
522,-0.043
523,-0.051
524,-0.070
525,-0.066
526,-0.066
527,-0.055
528,-0.051
529,-0.055
530,-0.086
531,-0.059
532,-0.059
533,-0.062
534,-0.066
535,-0.078
536,-0.059
537,-0.059
538,-0.051
539,-0.086
540,-0.051
541,-0.051
542,-0.062
543,-0.062
544,-0.059
545,-0.078
546,-0.055
547,-0.047
548,-0.074
549,-0.051
550,-0.070
551,-0.055
552,-0.070
553,-0.059
554,-0.066
555,-0.070
556,-0.059
557,-0.062
558,-0.051
559,-0.066
560,-0.039
561,-0.066
562,-0.066
563,-0.055
564,-0.051
565,-0.074
566,-0.066
567,-0.062
568,-0.059
569,-0.043
570,-0.070
571,-0.070
572,-0.074
573,-0.035
574,-0.066
575,-0.070
576,-0.082
577,-0.051
578,-0.051
579,-0.059
580,-0.098
581,-0.082
582,-0.047
583,-0.066
584,-0.059
585,-0.078
586,-0.070
587,-0.059
588,-0.059
589,-0.070
590,-0.074
591,-0.055
592,-0.066
593,-0.051
594,-0.078
595,-0.059
596,-0.074
597,-0.059
598,-0.066
599,-0.066
600,-0.062
601,-0.070
602,-0.070
603,-0.078
604,-0.062
605,-0.070
606,-0.059
607,-0.078
608,-0.059
609,-0.066
610,-0.062
611,-0.062
612,-0.082
613,-0.062
614,-0.078
615,-0.059
616,-0.070
617,-0.059
618,-0.070
619,-0.059
620,-0.047
621,-0.066
622,-0.066
623,-0.066
624,-0.066
625,-0.066
626,-0.070
627,-0.074
628,-0.051
629,-0.070
630,-0.066
631,-0.059
632,-0.066
633,-0.070
634,-0.070
635,-0.066
636,-0.070
637,-0.051
638,-0.070
639,-0.062
640,-0.051
641,-0.059
642,-0.066
643,-0.070
644,-0.066
645,-0.070
646,-0.047
647,-0.078
648,-0.066
649,-0.074
650,-0.055
651,-0.059
652,-0.059
653,-0.066
654,-0.078
655,-0.055
656,-0.074
657,-0.059
658,-0.082
659,-0.059
660,-0.070
661,-0.059
662,-0.070
663,-0.078
664,-0.066
665,-0.070
666,-0.062
667,-0.066
668,-0.051
669,-0.070
670,-0.062
671,-0.066
672,-0.062
673,-0.070
674,-0.066
675,-0.062
676,-0.078
677,-0.051
678,-0.062
679,-0.070
680,-0.074
681,-0.055
682,-0.070
683,-0.074
684,-0.062
685,-0.074
686,-0.066
687,-0.070
688,-0.059
689,-0.074
690,-0.059
691,-0.074
692,-0.062
693,-0.055
694,-0.066
695,-0.074
696,-0.066
697,-0.066
698,-0.074
699,-0.059
700,-0.074
701,-0.055
702,-0.062
703,-0.062
704,-0.066
705,-0.051
706,-0.062
707,-0.074
708,-0.059
709,-0.062
710,-0.062
711,-0.070
712,-0.055
713,-0.074
714,-0.051
715,-0.062
716,-0.070
717,-0.070
718,-0.062
719,-0.055
720,-0.043
721,-0.070
722,-0.070
723,-0.062
724,-0.059
725,-0.066
726,-0.066
727,-0.066
728,-0.047
729,-0.074
730,-0.062
731,-0.074
732,-0.055
733,-0.074
734,-0.059
735,-0.070
736,-0.066
737,-0.055
738,-0.066
739,-0.062
740,-0.062
741,-0.051
742,-0.086
743,-0.055
744,-0.062
745,-0.066
746,-0.074
747,-0.059
748,-0.066
749,-0.070
750,-0.055
751,-0.086
752,-0.062
753,-0.059
754,-0.047
755,-0.082
756,-0.055
757,-0.062
758,-0.059
759,-0.055
760,-0.066
761,-0.066
762,-0.062
763,-0.047
764,-0.078
765,-0.062
766,-0.070
767,-0.059
768,-0.062
769,-0.062
770,-0.062
771,-0.066
772,-0.043
773,-0.066
774,-0.062
775,-0.055
776,-0.055
777,-0.074
778,-0.055
779,-0.062
780,-0.059
781,-0.066
782,-0.062
783,-0.070
784,-0.062
785,-0.047
786,-0.074
787,-0.062
788,-0.062
789,-0.059
790,-0.059
791,-0.062
792,-0.066
793,-0.066
794,-0.059
795,-0.078
796,-0.055
797,-0.055
798,-0.066
799,-0.059
800,-0.059
801,-0.086
802,-0.062
803,-0.066
804,-0.062
805,-0.074
806,-0.055
807,-0.070
808,-0.062
809,-0.070
810,-0.055
811,-0.066
812,-0.062
813,-0.074
814,-0.070
815,-0.043
816,-0.062
817,-0.059
818,-0.078
819,-0.055
820,-0.051
821,-0.047
822,-0.074
823,-0.074
824,-0.062
825,-0.062
826,-0.062
827,-0.070
828,-0.059
829,-0.070
830,-0.047
831,-0.066
832,-0.066
833,-0.062
834,-0.070
835,-0.062
836,-0.062
837,-0.055
838,-0.086
839,-0.047
840,-0.082
841,-0.062
842,-0.066
843,-0.066
844,-0.066
845,-0.074
846,-0.051
847,-0.070
848,-0.051
849,-0.078
850,-0.062
851,-0.062
852,-0.059
853,-0.066
854,-0.062
855,-0.070
856,-0.059
857,-0.051
858,-0.078
859,-0.059
860,-0.059
861,-0.047
862,-0.074
863,-0.066
864,-0.070
865,-0.062
866,-0.062
867,-0.062
868,-0.066
869,-0.078
870,-0.055
871,-0.070
872,-0.059
873,-0.070
874,-0.055
875,-0.066
876,-0.059
877,-0.055
878,-0.078
879,-0.055
880,-0.082
881,-0.047
882,-0.078
883,-0.062
884,-0.074
885,-0.059
886,-0.055
887,-0.070
888,-0.066
889,-0.074
890,-0.059
891,-0.062
892,-0.055
893,-0.078
894,-0.062
895,-0.066
896,-0.066
897,-0.066
898,-0.066
899,-0.066
900,-0.074
901,-0.043
902,-0.070
903,-0.055
904,-0.074
905,-0.066
906,-0.070
907,-0.055
908,-0.059
909,-0.082
910,-0.055
911,-0.070
912,-0.055
913,-0.078
914,-0.059
915,-0.082
916,-0.055
917,-0.066
918,-0.070
919,-0.074
920,-0.047
921,-0.055
922,-0.070
923,-0.055
924,-0.074
925,-0.062
926,-0.059
927,-0.066
928,-0.066
929,-0.059
930,-0.062
931,-0.078
932,-0.055
933,-0.074
934,-0.066
935,-0.062
936,-0.059
937,-0.078
938,-0.066
939,-0.059
940,-0.082
941,-0.070
942,-0.066
943,-0.055
944,-0.074
945,-0.051
946,-0.078
947,-0.066
948,-0.066
949,-0.070
950,-0.066
951,-0.066
952,-0.055
953,-0.066
954,-0.059
955,-0.078
956,-0.059
957,-0.066
958,-0.055
959,-0.066
960,-0.066
961,-0.059
962,-0.070
963,-0.062
964,-0.074
965,-0.074
966,-0.078
967,-0.047
968,-0.074
969,-0.062
970,-0.074
971,-0.062
972,-0.059
973,-0.066
974,-0.062
975,-0.074
976,-0.059
977,-0.074
978,-0.059
979,-0.074
980,-0.074
981,-0.062
982,-0.059
983,-0.062
984,-0.078
985,-0.070
986,-0.070
987,-0.051
988,-0.070
989,-0.055
990,-0.082
991,-0.059
992,-0.059
993,-0.066
994,-0.062
995,-0.074
996,-0.059
997,-0.074
998,-0.047
999,-0.066
Rate 1389, overflows 0
