RepRapFirmware height map file v2 generated at 2021-04-10 13:16, min error -0.339, max error 0.697, mean 0.003, deviation 0.194
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,30.00,200.00,10.00,180.00,-1.00,30.00,30.00,6,6
 -0.339, -0.326, -0.296, -0.188, -0.043,  0.130
  0.066, -0.213, -0.161, -0.111, -0.024,  0.096
 -0.029, -0.095, -0.104,  0.499,  0.047,  0.080
  0.141, -0.038, -0.059, -0.060,  0.005,  0.055
  0.106,  0.052,  0.041,  0.697, -0.056, -0.054
  0.132,  0.227,  0.015,  0.051, -0.060, -0.083
